==PROF== Connected to process 3008002 (/home/yufan/gpu_kernel_design/executable-2080/CSGSorted.timesForProblemyolo-7)
warmup....
block shape <16, 2, 2>
grid shape <8, 1, 17>
256 34 34 512 1 | 1 17 2 1 2 16 2 1 1 
Input size: 1 X 512 X 34 X 34
Kernel size: 256 X 512 X 1 X 1
Output size: 1 X 256 X 34 X 34
==PROF== Disconnected from process 3008002
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__inst_executed_pipe_fp16.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__inst_executed_pipe_ipa.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_elapsed)","%","15.12",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__inst_executed_pipe_tex.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__inst_executed_pipe_uniform.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__inst_executed_pipe_xu.avg.pct_of_peak_sustained_elapsed)","%","0.01",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__issue_active.avg.pct_of_peak_sustained_elapsed)","%","8.44",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__mio2rf_writeback_active.avg.pct_of_peak_sustained_elapsed)","%","3.83",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__mio_inst_issued.avg.pct_of_peak_sustained_elapsed)","%","5.28",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__mio_pq_read_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","0.77",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__mio_pq_write_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","0.94",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__pipe_alu_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","2.61",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","7.91",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","DRAM Frequency","cycle/second","6,797,204,203.75",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SM Frequency","cycle/second","1,361,557,644.44",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","Elapsed Cycles","cycle","579,425",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","Memory [%]","%","15.12",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL DRAM","%","1.09",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","Duration","nsecond","424,256",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL L1/TEX Cache","%","17.74",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","Waves Per SM","","0.17",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SOL L2 Cache","%","3.95",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SM Active Cycles","cycle","575,455.79",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light","SM [%]","%","15.12",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","SpeedOfLight","","","","SOLBottleneck","WRN","This kernel grid is too small to fill the available resources on this device, resulting in only 0.2 full waves across all SMs. Look at Launch Statistics for more details."
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","derived__sm__sass_thread_inst_executed_op_dfma_pred_on_x2","inst","272",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","derived__sm__sass_thread_inst_executed_op_ffma_pred_on_x2","inst","8,704",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","derived__smsp__sass_thread_inst_executed_op_dfma_pred_on_x2","inst","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","derived__smsp__sass_thread_inst_executed_op_ffma_pred_on_x2","inst","524.70",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","dram__bytes.sum.peak_sustained","byte/cycle","96",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","dram__bytes.sum.per_second","byte/second","7,087,117,212.25",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","dram__cycles_elapsed.avg.per_second","cycle/second","6,797,204,203.75",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","sm__cycles_elapsed.avg.per_second","cycle/second","1,361,313,826.61",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","sm__sass_thread_inst_executed_op_dfma_pred_on.sum.peak_sustained","inst/cycle","136",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","sm__sass_thread_inst_executed_op_ffma_pred_on.sum.peak_sustained","inst/cycle","4,352",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","smsp__cycles_elapsed.avg.per_second","cycle/second","1,361,313,826.61",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","smsp__sass_thread_inst_executed_op_dadd_pred_on.sum.per_cycle_elapsed","inst/cycle","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","smsp__sass_thread_inst_executed_op_dfma_pred_on.sum.per_cycle_elapsed","inst/cycle","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","smsp__sass_thread_inst_executed_op_dmul_pred_on.sum.per_cycle_elapsed","inst/cycle","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","smsp__sass_thread_inst_executed_op_fadd_pred_on.sum.per_cycle_elapsed","inst/cycle","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum.per_cycle_elapsed","inst/cycle","262.35",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","GPU Speed Of Light Roofline Chart","smsp__sass_thread_inst_executed_op_fmul_pred_on.sum.per_cycle_elapsed","inst/cycle","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","OK","The ratio of peak float (fp32) to double (fp64) performance on this device is 32:1. The kernel achieved 6% of this device's fp32 peak performance and 0% of its fp64 peak performance."
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.34",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.34",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","ADU","%","0.72",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","CBU","%","0.71",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","FP16","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","FP64","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","LSU","%","15.18",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","Tensor (FP)","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","Tensor (INT)","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","TEX","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","Uniform","%","0",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","XU","%","0.01",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","Issue Slots Busy","%","8.47",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.34",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","sm__inst_issued.max.pct_of_peak_sustained_active","%","8.47",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","SM Busy","%","8.47",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","ALU","%","2.62",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Compute Workload Analysis","FMA","%","7.94",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","ComputeWorkloadAnalysis","","","","HighPipeUtilization","WRN","All pipelines are under-utilized. Either this kernel is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details."
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis","Memory Throughput","byte/second","7,087,117,212.25",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis","Mem Busy","%","8.87",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis","Max Bandwidth","%","15.12",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis","L1/TEX Hit Rate","%","5.08",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis","L2 Hit Rate","%","90.88",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis","Mem Pipes Busy","%","15.12",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis Chart","dram__bytes_read.sum","byte","2,938,272",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis Chart","dram__bytes_read.sum.pct_of_peak_sustained_elapsed","%","1.06",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis Chart","dram__bytes_write.sum","byte","68,480",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis Chart","dram__bytes_write.sum.pct_of_peak_sustained_elapsed","%","0.02",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis Chart","l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed","%","7.73",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis Chart","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum","","2,659,072",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis Chart","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum.pct_of_peak_sustained_elapsed","%","6.77",
"0","3008002","CSGSorted.timesForProblemyolo-7","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:41","1","7","Memory Workload Analysis Chart","l1tex__m_l1tex2xbar_write_bytes.sum","byte","1,354,816",
