==PROF== Connected to process 3007844 (/home/yufan/gpu_kernel_design/executable-2080/CSGSorted.timesForProblemyolo-5)
warmup....
block shape <16, 4, 1>
grid shape <4, 1, 68>
128 68 68 256 1 | 1 17 2 1 4 8 1 1 2 
Input size: 1 X 256 X 68 X 68
Kernel size: 128 X 256 X 1 X 1
Output size: 1 X 128 X 68 X 68
==PROF== Disconnected from process 3007844
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (dram__cycles_active.avg.pct_of_peak_sustained_elapsed)","%","3.62",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (fbpa__dram_sectors.avg.pct_of_peak_sustained_elapsed)","%","2.38",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__data_bank_reads.avg.pct_of_peak_sustained_elapsed)","%","1.73",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__data_bank_writes.avg.pct_of_peak_sustained_elapsed)","%","1.06",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__data_pipe_lsu_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","18.03",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__data_pipe_tex_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__f_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","0.00",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__lsu_writeback_active.avg.pct_of_peak_sustained_elapsed)","%","15.11",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__lsuin_requests.avg.pct_of_peak_sustained_elapsed)","%","30.69",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__m_l1tex2xbar_req_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","1.26",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__m_xbar2l1tex_read_sectors.avg.pct_of_peak_sustained_elapsed)","%","3.28",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__tex_writeback_active.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__texin_sm2tex_req_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","0.36",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (lts__d_atomic_input_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (lts__d_sectors.avg.pct_of_peak_sustained_elapsed)","%","1.84",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (lts__d_sectors_fill_device.avg.pct_of_peak_sustained_elapsed)","%","1.27",
"0","3007844","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 12:12:13","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (lts__d_sectors_fill_sysmem.avg.pct_of_peak_sustained_elapsed)","%","0",
