==PROF== Connected to process 3015147 (/home/yufan/gpu_kernel_design/executable-2080/CSGresnet-11)
warmup....
block shape <32, 1, 1>
grid shape <128, 1, 7>
512 7 7 256 1 | 2 1 7 32 1 1 16  
==PROF== Disconnected from process 3015147
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","3015147","CSGresnet-11","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 14:43:43","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (dram__cycles_active.avg.pct_of_peak_sustained_elapsed)","%","5.15",
"0","3015147","CSGresnet-11","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 14:43:43","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (fbpa__dram_sectors.avg.pct_of_peak_sustained_elapsed)","%","3.49",
"0","3015147","CSGresnet-11","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 14:43:43","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__data_bank_reads.avg.pct_of_peak_sustained_elapsed)","%","1.38",
"0","3015147","CSGresnet-11","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 14:43:43","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__data_bank_writes.avg.pct_of_peak_sustained_elapsed)","%","1.44",
"0","3015147","CSGresnet-11","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 14:43:43","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__data_pipe_lsu_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","16.92",
"0","3015147","CSGresnet-11","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 14:43:43","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__data_pipe_tex_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","3015147","CSGresnet-11","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 14:43:43","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__f_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","0.01",
"0","3015147","CSGresnet-11","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 14:43:43","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__lsu_writeback_active.avg.pct_of_peak_sustained_elapsed)","%","8.94",
"0","3015147","CSGresnet-11","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 14:43:43","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__lsuin_requests.avg.pct_of_peak_sustained_elapsed)","%","25.25",
"0","3015147","CSGresnet-11","127.0.0.1","conv_kernel(float const*, float const*, float*)","2022-Jun-13 14:43:43","1","7","GPU Speed Of Light","SOL {UNIT}: {COMPOUND_NAME} (l1tex__m_l1tex2xbar_req_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","8.67",
