K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
64,56,56,64,1,2,2,28,32,1,1,2,0.0447
64,56,56,64,1,1,2,4,32,4,7,1,0.05926
64,56,56,64,1,1,2,7,32,4,2,16,0.05216
64,56,56,64,1,1,1,2,32,4,7,1,0.09321499999999999
64,56,56,64,1,1,1,14,32,8,2,2,0.03352
64,56,56,64,1,1,2,8,32,4,1,4,0.03163
64,56,56,64,1,1,1,7,32,4,1,1,0.05523
64,56,56,64,1,2,1,7,32,14,1,1,0.06944
64,56,56,64,1,1,2,28,32,4,1,4,0.02531
64,56,56,64,1,1,4,14,32,2,2,8,0.033875
64,56,56,64,1,1,1,7,32,1,4,32,0.104385
64,56,56,64,1,1,1,14,32,1,1,8,0.04637
64,56,56,64,1,2,1,7,32,2,4,32,0.09562
64,56,56,64,1,2,7,8,32,4,1,2,0.07667
64,56,56,64,1,1,4,7,32,2,1,1,0.06832
64,56,56,64,1,2,1,4,32,1,2,32,0.1632
64,56,56,64,1,2,2,7,32,14,1,32,0.12358
64,56,56,64,1,1,1,2,32,2,14,1,0.09171
64,56,56,64,1,1,1,7,32,2,1,2,0.037485000000000004
64,56,56,64,1,2,2,2,32,4,7,1,0.06218
64,56,56,64,1,2,1,4,32,2,2,2,0.034640000000000004
64,56,56,64,1,1,4,14,32,2,1,4,0.02854
64,56,56,64,1,1,4,4,32,2,1,1,0.07043
64,56,56,64,1,2,4,7,32,2,2,4,0.033135
64,56,56,64,1,2,2,4,32,4,2,1,0.06442
64,56,56,64,1,2,2,2,32,1,1,2,0.091375
64,56,56,64,1,1,1,14,32,2,1,1,0.05078
64,56,56,64,1,1,2,14,32,1,1,4,0.026415
64,56,56,64,1,1,2,4,32,1,1,2,0.07568
64,56,56,64,1,2,4,14,32,2,1,32,0.11472
64,56,56,64,1,1,1,14,32,8,2,8,0.03261
64,56,56,64,1,2,4,8,32,2,1,32,0.122195
64,56,56,64,1,1,2,7,32,1,4,8,0.035245
64,56,56,64,1,2,7,8,32,2,1,8,0.057455
64,56,56,64,1,2,1,4,32,7,2,2,0.0369
64,56,56,64,1,2,1,1,32,4,8,2,0.09549
64,56,56,64,1,1,1,7,32,8,4,2,0.0417
64,56,56,64,1,1,2,4,32,4,7,2,0.03526
64,56,56,64,1,2,2,7,32,1,4,8,0.028255
64,56,56,64,1,2,1,14,32,1,1,2,0.036975
64,56,56,64,1,1,4,7,32,2,4,32,0.06035
64,56,56,64,1,2,1,7,32,2,1,8,0.05411
64,56,56,64,1,2,4,7,32,1,4,32,0.058480000000000004
64,56,56,64,1,2,1,14,32,4,2,1,0.06032
64,56,56,64,1,2,4,7,32,2,1,1,0.0649
64,56,56,64,1,2,2,2,32,2,1,8,0.1119
64,56,56,64,1,1,1,8,32,2,1,8,0.047955
64,56,56,64,1,2,1,28,32,2,1,1,0.0489
64,56,56,64,1,1,2,28,32,2,1,4,0.02493
64,56,56,64,1,1,1,2,32,2,2,4,0.09048
64,56,56,64,1,2,1,1,32,1,1,32,1.0412
64,56,56,64,1,2,1,7,32,8,2,1,0.065075
64,56,56,64,1,2,1,14,32,4,2,4,0.028159999999999998
64,56,56,64,1,2,4,4,32,2,7,16,0.03997
64,56,56,64,1,2,2,14,32,4,1,4,0.03162
64,56,56,64,1,2,2,7,32,1,1,8,0.0612
64,56,56,64,1,1,1,7,32,7,2,4,0.0436
64,56,56,64,1,2,2,8,32,7,1,16,0.059795
64,56,56,64,1,1,2,7,32,1,2,32,0.078545
64,56,56,64,1,2,2,7,32,1,2,2,0.04128
64,56,56,64,1,1,2,2,32,4,7,16,0.127135
64,56,56,64,1,2,1,1,32,8,2,32,0.60909
64,56,56,64,1,2,4,4,32,7,1,8,0.059185
64,56,56,64,1,1,7,8,32,4,1,1,0.08653
64,56,56,64,1,1,1,2,32,1,14,32,0.36435
64,56,56,64,1,2,2,4,32,1,7,32,0.098465
64,56,56,64,1,1,4,8,32,7,1,4,0.03427
64,56,56,64,1,2,1,2,32,2,14,16,0.2009
64,56,56,64,1,1,1,28,32,2,1,4,0.01962
64,56,56,64,1,1,1,7,32,8,1,2,0.03994
64,56,56,64,1,1,7,7,32,4,1,16,0.11267
64,56,56,64,1,1,2,4,32,2,1,4,0.05565
64,56,56,64,1,1,2,4,32,1,7,2,0.03123
64,56,56,64,1,2,7,7,32,1,2,1,0.079885
64,56,56,64,1,2,4,14,32,1,2,32,0.07294500000000001
64,56,56,64,1,1,7,7,32,4,1,1,0.09357
64,56,56,64,1,1,1,1,32,4,4,16,0.36433499999999996
64,56,56,64,1,1,1,2,32,2,1,32,0.43248
64,56,56,64,1,1,1,7,32,8,2,4,0.044755
64,56,56,64,1,1,1,1,32,14,1,1,0.19038
64,56,56,64,1,2,1,2,32,1,7,16,0.17872
64,56,56,64,1,2,1,4,32,1,1,4,0.06192
64,56,56,64,1,1,2,8,32,14,1,4,0.034995
64,56,56,64,1,2,1,1,32,1,4,4,0.110925
64,56,56,64,1,2,2,14,32,7,1,4,0.03315
64,56,56,64,1,2,4,4,32,7,2,32,0.101585
64,56,56,64,1,1,2,4,32,4,7,8,0.05498
64,56,56,64,1,2,1,1,32,1,8,4,0.11094
64,56,56,64,1,1,2,4,32,7,1,2,0.04872
64,56,56,64,1,2,7,7,32,1,2,32,0.115565
64,56,56,64,1,1,4,4,32,7,1,8,0.06077
64,56,56,64,1,1,4,4,32,7,1,2,0.04954
64,56,56,64,1,2,2,7,32,4,2,2,0.04218
64,56,56,64,1,1,1,1,32,1,14,8,0.247475
64,56,56,64,1,2,2,7,32,1,4,1,0.06656
64,56,56,64,1,2,2,2,32,4,2,4,0.05251
64,56,56,64,1,1,1,1,32,14,1,4,0.24359999999999998
64,56,56,64,1,2,7,7,32,1,1,8,0.05776
64,56,56,64,1,2,2,2,32,4,2,32,0.21776
64,56,56,64,1,1,1,1,32,1,8,16,0.329295
64,56,56,64,1,1,1,1,32,7,2,4,0.199955
64,56,56,64,1,2,2,2,32,4,1,4,0.07674
64,56,56,64,1,2,2,14,32,4,2,32,0.056749999999999995
64,56,56,64,1,2,2,2,32,1,1,1,0.075375
64,56,56,64,1,2,1,2,32,8,4,8,0.110705
64,56,56,64,1,2,1,7,32,7,4,8,0.04938
64,56,56,64,1,1,4,7,32,2,1,8,0.05066
64,56,56,64,1,1,1,1,32,4,8,32,0.660685
64,56,56,64,1,1,7,14,32,1,2,2,0.04262
64,56,56,64,1,2,1,7,32,1,1,16,0.11056
64,56,56,64,1,2,2,4,32,7,2,2,0.050605
64,56,56,64,1,2,8,8,32,1,1,8,0.06192
64,56,56,64,1,1,2,7,32,4,2,8,0.03901
64,56,56,64,1,1,1,1,32,7,4,1,0.17723499999999998
64,56,56,64,1,1,1,1,32,4,7,32,0.713935
64,56,56,64,1,2,1,1,32,7,2,4,0.14483000000000001
64,56,56,64,1,2,7,7,32,1,4,1,0.07649500000000001
64,56,56,64,1,1,1,28,32,8,1,2,0.02886
64,56,56,64,1,2,2,28,32,4,1,2,0.0456
64,56,56,64,1,2,2,8,32,1,1,2,0.04646
64,56,56,64,1,2,2,7,32,1,1,2,0.05549
64,56,56,64,1,2,4,4,32,2,1,2,0.057874999999999996
64,56,56,64,1,1,1,4,32,2,2,4,0.051085
64,56,56,64,1,2,2,2,32,4,4,2,0.039635000000000004
64,56,56,64,1,1,1,4,32,4,1,1,0.0488
64,56,56,64,1,2,2,7,32,7,1,16,0.071985
64,56,56,64,1,1,1,1,32,1,4,16,0.333745
64,56,56,64,1,2,7,7,32,1,1,1,0.10855999999999999
64,56,56,64,1,2,1,14,32,7,2,4,0.02867
64,56,56,64,1,1,4,7,32,1,4,16,0.038675
64,56,56,64,1,1,1,1,32,2,4,32,0.59405
64,56,56,64,1,1,7,8,32,1,1,32,0.16941
64,56,56,64,1,1,2,2,32,2,2,2,0.05472
64,56,56,64,1,2,2,4,32,14,2,8,0.06525
64,56,56,64,1,2,2,8,32,14,1,2,0.054895
64,56,56,64,1,2,4,4,32,7,2,1,0.08752
64,56,56,64,1,1,1,7,32,1,1,16,0.11654
64,56,56,64,1,1,2,7,32,1,1,8,0.07162
64,56,56,64,1,1,2,4,32,4,2,16,0.07629
64,56,56,64,1,1,4,7,32,1,1,8,0.050284999999999996
64,56,56,64,1,2,2,7,32,4,4,8,0.02995
64,56,56,64,1,2,4,4,32,1,2,2,0.04662
64,56,56,64,1,2,1,1,32,8,4,32,0.607055
64,56,56,64,1,1,1,4,32,8,2,32,0.19302
64,56,56,64,1,1,2,4,32,7,1,4,0.0591
64,56,56,64,1,1,1,1,32,1,2,1,0.11712
64,56,56,64,1,2,4,7,32,7,1,8,0.04598
64,56,56,64,1,1,7,14,32,1,2,1,0.06906
64,56,56,64,1,2,1,2,32,8,2,4,0.073425
64,56,56,64,1,2,1,14,32,14,1,2,0.04192
64,56,56,64,1,1,1,1,32,8,1,4,0.2132
64,56,56,64,1,1,1,1,32,8,2,16,0.39553499999999997
64,56,56,64,1,1,4,4,32,14,1,8,0.06509
64,56,56,64,1,1,2,4,32,7,1,32,0.20308500000000002
64,56,56,64,1,1,1,2,32,1,2,2,0.07072
64,56,56,64,1,1,7,14,32,1,2,16,0.0693
64,56,56,64,1,1,1,14,32,4,1,4,0.0264
64,56,56,64,1,1,2,14,32,4,1,8,0.03539
64,56,56,64,1,2,2,7,32,7,1,1,0.090675
64,56,56,64,1,2,2,4,32,14,2,1,0.103905
64,56,56,64,1,1,2,7,32,7,2,1,0.07011
64,56,56,64,1,1,1,2,32,1,7,32,0.346625
64,56,56,64,1,1,1,4,32,2,2,16,0.107345
64,56,56,64,1,1,1,7,32,7,2,32,0.13098
64,56,56,64,1,1,1,2,32,1,1,1,0.11648
64,56,56,64,1,2,4,4,32,2,1,1,0.08122
64,56,56,64,1,1,4,14,32,2,1,2,0.0361
64,56,56,64,1,1,1,28,32,7,1,32,0.06176
64,56,56,64,1,2,1,1,32,2,7,2,0.111585
64,56,56,64,1,2,2,4,32,4,1,8,0.076575
64,56,56,64,1,2,4,7,32,2,4,1,0.06253
64,56,56,64,1,2,4,4,32,1,7,2,0.035570000000000004
64,56,56,64,1,2,4,7,32,7,1,1,0.0791
64,56,56,64,1,1,1,4,32,2,7,8,0.07741
64,56,56,64,1,1,2,4,32,7,2,4,0.04449500000000001
64,56,56,64,1,1,2,7,32,14,1,8,0.053585
64,56,56,64,1,2,1,7,32,7,2,16,0.075475
64,56,56,64,1,2,2,14,32,7,1,1,0.076045
64,56,56,64,1,2,1,2,32,14,2,4,0.09574
64,56,56,64,1,1,2,4,32,4,2,8,0.05008
64,56,56,64,1,2,1,28,32,1,1,32,0.05829
64,56,56,64,1,1,1,7,32,4,4,32,0.11264
64,56,56,64,1,1,2,4,32,2,2,2,0.03296
64,56,56,64,1,2,1,1,32,4,8,16,0.3292
64,56,56,64,1,1,2,4,32,4,2,4,0.04083
64,56,56,64,1,2,2,2,32,2,2,32,0.21336
64,56,56,64,1,1,1,7,32,4,2,8,0.05229
64,56,56,64,1,2,4,4,32,2,1,4,0.049519999999999995
64,56,56,64,1,2,2,14,32,4,1,32,0.080445
64,56,56,64,1,2,1,14,32,2,2,2,0.03722
64,56,56,64,1,2,4,14,32,2,1,4,0.04048
64,56,56,64,1,1,1,2,32,8,1,16,0.25142
64,56,56,64,1,1,2,2,32,4,1,2,0.07901
64,56,56,64,1,1,1,14,32,1,1,16,0.06282
64,56,56,64,1,2,1,4,32,8,1,32,0.2097
64,56,56,64,1,2,1,7,32,8,4,32,0.11277
64,56,56,64,1,2,2,2,32,4,2,2,0.04032
64,56,56,64,1,2,2,4,32,2,1,2,0.058655
64,56,56,64,1,2,7,7,32,4,1,1,0.11427
64,56,56,64,1,2,1,1,32,7,4,32,0.65045
64,56,56,64,1,1,1,1,32,1,14,4,0.181875
64,56,56,64,1,2,4,4,32,2,7,8,0.0257
64,56,56,64,1,2,1,7,32,1,4,32,0.094255
64,56,56,64,1,1,1,2,32,4,1,2,0.08313499999999999
64,56,56,64,1,2,2,2,32,7,1,16,0.20056000000000002
64,56,56,64,1,2,2,4,32,2,2,8,0.05699
64,56,56,64,1,2,2,2,32,1,14,8,0.06839999999999999
64,56,56,64,1,2,4,7,32,1,1,2,0.046865000000000004
64,56,56,64,1,2,1,7,32,4,2,1,0.055505
64,56,56,64,1,1,2,7,32,14,1,16,0.077455
64,56,56,64,1,2,1,2,32,1,2,16,0.17344
64,56,56,64,1,2,1,7,32,14,2,2,0.0529
64,56,56,64,1,1,2,2,32,2,14,32,0.20586
64,56,56,64,1,1,4,8,32,1,1,4,0.03174
64,56,56,64,1,1,2,4,32,2,1,16,0.10934
64,56,56,64,1,1,1,1,32,14,2,4,0.222895
64,56,56,64,1,2,1,8,32,14,1,4,0.04709
64,56,56,64,1,2,1,1,32,2,2,2,0.087215
64,56,56,64,1,2,1,2,32,8,1,32,0.39123
64,56,56,64,1,1,4,4,32,2,1,32,0.15216
64,56,56,64,1,2,1,28,32,1,1,1,0.04858
64,56,56,64,1,2,1,8,32,7,1,16,0.08198
64,56,56,64,1,2,4,7,32,1,4,2,0.031795000000000004
64,56,56,64,1,1,2,14,32,4,1,16,0.051324999999999996
64,56,56,64,1,2,1,28,32,7,1,16,0.03347
64,56,56,64,1,1,2,2,32,4,4,32,0.20067
64,56,56,64,1,1,1,14,32,4,2,32,0.065245
64,56,56,64,1,2,1,1,32,4,1,8,0.24032
64,56,56,64,1,2,7,7,32,2,1,8,0.0583
64,56,56,64,1,1,1,1,32,14,1,2,0.195695
64,56,56,64,1,2,1,4,32,1,1,32,0.29796500000000004
64,56,56,64,1,1,1,8,32,8,1,8,0.04941
64,56,56,64,1,1,4,4,32,7,2,1,0.07238
64,56,56,64,1,2,4,8,32,7,1,4,0.04243
64,56,56,64,1,2,2,2,32,14,2,1,0.0711
64,56,56,64,1,1,8,8,32,1,1,4,0.04253
64,56,56,64,1,2,1,14,32,1,1,16,0.062095
64,56,56,64,1,2,2,4,32,1,7,1,0.05432
64,56,56,64,1,2,1,1,32,8,4,4,0.13302
64,56,56,64,1,2,1,7,32,1,2,16,0.06933
64,56,56,64,1,1,1,1,32,1,7,32,0.634785
64,56,56,64,1,2,2,28,32,4,1,16,0.04346
64,56,56,64,1,1,1,2,32,2,14,4,0.11206
64,56,56,64,1,2,1,4,32,7,1,16,0.1223
64,56,56,64,1,2,4,14,32,2,1,2,0.04835
64,56,56,64,1,2,1,4,32,1,2,8,0.055404999999999996
64,56,56,64,1,2,2,2,32,7,1,8,0.123025
64,56,56,64,1,2,7,8,32,1,1,16,0.09939
64,56,56,64,1,1,2,2,32,2,4,16,0.110415
64,56,56,64,1,1,1,1,32,4,4,32,0.620895
64,56,56,64,1,2,2,2,32,4,4,8,0.061235
64,56,56,64,1,2,2,7,32,4,4,1,0.076145
64,56,56,64,1,1,2,14,32,4,2,1,0.051505
64,56,56,64,1,2,1,4,32,14,1,4,0.055695
64,56,56,64,1,1,1,1,32,2,8,8,0.22984
64,56,56,64,1,1,1,7,32,8,4,8,0.06154
64,56,56,64,1,2,2,7,32,4,2,8,0.03512
64,56,56,64,1,1,1,7,32,1,4,2,0.033485
64,56,56,64,1,1,1,7,32,8,4,4,0.048159999999999994
64,56,56,64,1,2,1,4,32,2,2,8,0.05616
64,56,56,64,1,1,1,7,32,8,4,1,0.071265
64,56,56,64,1,2,1,2,32,1,7,2,0.060735
64,56,56,64,1,1,1,4,32,4,1,32,0.22429
64,56,56,64,1,2,2,2,32,2,7,32,0.17773
64,56,56,64,1,2,2,2,32,14,1,32,0.37226
64,56,56,64,1,2,1,7,32,14,1,16,0.08829
64,56,56,64,1,1,2,7,32,4,1,16,0.07046
64,56,56,64,1,1,2,4,32,7,1,1,0.07172999999999999
64,56,56,64,1,2,1,7,32,8,2,16,0.07245
64,56,56,64,1,2,1,14,32,7,1,32,0.077935
64,56,56,64,1,1,1,1,32,2,2,8,0.23019499999999998
64,56,56,64,1,2,1,2,32,7,1,1,0.05894
64,56,56,64,1,1,4,4,32,1,7,4,0.02298
64,56,56,64,1,2,1,2,32,4,4,1,0.05491
64,56,56,64,1,1,2,7,32,4,1,2,0.049875
64,56,56,64,1,1,1,14,32,2,2,4,0.023665
64,56,56,64,1,1,1,4,32,8,1,4,0.061025
64,56,56,64,1,1,2,7,32,2,1,2,0.048755
64,56,56,64,1,2,2,2,32,7,2,32,0.23373
64,56,56,64,1,2,1,14,32,4,2,8,0.0265
64,56,56,64,1,1,8,14,32,1,1,32,0.175825
64,56,56,64,1,1,7,7,32,1,2,16,0.07261
64,56,56,64,1,1,1,7,32,2,4,1,0.054095000000000004
64,56,56,64,1,2,4,4,32,1,1,8,0.07792
64,56,56,64,1,2,1,7,32,2,1,2,0.041905
64,56,56,64,1,1,2,4,32,4,1,16,0.109905
64,56,56,64,1,2,1,1,32,7,2,32,0.66797
64,56,56,64,1,1,2,4,32,14,2,32,0.15149
64,56,56,64,1,2,1,1,32,8,4,8,0.20256
64,56,56,64,1,1,1,14,32,4,1,8,0.03347
64,56,56,64,1,1,2,2,32,1,2,32,0.233375
64,56,56,64,1,2,7,7,32,4,1,4,0.061105
64,56,56,64,1,1,1,14,32,8,2,4,0.02608
64,56,56,64,1,1,2,7,32,1,4,32,0.068205
64,56,56,64,1,1,2,7,32,7,1,1,0.08013
64,56,56,64,1,1,7,7,32,4,1,8,0.06861
64,56,56,64,1,2,1,2,32,1,1,16,0.31523
64,56,56,64,1,1,1,2,32,1,7,8,0.13205
64,56,56,64,1,1,1,7,32,4,4,2,0.03731
64,56,56,64,1,2,4,8,32,2,1,4,0.040095
64,56,56,64,1,1,1,14,32,2,2,2,0.03136
64,56,56,64,1,2,4,14,32,1,2,2,0.0448
64,56,56,64,1,2,1,7,32,7,1,2,0.043215
64,56,56,64,1,1,2,2,32,14,1,32,0.393005
64,56,56,64,1,1,1,8,32,7,1,8,0.05424
64,56,56,64,1,1,2,2,32,2,14,2,0.05546
64,56,56,64,1,1,1,1,32,7,4,8,0.2848
64,56,56,64,1,2,2,4,32,7,1,1,0.0841
64,56,56,64,1,1,8,8,32,1,1,16,0.11127999999999999
64,56,56,64,1,2,4,7,32,2,1,2,0.04856
64,56,56,64,1,2,1,1,32,2,1,4,0.151185
64,56,56,64,1,2,4,8,32,2,1,16,0.068
64,56,56,64,1,1,1,14,32,7,1,4,0.02669
64,56,56,64,1,2,1,1,32,2,8,32,0.546735
64,56,56,64,1,2,4,4,32,7,2,8,0.04006
64,56,56,64,1,2,4,4,32,1,7,16,0.03706
64,56,56,64,1,1,1,1,32,2,4,8,0.22014499999999998
64,56,56,64,1,1,1,8,32,14,1,1,0.05328
64,56,56,64,1,1,2,2,32,2,1,4,0.087085
64,56,56,64,1,1,2,14,32,4,1,32,0.07919999999999999
64,56,56,64,1,1,1,1,32,7,4,2,0.176595
64,56,56,64,1,2,1,7,32,2,2,1,0.054224999999999995
64,56,56,64,1,1,2,8,32,1,1,16,0.079905
64,56,56,64,1,2,1,2,32,1,4,2,0.059965000000000004
64,56,56,64,1,1,1,7,32,1,2,2,0.03448
64,56,56,64,1,1,2,2,32,2,7,32,0.196625
64,56,56,64,1,1,4,7,32,2,2,2,0.03933
64,56,56,64,1,2,4,7,32,1,4,4,0.02435
64,56,56,64,1,2,2,14,32,2,1,32,0.0832
64,56,56,64,1,2,1,8,32,4,1,32,0.11232
64,56,56,64,1,2,4,4,32,14,1,4,0.0528
64,56,56,64,1,1,7,7,32,4,1,4,0.04627
64,56,56,64,1,2,2,8,32,7,1,4,0.037614999999999996
64,56,56,64,1,1,1,1,32,2,8,32,0.602735
64,56,56,64,1,2,1,7,32,2,4,4,0.034415
64,56,56,64,1,1,4,7,32,1,1,16,0.077695
64,56,56,64,1,2,2,4,32,14,1,32,0.19953500000000002
64,56,56,64,1,2,2,4,32,7,1,32,0.189665
64,56,56,64,1,1,4,7,32,7,1,2,0.04776
64,56,56,64,1,2,1,7,32,1,2,4,0.034995
64,56,56,64,1,2,2,7,32,1,1,16,0.09698999999999999
64,56,56,64,1,2,1,1,32,8,1,32,0.72378
64,56,56,64,1,1,2,28,32,1,1,8,0.03254
64,56,56,64,1,2,1,1,32,8,4,1,0.10374
64,56,56,64,1,2,1,14,32,2,2,8,0.02557
64,56,56,64,1,2,1,1,32,2,8,16,0.30531
64,56,56,64,1,2,2,4,32,4,7,2,0.056815000000000004
64,56,56,64,1,1,1,8,32,2,1,32,0.12084500000000001
64,56,56,64,1,1,1,2,32,4,4,1,0.08875
64,56,56,64,1,2,1,4,32,14,2,16,0.11174
64,56,56,64,1,2,1,4,32,1,7,2,0.034335
64,56,56,64,1,1,1,2,32,2,2,32,0.3471
64,56,56,64,1,1,4,4,32,7,2,2,0.04344
64,56,56,64,1,1,2,4,32,4,1,32,0.189805
64,56,56,64,1,2,1,2,32,2,14,1,0.05555
64,56,56,64,1,2,2,8,32,4,1,16,0.05686
64,56,56,64,1,1,4,14,32,1,2,2,0.036879999999999996
64,56,56,64,1,1,2,7,32,2,2,32,0.0777
64,56,56,64,1,1,2,7,32,7,1,32,0.11879999999999999
64,56,56,64,1,1,2,28,32,1,1,1,0.060015
64,56,56,64,1,1,1,4,32,2,1,16,0.12792
64,56,56,64,1,1,1,1,32,1,1,32,1.28067
64,56,56,64,1,2,2,2,32,1,7,4,0.046195
64,56,56,64,1,2,1,14,32,2,2,32,0.065935
64,56,56,64,1,1,2,7,32,2,2,2,0.03814
64,56,56,64,1,2,1,1,32,8,1,4,0.15781
64,56,56,64,1,2,2,4,32,1,7,4,0.03912
64,56,56,64,1,1,1,14,32,8,2,32,0.06685
64,56,56,64,1,2,7,7,32,1,1,4,0.06075
64,56,56,64,1,2,4,8,32,1,1,8,0.039760000000000004
64,56,56,64,1,1,1,2,32,7,2,32,0.40664
64,56,56,64,1,2,2,2,32,4,7,16,0.108975
64,56,56,64,1,2,2,2,32,1,7,32,0.17376
64,56,56,64,1,2,1,1,32,2,1,1,0.10632
64,56,56,64,1,2,1,7,32,1,1,4,0.053875
64,56,56,64,1,1,2,8,32,7,1,8,0.043664999999999995
64,56,56,64,1,2,1,1,32,7,2,8,0.22058
64,56,56,64,1,1,2,7,32,1,1,2,0.047439999999999996
64,56,56,64,1,1,1,14,32,7,2,1,0.055215
64,56,56,64,1,2,1,1,32,4,2,16,0.32458
64,56,56,64,1,1,1,7,32,1,2,32,0.10965
64,56,56,64,1,2,1,14,32,14,1,1,0.067085
64,56,56,64,1,2,4,7,32,2,1,32,0.131295
64,56,56,64,1,1,4,4,32,7,2,16,0.065265
64,56,56,64,1,1,1,14,32,14,1,32,0.08224
64,56,56,64,1,2,2,8,32,1,1,32,0.12472
64,56,56,64,1,1,7,8,32,4,1,2,0.055150000000000005
64,56,56,64,1,2,1,1,32,4,7,4,0.14538
64,56,56,64,1,2,1,1,32,7,4,2,0.12173
64,56,56,64,1,1,1,1,32,1,2,32,0.6352
64,56,56,64,1,2,2,2,32,14,1,4,0.088705
64,56,56,64,1,2,1,1,32,8,1,2,0.114065
64,56,56,64,1,2,1,1,32,4,7,32,0.624945
64,56,56,64,1,2,1,1,32,14,2,32,0.691745
64,56,56,64,1,2,7,7,32,1,2,16,0.06432
64,56,56,64,1,1,1,7,32,1,1,2,0.055935
64,56,56,64,1,1,2,7,32,4,4,32,0.07101
64,56,56,64,1,2,1,14,32,8,2,1,0.0665
64,56,56,64,1,1,4,7,32,1,2,8,0.037105
64,56,56,64,1,2,1,1,32,8,4,16,0.340785
64,56,56,64,1,1,2,8,32,1,1,8,0.052785
64,56,56,64,1,2,1,2,32,2,1,1,0.05469
64,56,56,64,1,1,1,1,32,1,7,4,0.17124499999999998
64,56,56,64,1,2,1,1,32,8,2,1,0.10195
64,56,56,64,1,2,4,8,32,7,1,1,0.07725
64,56,56,64,1,1,1,14,32,7,1,2,0.03277
64,56,56,64,1,1,1,4,32,4,7,32,0.208335
64,56,56,64,1,2,4,4,32,2,2,32,0.09738
64,56,56,64,1,1,4,14,32,1,1,8,0.04182
64,56,56,64,1,1,2,8,32,7,1,1,0.066945
64,56,56,64,1,1,1,2,32,8,2,16,0.21587
64,56,56,64,1,2,1,14,32,8,1,8,0.031615
64,56,56,64,1,1,1,7,32,4,1,8,0.056305
64,56,56,64,1,1,1,1,32,2,7,16,0.38592
64,56,56,64,1,2,1,1,32,7,4,4,0.14691
64,56,56,64,1,2,2,4,32,14,2,4,0.048435
64,56,56,64,1,2,1,14,32,14,1,16,0.04632
64,56,56,64,1,2,2,14,32,7,1,8,0.03059
64,56,56,64,1,2,4,7,32,2,2,8,0.03283
64,56,56,64,1,2,1,14,32,2,1,32,0.07533
64,56,56,64,1,1,1,7,32,8,2,2,0.038095000000000004
64,56,56,64,1,1,1,28,32,7,1,4,0.020225
64,56,56,64,1,2,4,4,32,1,2,1,0.070925
64,56,56,64,1,2,4,7,32,2,4,4,0.02589
64,56,56,64,1,1,1,4,32,2,1,4,0.05763
64,56,56,64,1,1,1,1,32,8,2,8,0.25322
64,56,56,64,1,2,4,8,32,1,1,4,0.039985
64,56,56,64,1,2,1,1,32,4,7,1,0.10154
64,56,56,64,1,2,2,7,32,2,2,8,0.0327
64,56,56,64,1,2,2,2,32,2,4,4,0.04797
64,56,56,64,1,1,1,7,32,7,2,16,0.08205
64,56,56,64,1,1,4,4,32,2,1,16,0.090735
64,56,56,64,1,2,2,2,32,7,1,1,0.08008000000000001
64,56,56,64,1,1,1,14,32,7,1,16,0.04998
64,56,56,64,1,2,2,7,32,2,4,2,0.04177500000000001
64,56,56,64,1,2,2,14,32,7,1,2,0.04728
