K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
256,34,34,512,1,2,1,17,32,1,1,32,0.21117
256,34,34,512,1,4,1,1,32,1,2,1,0.61592
256,34,34,512,1,1,1,2,32,2,1,16,0.89179
256,34,34,512,1,4,1,1,32,2,1,16,0.889295
256,34,34,512,1,1,1,2,32,1,1,1,1.4264000000000001
256,34,34,512,1,8,1,1,32,2,2,16,0.638145
256,34,34,512,1,4,1,2,32,1,1,4,0.557105
256,34,34,512,1,4,1,17,32,2,1,2,0.245585
256,34,34,512,1,1,2,17,32,1,1,8,0.20244499999999999
256,34,34,512,1,1,1,1,32,2,1,4,1.445935
256,34,34,512,1,2,1,1,32,1,1,32,2.806015
256,34,34,512,1,8,2,2,32,1,1,8,0.606785
256,34,34,512,1,1,1,2,32,2,1,1,0.861085
256,34,34,512,1,1,1,1,32,1,2,1,1.40603
256,34,34,512,1,4,1,17,32,2,1,32,0.16356500000000002
256,34,34,512,1,2,1,1,32,2,2,4,0.73539
256,34,34,512,1,8,1,1,32,1,1,1,0.82467
256,34,34,512,1,2,1,17,32,2,1,4,0.12592
256,34,34,512,1,4,1,1,32,2,1,4,0.551105
256,34,34,512,1,4,1,2,32,2,1,8,0.377295
256,34,34,512,1,2,1,1,32,1,1,4,1.43736
256,34,34,512,1,4,1,1,32,1,1,8,1.0269300000000001
256,34,34,512,1,8,1,1,32,2,1,8,0.51654
256,34,34,512,1,4,1,1,32,2,1,2,0.561265
256,34,34,512,1,8,1,1,32,2,1,1,0.453025
256,34,34,512,1,2,1,1,32,1,1,16,2.0097750000000003
256,34,34,512,1,1,2,2,32,1,1,32,1.48427
256,34,34,512,1,4,1,17,32,1,1,32,0.17085
256,34,34,512,1,1,1,1,32,2,2,32,1.9745599999999999
256,34,34,512,1,2,1,2,32,2,1,16,0.601455
256,34,34,512,1,1,1,1,32,2,2,4,1.318445
256,34,34,512,1,1,2,17,32,1,1,4,0.23752
256,34,34,512,1,2,1,1,32,2,2,16,1.013825
256,34,34,512,1,4,1,2,32,1,1,2,0.5975550000000001
256,34,34,512,1,1,1,2,32,1,1,32,1.953805
256,34,34,512,1,4,1,17,32,1,1,4,0.13894
256,34,34,512,1,2,1,1,32,2,1,16,1.1968
256,34,34,512,1,4,1,1,32,1,2,16,0.72323
256,34,34,512,1,1,2,2,32,1,1,1,1.20816
256,34,34,512,1,8,1,1,32,2,1,4,0.46053
256,34,34,512,1,4,1,1,32,2,2,8,0.53792
256,34,34,512,1,1,1,1,32,2,2,2,1.30722
256,34,34,512,1,2,2,17,32,1,1,32,0.17597000000000002
256,34,34,512,1,1,1,2,32,1,1,8,1.36592
256,34,34,512,1,8,1,1,32,1,1,16,1.105645
256,34,34,512,1,2,1,1,32,1,2,8,0.811295
256,34,34,512,1,4,2,2,32,1,1,1,0.56512
256,34,34,512,1,2,1,1,32,2,2,1,0.8564350000000001
256,34,34,512,1,4,2,17,32,1,1,4,0.17089500000000002
256,34,34,512,1,2,1,1,32,2,2,2,0.7468
256,34,34,512,1,8,2,2,32,1,1,1,0.7147049999999999
256,34,34,512,1,1,1,1,32,2,1,32,2.3461600000000002
256,34,34,512,1,4,1,1,32,2,2,2,0.500705
256,34,34,512,1,2,1,17,32,1,1,2,0.20913500000000002
256,34,34,512,1,8,1,1,32,2,2,8,0.479825
256,34,34,512,1,1,1,1,32,2,2,8,1.3906749999999999
256,34,34,512,1,1,1,1,32,1,1,32,3.9284
256,34,34,512,1,2,1,2,32,2,1,4,0.440065
256,34,34,512,1,1,1,17,32,2,1,4,0.249745
256,34,34,512,1,4,1,17,32,2,1,8,0.10867
256,34,34,512,1,4,1,1,32,2,1,32,1.41174
256,34,34,512,1,8,1,2,32,1,1,32,1.07032
256,34,34,512,1,1,1,17,32,2,1,2,0.231875
256,34,34,512,1,4,1,1,32,1,1,1,0.9375199999999999
256,34,34,512,1,8,2,2,32,1,1,32,0.93147
256,34,34,512,1,2,2,2,32,1,1,1,0.869855
256,34,34,512,1,1,1,2,32,2,1,8,0.76717
256,34,34,512,1,2,2,17,32,1,1,4,0.133135
256,34,34,512,1,8,1,1,32,1,1,2,0.65741
256,34,34,512,1,4,1,17,32,2,1,16,0.120785
256,34,34,512,1,2,1,17,32,2,1,1,0.39546
256,34,34,512,1,8,1,2,32,2,1,32,0.8377749999999999
256,34,34,512,1,1,1,17,32,1,1,2,0.22070499999999998
256,34,34,512,1,4,1,2,32,2,1,32,0.73299
256,34,34,512,1,1,1,17,32,1,1,4,0.22651
256,34,34,512,1,1,1,1,32,2,1,1,1.524035
256,34,34,512,1,1,1,1,32,1,1,16,3.18173
256,34,34,512,1,8,1,1,32,1,2,8,0.483695
256,34,34,512,1,8,1,2,32,1,1,4,0.61224
256,34,34,512,1,4,1,1,32,2,1,1,0.6839999999999999
256,34,34,512,1,8,1,2,32,2,1,8,1.033325
256,34,34,512,1,1,2,2,32,1,1,4,0.97744
256,34,34,512,1,8,1,17,32,1,1,32,0.18605
256,34,34,512,1,1,1,1,32,1,1,1,2.7514700000000003
256,34,34,512,1,8,1,1,32,2,2,32,1.02109
256,34,34,512,1,8,1,17,32,1,1,4,0.153325
256,34,34,512,1,2,1,17,32,1,1,8,0.138
256,34,34,512,1,4,1,2,32,2,1,16,0.47984
256,34,34,512,1,1,1,2,32,1,1,2,1.287775
256,34,34,512,1,8,1,17,32,2,1,2,0.26013
256,34,34,512,1,4,1,1,32,1,2,2,0.50126
256,34,34,512,1,2,1,2,32,1,1,1,0.85459
256,34,34,512,1,4,1,1,32,1,2,4,0.4793
256,34,34,512,1,8,1,1,32,2,2,2,0.49504
256,34,34,512,1,1,1,1,32,2,2,1,1.403535
256,34,34,512,1,1,1,1,32,1,2,16,1.553475
256,34,34,512,1,2,2,2,32,1,1,8,0.64331
256,34,34,512,1,4,1,2,32,2,1,1,0.4071
256,34,34,512,1,8,1,1,32,1,1,8,0.77126
256,34,34,512,1,4,1,1,32,1,1,16,1.39952
256,34,34,512,1,4,2,2,32,1,1,8,0.5528
256,34,34,512,1,1,1,17,32,1,1,8,0.24021
256,34,34,512,1,4,2,2,32,1,1,4,0.53242
256,34,34,512,1,1,1,1,32,1,2,8,1.38152
256,34,34,512,1,8,1,1,32,2,1,2,0.49643000000000004
256,34,34,512,1,4,1,2,32,1,1,1,0.74293
256,34,34,512,1,2,1,1,32,2,2,32,1.41482
256,34,34,512,1,1,2,17,32,1,1,32,0.24076999999999998
256,34,34,512,1,1,1,2,32,2,1,32,1.1546750000000001
256,34,34,512,1,8,1,17,32,1,1,1,0.46211
256,34,34,512,1,2,2,2,32,1,1,16,0.783455
256,34,34,512,1,8,1,1,32,1,2,32,1.013645
256,34,34,512,1,2,1,1,32,1,2,2,0.745695
256,34,34,512,1,2,1,17,32,1,1,4,0.125075
256,34,34,512,1,2,1,2,32,1,1,8,0.80216
256,34,34,512,1,2,1,17,32,2,1,16,0.141615
256,34,34,512,1,8,1,2,32,2,1,4,1.14782
256,34,34,512,1,8,1,2,32,1,1,16,0.752945
256,34,34,512,1,8,1,17,32,1,1,16,0.14752
256,34,34,512,1,1,1,2,32,2,1,4,0.72112
256,34,34,512,1,2,1,1,32,1,2,1,0.8528800000000001
256,34,34,512,1,8,1,1,32,1,2,4,0.44104
256,34,34,512,1,4,1,1,32,2,1,8,0.64224
256,34,34,512,1,4,2,17,32,1,1,2,0.29856
256,34,34,512,1,8,1,1,32,1,1,4,0.64842
256,34,34,512,1,8,2,2,32,1,1,4,0.62702
256,34,34,512,1,1,1,17,32,2,1,16,0.209955
256,34,34,512,1,8,1,1,32,2,1,32,1.214865
256,34,34,512,1,8,1,1,32,1,2,16,0.639775
256,34,34,512,1,1,1,1,32,1,1,8,2.788035
256,34,34,512,1,4,1,1,32,1,2,8,0.538815
256,34,34,512,1,2,1,17,32,2,1,8,0.14913500000000002
256,34,34,512,1,4,1,1,32,2,2,4,0.477615
256,34,34,512,1,4,1,1,32,1,2,32,1.11296
256,34,34,512,1,4,2,2,32,1,1,2,0.610845
256,34,34,512,1,4,1,17,32,1,1,2,0.24356499999999998
256,34,34,512,1,2,1,2,32,1,1,16,0.9953
256,34,34,512,1,1,1,1,32,1,2,2,1.303105
256,34,34,512,1,4,2,17,32,1,1,32,0.175535
256,34,34,512,1,8,1,1,32,2,1,16,0.72442
256,34,34,512,1,4,1,1,32,1,1,4,0.857745
256,34,34,512,1,2,1,1,32,1,1,1,1.471295
256,34,34,512,1,2,1,1,32,1,2,4,0.734865
256,34,34,512,1,1,2,2,32,1,1,2,1.03205
256,34,34,512,1,1,1,1,32,1,1,4,2.617005
256,34,34,512,1,2,1,2,32,2,1,8,0.47404999999999997
256,34,34,512,1,1,1,17,32,1,1,32,0.308975
256,34,34,512,1,1,1,1,32,1,2,32,1.936975
256,34,34,512,1,1,2,2,32,1,1,8,1.03312
256,34,34,512,1,1,1,1,32,1,2,4,1.30758
256,34,34,512,1,2,1,1,32,1,2,16,1.0032
256,34,34,512,1,1,2,2,32,1,1,16,1.18173
256,34,34,512,1,2,1,17,32,1,1,16,0.16262500000000002
256,34,34,512,1,4,2,2,32,1,1,32,0.9833
256,34,34,512,1,8,1,2,32,2,1,1,0.65109
256,34,34,512,1,2,1,2,32,2,1,2,0.47262499999999996
256,34,34,512,1,1,2,17,32,1,1,1,0.416145
256,34,34,512,1,4,1,1,32,2,2,1,0.61208
256,34,34,512,1,4,2,2,32,1,1,16,0.67973
256,34,34,512,1,8,2,2,32,1,1,16,0.696255
256,34,34,512,1,2,1,1,32,1,2,32,1.398765
256,34,34,512,1,4,1,17,32,2,1,1,0.45856
256,34,34,512,1,8,1,2,32,1,1,2,0.6806399999999999
256,34,34,512,1,8,1,17,32,2,1,4,0.15787
256,34,34,512,1,8,1,1,32,1,2,1,0.43853
256,34,34,512,1,1,1,1,32,2,1,16,1.814225
256,34,34,512,1,1,1,17,32,2,1,8,0.211055
256,34,34,512,1,8,1,17,32,1,1,8,0.10606499999999999
256,34,34,512,1,2,1,2,32,2,1,1,0.58341
256,34,34,512,1,4,2,17,32,1,1,1,0.56131
256,34,34,512,1,2,1,1,32,2,1,2,0.840895
256,34,34,512,1,8,1,17,32,1,1,2,0.253235
256,34,34,512,1,4,1,2,32,1,1,8,0.608735
256,34,34,512,1,4,1,17,32,1,1,1,0.45478
256,34,34,512,1,2,1,1,32,2,1,4,0.83179
256,34,34,512,1,4,1,2,32,2,1,4,0.361345
256,34,34,512,1,4,1,2,32,2,1,2,0.417265
256,34,34,512,1,4,1,2,32,1,1,16,0.7772950000000001
256,34,34,512,1,2,1,2,32,2,1,32,0.865905
256,34,34,512,1,2,1,1,32,2,1,32,1.7383549999999999
256,34,34,512,1,2,1,1,32,2,2,8,0.815105
256,34,34,512,1,2,1,2,32,1,1,32,1.39309
