K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,68,68,256,1,2,2,17,32,2,1,8,0.169105
128,68,68,256,1,2,1,2,32,1,1,8,1.02101
128,68,68,256,1,2,1,1,32,2,1,2,0.915855
128,68,68,256,1,1,4,4,32,1,1,8,0.44111999999999996
128,68,68,256,1,1,2,17,32,2,1,8,0.259775
128,68,68,256,1,4,2,2,32,2,2,32,0.78755
128,68,68,256,1,2,2,17,32,2,1,16,0.211185
128,68,68,256,1,1,2,17,32,1,1,32,0.34387
128,68,68,256,1,4,1,1,32,4,2,4,0.59552
128,68,68,256,1,1,1,1,32,2,1,4,1.6744599999999998
128,68,68,256,1,1,1,1,32,4,4,1,1.592595
128,68,68,256,1,2,1,4,32,4,1,32,0.73162
128,68,68,256,1,1,1,1,32,4,1,4,1.663075
128,68,68,256,1,2,4,4,32,1,1,16,0.438255
128,68,68,256,1,4,2,4,32,1,1,16,0.54144
128,68,68,256,1,1,1,2,32,1,2,16,1.0340950000000002
128,68,68,256,1,1,1,1,32,2,1,1,1.627395
128,68,68,256,1,1,2,2,32,1,1,1,1.185665
128,68,68,256,1,1,1,1,32,4,1,8,1.8777750000000002
128,68,68,256,1,1,1,2,32,1,2,1,0.84536
128,68,68,256,1,2,1,2,32,2,2,4,0.48984
128,68,68,256,1,1,2,2,32,2,1,32,1.3461249999999998
128,68,68,256,1,4,1,1,32,1,1,4,1.07107
128,68,68,256,1,4,1,2,32,2,1,8,0.489615
128,68,68,256,1,2,2,2,32,1,2,32,0.745215
128,68,68,256,1,4,1,1,32,4,2,8,0.762
128,68,68,256,1,2,1,1,32,4,1,1,0.965715
128,68,68,256,1,4,1,2,32,4,1,8,0.489825
128,68,68,256,1,1,1,2,32,4,2,2,0.80552
128,68,68,256,1,1,1,17,32,4,1,8,0.24563000000000001
128,68,68,256,1,2,2,2,32,2,2,2,0.331635
128,68,68,256,1,4,1,1,32,2,2,1,0.594995
128,68,68,256,1,4,1,2,32,4,1,4,0.41032
128,68,68,256,1,2,1,1,32,1,4,4,0.84928
128,68,68,256,1,1,1,1,32,2,4,4,1.4415499999999999
128,68,68,256,1,2,1,2,32,2,1,2,0.49960000000000004
128,68,68,256,1,4,1,2,32,2,1,32,1.22576
128,68,68,256,1,2,2,4,32,2,1,32,0.67293
128,68,68,256,1,4,1,1,32,4,4,4,0.6211500000000001
128,68,68,256,1,4,1,2,32,4,1,16,0.7261599999999999
128,68,68,256,1,4,1,4,32,4,1,2,0.57304
128,68,68,256,1,2,1,2,32,2,1,16,0.87688
128,68,68,256,1,1,4,4,32,1,1,32,0.80088
128,68,68,256,1,2,2,17,32,1,1,4,0.17532999999999999
128,68,68,256,1,4,2,2,32,1,2,1,0.38691
128,68,68,256,1,2,1,4,32,1,1,2,0.473535
128,68,68,256,1,4,1,2,32,1,2,2,0.40441499999999997
128,68,68,256,1,1,1,4,32,4,1,4,0.45860500000000004
128,68,68,256,1,2,1,2,32,4,1,32,1.42288
128,68,68,256,1,2,4,4,32,1,1,4,0.30517
128,68,68,256,1,2,1,4,32,1,1,16,0.730655
128,68,68,256,1,4,1,1,32,4,1,2,0.594975
128,68,68,256,1,1,1,2,32,2,1,2,0.808605
128,68,68,256,1,1,4,4,32,1,1,4,0.41277
128,68,68,256,1,2,2,4,32,1,1,4,0.482305
128,68,68,256,1,2,2,17,32,1,1,1,0.312835
128,68,68,256,1,1,2,2,32,1,1,16,1.52832
128,68,68,256,1,4,1,1,32,2,4,4,0.57731
128,68,68,256,1,2,2,2,32,2,2,4,0.31376000000000004
128,68,68,256,1,2,4,4,32,1,1,8,0.33101
128,68,68,256,1,1,1,17,32,2,1,2,0.267745
128,68,68,256,1,4,1,1,32,2,1,1,0.6418900000000001
128,68,68,256,1,4,2,2,32,2,2,4,0.43469
128,68,68,256,1,4,4,4,32,1,1,32,0.737135
128,68,68,256,1,2,2,2,32,2,2,16,0.48134
128,68,68,256,1,2,1,2,32,2,2,16,0.768605
128,68,68,256,1,4,2,2,32,1,1,2,0.58219
128,68,68,256,1,4,1,2,32,1,1,1,0.7266699999999999
128,68,68,256,1,2,1,1,32,4,2,4,0.907405
128,68,68,256,1,1,1,17,32,4,1,32,0.32813
128,68,68,256,1,4,1,1,32,1,4,16,1.01216
128,68,68,256,1,4,2,4,32,1,1,32,0.8471
128,68,68,256,1,2,2,17,32,2,1,2,0.17635499999999998
128,68,68,256,1,1,2,2,32,2,2,4,0.463665
128,68,68,256,1,1,1,1,32,2,1,2,1.56792
128,68,68,256,1,2,2,4,32,2,1,4,0.40467
128,68,68,256,1,1,4,17,32,1,1,2,0.24329499999999998
128,68,68,256,1,4,1,1,32,1,4,32,1.676145
128,68,68,256,1,2,1,1,32,4,2,2,0.8569599999999999
128,68,68,256,1,4,1,17,32,2,1,4,0.110275
128,68,68,256,1,4,1,2,32,4,2,4,0.398685
128,68,68,256,1,1,1,1,32,2,2,32,2.78467
128,68,68,256,1,1,1,4,32,2,1,1,0.5512349999999999
128,68,68,256,1,2,1,1,32,1,2,1,0.8812949999999999
128,68,68,256,1,2,1,2,32,2,2,2,0.485055
128,68,68,256,1,4,2,2,32,1,2,16,0.53824
128,68,68,256,1,4,2,2,32,1,1,8,0.7163999999999999
128,68,68,256,1,1,2,2,32,1,2,1,0.5540499999999999
128,68,68,256,1,4,1,2,32,4,2,2,0.41056000000000004
128,68,68,256,1,4,1,1,32,2,2,16,1.101005
128,68,68,256,1,4,2,4,32,2,1,32,0.61661
