K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
64,136,136,128,1,1,1,2,32,1,4,2,0.74427
64,136,136,128,1,1,2,4,32,4,1,16,0.738515
64,136,136,128,1,1,4,8,32,1,1,32,0.688525
64,136,136,128,1,2,1,1,32,2,8,1,0.887745
64,136,136,128,1,1,2,8,32,2,1,8,0.30245
64,136,136,128,1,2,1,1,32,8,2,2,0.9363049999999999
64,136,136,128,1,1,2,4,32,2,1,32,1.17877
64,136,136,128,1,2,2,2,32,1,2,32,1.25907
64,136,136,128,1,2,2,4,32,4,1,8,0.50597
64,136,136,128,1,2,1,1,32,4,8,4,1.19491
64,136,136,128,1,2,1,2,32,2,1,16,1.35136
64,136,136,128,1,2,2,2,32,4,1,32,2.0424
64,136,136,128,1,1,1,1,32,2,2,2,1.46549
64,136,136,128,1,1,1,17,32,4,1,1,0.31094
64,136,136,128,1,2,2,2,32,1,4,16,0.611315
64,136,136,128,1,2,1,1,32,1,2,1,0.857005
64,136,136,128,1,2,4,17,32,1,1,8,0.25500999999999996
64,136,136,128,1,2,2,2,32,4,2,32,1.2896
64,136,136,128,1,2,4,8,32,1,1,8,0.22846499999999997
64,136,136,128,1,2,1,2,32,2,4,8,0.74032
64,136,136,128,1,2,8,8,32,1,1,1,0.224765
64,136,136,128,1,1,1,1,32,4,4,16,2.812755
64,136,136,128,1,1,1,2,32,8,4,16,1.704765
64,136,136,128,1,1,1,1,32,2,2,32,4.3126549999999995
64,136,136,128,1,2,1,2,32,2,1,32,2.4077
64,136,136,128,1,2,2,4,32,2,1,8,0.50539
64,136,136,128,1,2,1,2,32,8,2,32,2.08262
64,136,136,128,1,1,4,4,32,1,2,4,0.259745
64,136,136,128,1,2,1,2,32,1,1,2,0.8736
64,136,136,128,1,1,1,2,32,4,1,32,2.8224349999999996
64,136,136,128,1,1,1,4,32,1,1,1,0.806495
64,136,136,128,1,1,2,8,32,4,1,16,0.4097
64,136,136,128,1,1,2,4,32,1,2,32,0.77888
64,136,136,128,1,2,4,4,32,1,2,32,0.52749
64,136,136,128,1,1,2,2,32,4,4,16,0.85341
64,136,136,128,1,2,2,2,32,2,2,1,0.36339
64,136,136,128,1,2,1,2,32,2,2,8,0.748735
64,136,136,128,1,1,1,1,32,1,8,1,1.3621750000000001
64,136,136,128,1,1,1,1,32,2,1,16,3.4019700000000004
64,136,136,128,1,1,1,8,32,2,1,16,0.48595
64,136,136,128,1,1,1,1,32,8,2,2,1.5736949999999998
64,136,136,128,1,1,2,17,32,2,1,8,0.30653
64,136,136,128,1,1,1,2,32,1,2,8,1.0397750000000001
64,136,136,128,1,2,2,8,32,2,1,16,0.320685
64,136,136,128,1,1,1,1,32,1,4,8,1.84704
64,136,136,128,1,1,1,2,32,2,1,8,1.17088
64,136,136,128,1,1,4,17,32,1,1,2,0.227215
64,136,136,128,1,1,4,4,32,2,1,1,0.36088
64,136,136,128,1,2,2,17,32,2,1,2,0.20075
64,136,136,128,1,1,2,2,32,2,1,16,1.360815
64,136,136,128,1,2,4,4,32,1,2,16,0.32019
64,136,136,128,1,1,1,2,32,4,2,1,0.8231850000000001
64,136,136,128,1,2,1,1,32,2,4,8,1.35123
64,136,136,128,1,2,2,2,32,2,4,16,0.628845
64,136,136,128,1,1,1,2,32,8,2,1,0.858765
64,136,136,128,1,1,2,4,32,1,1,32,1.813425
64,136,136,128,1,1,2,8,32,1,1,32,0.89341
64,136,136,128,1,1,4,17,32,2,1,16,0.45187
64,136,136,128,1,1,2,4,32,4,2,4,0.316975
64,136,136,128,1,2,1,2,32,4,2,2,0.50526
64,136,136,128,1,1,2,17,32,1,1,16,0.36469
64,136,136,128,1,2,1,1,32,4,2,2,0.8861749999999999
64,136,136,128,1,1,4,8,32,2,1,2,0.26613
64,136,136,128,1,1,1,2,32,1,2,4,0.84534
64,136,136,128,1,2,1,2,32,4,2,16,1.18045
64,136,136,128,1,2,2,2,32,1,1,2,0.77005
64,136,136,128,1,1,1,1,32,8,1,16,3.541555
64,136,136,128,1,1,2,2,32,1,1,8,1.598945
64,136,136,128,1,2,2,4,32,1,1,32,1.6451699999999998
64,136,136,128,1,2,4,8,32,1,1,16,0.355155
64,136,136,128,1,1,2,17,32,2,1,32,0.56
64,136,136,128,1,2,1,1,32,1,8,2,0.8306100000000001
64,136,136,128,1,2,1,2,32,8,1,16,1.39222
64,136,136,128,1,1,2,17,32,1,1,2,0.254285
64,136,136,128,1,1,2,2,32,2,2,2,0.465165
64,136,136,128,1,2,4,4,32,2,1,4,0.235985
64,136,136,128,1,1,1,2,32,1,1,4,1.57803
64,136,136,128,1,2,1,4,32,8,2,8,0.43544
64,136,136,128,1,2,4,4,32,2,1,2,0.23848
64,136,136,128,1,2,1,1,32,1,2,32,3.63072
64,136,136,128,1,1,1,4,32,8,2,4,0.51235
64,136,136,128,1,1,1,1,32,8,2,32,4.644335
64,136,136,128,1,2,2,4,32,4,2,4,0.346895
64,136,136,128,1,2,1,4,32,1,2,4,0.309135
64,136,136,128,1,1,1,8,32,1,1,32,1.172
64,136,136,128,1,1,2,8,32,4,1,2,0.276175
64,136,136,128,1,2,1,2,32,1,1,4,1.013505
64,136,136,128,1,2,2,2,32,1,1,4,0.87285
64,136,136,128,1,1,2,4,32,4,2,16,0.514705
64,136,136,128,1,1,1,2,32,2,1,4,0.933405
64,136,136,128,1,2,2,4,32,1,2,1,0.368285
64,136,136,128,1,1,2,8,32,2,1,16,0.38786
64,136,136,128,1,1,2,2,32,1,1,2,1.2172
64,136,136,128,1,1,1,8,32,2,1,1,0.34368
64,136,136,128,1,2,4,17,32,1,1,32,0.652175
64,136,136,128,1,1,2,4,32,1,1,16,1.18411
64,136,136,128,1,1,2,2,32,4,4,4,0.518285
64,136,136,128,1,1,1,1,32,1,4,32,3.92672
64,136,136,128,1,1,1,2,32,8,1,32,2.88198
64,136,136,128,1,2,2,2,32,1,4,1,0.35373
64,136,136,128,1,2,2,8,32,4,1,16,0.33478
64,136,136,128,1,2,1,4,32,2,2,16,0.59696
64,136,136,128,1,1,1,1,32,8,4,2,1.754275
64,136,136,128,1,1,1,2,32,2,1,32,2.80138
64,136,136,128,1,2,1,8,32,1,1,16,0.65688
64,136,136,128,1,1,1,1,32,4,8,4,1.98112
64,136,136,128,1,2,1,2,32,8,2,16,1.22672
64,136,136,128,1,2,1,17,32,2,1,32,0.408445
64,136,136,128,1,2,1,2,32,2,4,2,0.488625
64,136,136,128,1,1,4,17,32,2,1,4,0.26422
64,136,136,128,1,2,2,17,32,4,1,1,0.18464
64,136,136,128,1,2,2,2,32,1,4,4,0.32232
64,136,136,128,1,2,1,1,32,1,8,32,3.3156
64,136,136,128,1,2,1,17,32,4,1,16,0.259905
64,136,136,128,1,1,2,2,32,1,2,2,0.47861
64,136,136,128,1,2,1,2,32,1,1,1,0.856415
64,136,136,128,1,2,1,2,32,4,4,1,0.5464
64,136,136,128,1,2,1,1,32,4,2,4,1.049645
64,136,136,128,1,1,2,2,32,4,2,4,0.530705
64,136,136,128,1,1,8,8,32,1,1,16,0.66336
64,136,136,128,1,1,1,2,32,4,4,2,0.8372649999999999
64,136,136,128,1,2,1,17,32,8,1,32,0.415025
64,136,136,128,1,1,2,17,32,4,1,2,0.27563000000000004
64,136,136,128,1,1,2,4,32,1,2,1,0.34819
64,136,136,128,1,1,1,2,32,4,1,8,1.1833
64,136,136,128,1,2,1,8,32,4,1,8,0.38157
64,136,136,128,1,2,1,4,32,2,1,16,0.69485
64,136,136,128,1,2,1,17,32,8,1,1,0.17163
64,136,136,128,1,2,1,8,32,4,1,32,0.73552
64,136,136,128,1,1,4,4,32,1,1,8,0.57883
64,136,136,128,1,1,1,17,32,4,1,8,0.274995
64,136,136,128,1,1,1,1,32,2,4,2,1.4415550000000001
64,136,136,128,1,2,1,1,32,2,8,32,3.58075
64,136,136,128,1,1,1,17,32,8,1,8,0.28525
64,136,136,128,1,1,1,4,32,2,2,8,0.56355
64,136,136,128,1,1,4,17,32,2,1,2,0.23251
64,136,136,128,1,2,1,4,32,2,1,8,0.44189
64,136,136,128,1,2,2,4,32,1,1,1,0.57402
64,136,136,128,1,1,1,2,32,1,4,4,0.82451
64,136,136,128,1,2,1,4,32,4,1,32,1.222865
64,136,136,128,1,1,4,4,32,1,2,32,0.59432
64,136,136,128,1,2,4,17,32,2,1,8,0.260465
64,136,136,128,1,1,1,1,32,2,8,4,1.7141600000000001
64,136,136,128,1,2,1,1,32,4,8,32,3.87062
64,136,136,128,1,2,1,1,32,1,2,16,2.09446
64,136,136,128,1,2,1,1,32,2,4,32,3.471135
64,136,136,128,1,1,1,2,32,4,2,16,1.51245
64,136,136,128,1,2,1,8,32,4,1,4,0.34168
64,136,136,128,1,1,1,17,32,2,1,2,0.241825
64,136,136,128,1,2,1,2,32,2,2,32,1.98509
64,136,136,128,1,1,1,17,32,1,1,1,0.29318500000000003
64,136,136,128,1,2,1,1,32,1,4,4,0.9634400000000001
64,136,136,128,1,2,4,8,32,1,1,2,0.17491
64,136,136,128,1,2,2,4,32,2,2,8,0.383345
64,136,136,128,1,2,2,4,32,2,1,32,1.10406
64,136,136,128,1,1,1,1,32,2,2,4,1.61146
64,136,136,128,1,1,1,8,32,4,1,32,0.771665
64,136,136,128,1,1,1,2,32,8,4,4,1.04867
64,136,136,128,1,1,8,8,32,1,1,4,0.31393499999999996
64,136,136,128,1,2,2,4,32,4,1,1,0.48785500000000004
64,136,136,128,1,2,2,4,32,2,1,2,0.4225
64,136,136,128,1,1,1,1,32,2,4,4,1.604095
64,136,136,128,1,1,1,2,32,1,2,1,0.815615
64,136,136,128,1,1,2,4,32,2,1,2,0.436545
64,136,136,128,1,1,2,17,32,2,1,1,0.33440000000000003
64,136,136,128,1,2,1,1,32,4,1,8,1.696865
64,136,136,128,1,2,1,4,32,2,1,32,1.2180650000000002
64,136,136,128,1,1,1,4,32,4,1,32,1.43581
64,136,136,128,1,2,1,17,32,2,1,8,0.17812499999999998
64,136,136,128,1,2,1,8,32,1,1,1,0.415825
64,136,136,128,1,1,1,2,32,2,1,1,0.86304
64,136,136,128,1,1,2,4,32,1,2,8,0.36262
64,136,136,128,1,1,1,17,32,4,1,16,0.337295
64,136,136,128,1,2,1,17,32,2,1,4,0.1608
64,136,136,128,1,2,1,1,32,4,4,4,1.07882
64,136,136,128,1,1,1,4,32,4,1,4,0.50163
64,136,136,128,1,2,2,2,32,4,1,8,0.726815
64,136,136,128,1,1,2,2,32,2,2,1,0.49848
64,136,136,128,1,1,1,1,32,8,4,1,1.7146400000000002
64,136,136,128,1,2,1,2,32,8,2,4,0.6161449999999999
64,136,136,128,1,2,1,1,32,2,2,16,2.13368
64,136,136,128,1,2,2,4,32,2,1,16,0.676335
64,136,136,128,1,2,1,4,32,2,1,4,0.337025
64,136,136,128,1,1,2,4,32,4,1,4,0.45138999999999996
64,136,136,128,1,2,1,8,32,2,1,1,0.36808
64,136,136,128,1,1,2,2,32,1,4,1,0.48291
64,136,136,128,1,1,1,4,32,2,1,32,1.424175
64,136,136,128,1,2,1,4,32,8,1,2,0.31414
64,136,136,128,1,2,1,17,32,1,1,2,0.168095
64,136,136,128,1,2,1,1,32,4,2,8,1.40867
64,136,136,128,1,1,2,2,32,2,2,4,0.508995
64,136,136,128,1,2,1,4,32,2,2,8,0.39747
64,136,136,128,1,2,2,2,32,2,4,1,0.36236999999999997
64,136,136,128,1,2,2,2,32,4,4,8,0.450495
64,136,136,128,1,2,1,1,32,1,8,4,0.9784
64,136,136,128,1,1,1,4,32,8,2,1,0.5056350000000001
64,136,136,128,1,2,4,4,32,1,1,8,0.455295
64,136,136,128,1,1,1,2,32,1,2,2,0.793395
64,136,136,128,1,2,4,4,32,1,2,1,0.19032
64,136,136,128,1,1,1,8,32,8,1,4,0.31347
64,136,136,128,1,2,1,1,32,8,2,8,1.464975
64,136,136,128,1,1,1,8,32,4,1,8,0.36089499999999997
64,136,136,128,1,1,1,1,32,2,4,16,2.650765
64,136,136,128,1,2,1,2,32,8,4,2,0.5816
64,136,136,128,1,2,1,1,32,1,2,4,1.019935
64,136,136,128,1,2,1,17,32,2,1,2,0.17752
64,136,136,128,1,1,2,2,32,4,4,2,0.482595
64,136,136,128,1,1,1,2,32,4,2,4,0.89157
64,136,136,128,1,2,1,17,32,8,1,2,0.18384
64,136,136,128,1,1,1,4,32,8,1,4,0.520595
64,136,136,128,1,1,4,4,32,1,1,4,0.47635
64,136,136,128,1,1,1,8,32,2,1,32,0.76458
64,136,136,128,1,2,1,1,32,8,1,2,1.03195
64,136,136,128,1,2,1,2,32,1,4,16,1.07142
64,136,136,128,1,2,1,1,32,4,4,1,0.9184
64,136,136,128,1,2,4,17,32,2,1,4,0.192575
64,136,136,128,1,1,2,4,32,4,1,1,0.5063850000000001
64,136,136,128,1,2,1,2,32,1,2,8,0.732305
64,136,136,128,1,1,1,8,32,1,1,16,0.758385
64,136,136,128,1,2,1,1,32,2,8,4,1.07373
64,136,136,128,1,2,1,2,32,8,4,1,0.59341
64,136,136,128,1,1,1,1,32,1,1,32,8.431215
64,136,136,128,1,1,2,17,32,4,1,4,0.293485
64,136,136,128,1,2,2,2,32,1,2,1,0.36034999999999995
64,136,136,128,1,2,2,8,32,1,1,1,0.331105
64,136,136,128,1,1,1,4,32,8,1,16,0.91101
64,136,136,128,1,1,1,1,32,2,8,8,2.080445
64,136,136,128,1,1,1,2,32,4,4,1,0.83936
64,136,136,128,1,2,2,2,32,4,1,2,0.48377499999999996
64,136,136,128,1,1,1,1,32,2,4,8,1.94461
64,136,136,128,1,2,1,2,32,1,1,16,2.0935
64,136,136,128,1,2,1,1,32,4,8,8,1.5676649999999999
64,136,136,128,1,1,1,4,32,2,2,1,0.47846
64,136,136,128,1,2,1,1,32,8,1,4,1.24181
64,136,136,128,1,2,2,2,32,4,4,32,1.0929
64,136,136,128,1,1,2,2,32,2,2,32,1.47645
64,136,136,128,1,2,1,2,32,4,2,32,2.01661
64,136,136,128,1,2,2,2,32,4,2,1,0.38275000000000003
64,136,136,128,1,2,1,1,32,1,4,32,3.364495
64,136,136,128,1,2,4,4,32,1,1,1,0.373505
64,136,136,128,1,2,2,2,32,4,1,16,1.149855
64,136,136,128,1,2,2,17,32,2,1,16,0.30045
64,136,136,128,1,1,1,1,32,2,1,32,5.61936
64,136,136,128,1,2,1,1,32,1,1,1,1.65987
64,136,136,128,1,2,2,4,32,1,2,2,0.351055
64,136,136,128,1,1,1,2,32,1,1,32,4.271295
64,136,136,128,1,1,2,2,32,4,2,32,1.511695
64,136,136,128,1,2,2,17,32,1,1,1,0.17958
64,136,136,128,1,1,2,2,32,1,1,4,1.315185
64,136,136,128,1,2,4,17,32,2,1,1,0.17365
64,136,136,128,1,1,4,8,32,2,1,4,0.26126499999999997
64,136,136,128,1,1,1,17,32,4,1,2,0.24791999999999997
64,136,136,128,1,2,1,4,32,8,2,16,0.64326
64,136,136,128,1,2,1,1,32,1,2,8,1.3550550000000001
64,136,136,128,1,2,2,17,32,1,1,32,0.45837
64,136,136,128,1,2,2,8,32,1,1,4,0.28213
64,136,136,128,1,2,1,2,32,4,2,8,0.77552
64,136,136,128,1,2,1,1,32,1,8,8,1.305635
64,136,136,128,1,2,1,4,32,4,1,2,0.30528
64,136,136,128,1,1,2,17,32,2,1,2,0.265345
64,136,136,128,1,1,2,4,32,1,1,2,0.685005
64,136,136,128,1,1,1,1,32,1,1,16,5.340335
64,136,136,128,1,1,2,4,32,1,1,1,0.720385
64,136,136,128,1,2,2,2,32,2,2,32,1.26499
64,136,136,128,1,2,2,2,32,1,1,1,0.75778
64,136,136,128,1,2,4,4,32,2,2,2,0.21216
64,136,136,128,1,2,2,17,32,2,1,8,0.224945
64,136,136,128,1,1,2,2,32,1,1,32,3.35501
64,136,136,128,1,1,1,2,32,2,4,16,1.4505599999999998
64,136,136,128,1,1,1,1,32,4,8,16,3.157475
64,136,136,128,1,2,2,2,32,4,4,1,0.38848
64,136,136,128,1,2,1,1,32,4,1,4,1.2138900000000001
64,136,136,128,1,2,1,2,32,4,4,16,1.17835
64,136,136,128,1,1,1,1,32,8,2,16,2.95811
64,136,136,128,1,2,1,4,32,4,1,16,0.701345
64,136,136,128,1,2,2,2,32,2,1,16,1.14664
64,136,136,128,1,1,2,4,32,4,2,32,0.80742
64,136,136,128,1,1,1,1,32,2,8,32,4.298
64,136,136,128,1,1,2,2,32,4,1,32,2.25523
64,136,136,128,1,2,2,4,32,4,2,1,0.390385
64,136,136,128,1,1,2,2,32,4,1,2,0.72611
64,136,136,128,1,1,1,1,32,4,1,8,2.3639200000000002
64,136,136,128,1,2,2,4,32,1,1,2,0.509745
64,136,136,128,1,2,8,8,32,1,1,16,0.593265
64,136,136,128,1,1,1,1,32,8,4,4,1.91493
64,136,136,128,1,1,2,4,32,1,1,8,0.8632299999999999
64,136,136,128,1,1,1,1,32,4,4,1,1.542255
64,136,136,128,1,1,1,4,32,8,1,8,0.64579
64,136,136,128,1,2,4,4,32,2,1,16,0.479155
64,136,136,128,1,2,2,2,32,2,1,2,0.48144
64,136,136,128,1,1,1,4,32,1,1,32,2.192415
64,136,136,128,1,1,1,1,32,2,2,8,1.96949
64,136,136,128,1,1,1,17,32,1,1,32,0.6187549999999999
64,136,136,128,1,1,2,8,32,1,1,2,0.401455
64,136,136,128,1,2,1,17,32,4,1,1,0.16765
64,136,136,128,1,2,1,4,32,8,1,16,0.7166399999999999
64,136,136,128,1,1,1,2,32,8,1,4,0.97258
64,136,136,128,1,2,1,1,32,8,1,16,2.78635
64,136,136,128,1,1,1,17,32,2,1,8,0.25555
64,136,136,128,1,1,1,2,32,2,4,32,2.249215
64,136,136,128,1,1,1,4,32,2,1,1,0.49248000000000003
64,136,136,128,1,1,4,4,32,1,2,8,0.30227
64,136,136,128,1,1,4,17,32,2,1,8,0.32136
64,136,136,128,1,2,1,2,32,1,4,2,0.470495
64,136,136,128,1,1,2,2,32,1,2,16,0.89414
64,136,136,128,1,1,1,8,32,1,1,1,0.48592
64,136,136,128,1,1,2,2,32,2,2,16,0.904465
64,136,136,128,1,1,1,1,32,2,1,2,1.78275
64,136,136,128,1,2,4,4,32,1,1,32,1.221005
64,136,136,128,1,1,2,4,32,2,1,1,0.501025
64,136,136,128,1,1,1,1,32,2,1,1,1.70251
64,136,136,128,1,1,1,1,32,2,2,16,2.72653
64,136,136,128,1,1,1,17,32,1,1,8,0.342495
64,136,136,128,1,2,2,4,32,1,1,4,0.5446899999999999
64,136,136,128,1,2,4,8,32,1,1,1,0.15108500000000002
64,136,136,128,1,2,1,2,32,2,2,16,1.1557300000000001
64,136,136,128,1,1,2,2,32,4,2,16,0.93277
64,136,136,128,1,2,1,2,32,8,2,2,0.5335350000000001
64,136,136,128,1,1,1,2,32,4,4,16,1.54026
64,136,136,128,1,2,1,1,32,2,1,4,1.2155200000000002
64,136,136,128,1,1,1,1,32,4,4,8,2.067825
64,136,136,128,1,1,4,4,32,2,2,4,0.26349
64,136,136,128,1,1,4,4,32,1,1,16,0.83594
64,136,136,128,1,2,1,2,32,2,4,4,0.55592
64,136,136,128,1,1,1,4,32,8,2,8,0.622865
64,136,136,128,1,1,1,4,32,1,2,32,1.1822249999999999
64,136,136,128,1,1,1,1,32,4,8,1,1.715855
64,136,136,128,1,1,2,4,32,2,2,16,0.498415
64,136,136,128,1,2,1,1,32,1,8,1,0.81475
64,136,136,128,1,1,1,2,32,2,1,2,0.8753599999999999
64,136,136,128,1,2,2,17,32,4,1,8,0.22884500000000002
64,136,136,128,1,1,2,2,32,2,4,4,0.48392
64,136,136,128,1,2,2,4,32,1,1,8,0.68109
64,136,136,128,1,1,2,17,32,1,1,1,0.3248
64,136,136,128,1,1,8,8,32,1,1,32,1.12051
64,136,136,128,1,2,1,8,32,1,1,32,1.0658050000000001
64,136,136,128,1,1,1,8,32,4,1,16,0.491825
64,136,136,128,1,1,4,8,32,2,1,1,0.32862
64,136,136,128,1,2,1,4,32,2,2,32,1.01126
64,136,136,128,1,2,1,17,32,1,1,16,0.328945
64,136,136,128,1,2,1,4,32,2,1,2,0.30467
64,136,136,128,1,1,2,8,32,1,1,8,0.4545
64,136,136,128,1,2,1,1,32,8,4,32,3.9296
64,136,136,128,1,1,1,1,32,8,2,8,2.126285
64,136,136,128,1,1,2,2,32,1,2,8,0.62269
64,136,136,128,1,1,4,4,32,1,1,32,1.331245
64,136,136,128,1,1,1,1,32,1,8,4,1.55989
64,136,136,128,1,1,2,4,32,4,1,2,0.439645
64,136,136,128,1,2,2,4,32,1,2,32,0.73853
64,136,136,128,1,1,1,8,32,8,1,1,0.36099
64,136,136,128,1,2,1,1,32,2,2,2,0.88994
64,136,136,128,1,1,2,17,32,4,1,16,0.404175
64,136,136,128,1,1,1,1,32,4,1,32,5.67229
64,136,136,128,1,2,1,4,32,8,2,2,0.316735
64,136,136,128,1,1,1,2,32,8,2,8,1.151135
64,136,136,128,1,2,1,2,32,4,2,4,0.578445
64,136,136,128,1,1,4,17,32,2,1,32,0.72979
64,136,136,128,1,1,1,2,32,1,4,32,2.14003
64,136,136,128,1,2,1,17,32,1,1,8,0.23491
64,136,136,128,1,2,1,17,32,1,1,32,0.51672
64,136,136,128,1,1,1,1,32,4,2,16,2.80811
64,136,136,128,1,1,1,8,32,8,1,8,0.37288
64,136,136,128,1,2,1,1,32,8,4,4,1.175665
64,136,136,128,1,1,4,8,32,1,1,16,0.43740999999999997
64,136,136,128,1,1,2,2,32,1,4,8,0.564
64,136,136,128,1,2,4,17,32,1,1,1,0.17373
64,136,136,128,1,2,1,4,32,2,2,1,0.336225
64,136,136,128,1,2,1,4,32,1,1,1,0.48672
64,136,136,128,1,1,2,2,32,4,4,8,0.629345
64,136,136,128,1,1,2,2,32,2,4,32,1.2461950000000002
64,136,136,128,1,1,4,8,32,1,1,4,0.25853000000000004
64,136,136,128,1,1,2,17,32,1,1,32,0.54093
64,136,136,128,1,1,1,4,32,4,1,2,0.46138999999999997
64,136,136,128,1,1,1,2,32,1,1,1,1.4992
64,136,136,128,1,2,1,2,32,2,4,16,1.1201
64,136,136,128,1,1,1,1,32,8,1,2,1.704
64,136,136,128,1,1,2,2,32,4,1,8,0.95925
64,136,136,128,1,2,2,4,32,2,1,4,0.43933
64,136,136,128,1,2,4,4,32,1,2,4,0.192365
64,136,136,128,1,2,1,2,32,2,2,1,0.50648
64,136,136,128,1,2,4,4,32,1,1,16,0.70611
64,136,136,128,1,2,4,4,32,1,2,8,0.225265
64,136,136,128,1,1,2,4,32,2,2,1,0.35152
64,136,136,128,1,1,2,2,32,4,2,2,0.47885999999999995
64,136,136,128,1,2,2,8,32,4,1,8,0.23363
64,136,136,128,1,1,2,2,32,4,1,16,1.36883
64,136,136,128,1,2,2,4,32,4,2,16,0.49718
64,136,136,128,1,1,2,8,32,4,1,32,0.621455
64,136,136,128,1,1,2,2,32,2,4,8,0.586655
64,136,136,128,1,2,2,2,32,4,1,4,0.5367850000000001
64,136,136,128,1,2,2,2,32,1,2,8,0.457555
64,136,136,128,1,1,1,1,32,1,4,16,2.51275
64,136,136,128,1,2,1,8,32,8,1,32,0.75325
64,136,136,128,1,2,1,4,32,1,1,8,0.699055
64,136,136,128,1,1,1,2,32,1,4,8,1.0052349999999999
64,136,136,128,1,2,2,4,32,2,2,4,0.34257499999999996
64,136,136,128,1,1,1,17,32,8,1,2,0.254865
64,136,136,128,1,1,1,1,32,8,1,1,1.71901
64,136,136,128,1,1,1,4,32,2,2,32,1.21104
64,136,136,128,1,2,2,2,32,4,1,1,0.53616
64,136,136,128,1,2,2,4,32,4,2,32,0.76387
64,136,136,128,1,2,8,8,32,1,1,4,0.277555
64,136,136,128,1,1,2,2,32,2,1,4,0.784095
64,136,136,128,1,1,2,4,32,1,2,2,0.29907
64,136,136,128,1,1,1,2,32,2,1,16,1.69576
64,136,136,128,1,1,1,2,32,2,4,4,0.862385
64,136,136,128,1,2,1,2,32,8,4,16,1.2862550000000001
64,136,136,128,1,2,1,1,32,2,1,32,4.808305
64,136,136,128,1,2,1,1,32,2,2,32,3.707555
64,136,136,128,1,1,1,4,32,2,1,8,0.61325
64,136,136,128,1,2,1,2,32,4,4,8,0.787955
64,136,136,128,1,2,8,8,32,1,1,2,0.265905
64,136,136,128,1,1,1,1,32,4,2,8,2.01798
64,136,136,128,1,1,2,2,32,2,1,2,0.7366900000000001
64,136,136,128,1,2,1,1,32,2,1,16,2.702705
64,136,136,128,1,1,4,4,32,2,2,16,0.40947
64,136,136,128,1,1,1,1,32,1,1,4,3.10896
64,136,136,128,1,2,1,4,32,8,2,32,1.0668000000000002
64,136,136,128,1,1,4,17,32,1,1,16,0.447635
64,136,136,128,1,2,1,8,32,8,1,1,0.39474
