K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,28,28,64,1,2,1,7,32,1,2,32,0.04403
128,28,28,64,1,2,1,7,32,7,2,2,0.03686
128,28,28,64,1,4,2,2,32,1,1,2,0.06451
128,28,28,64,1,2,4,7,32,1,1,2,0.05629
128,28,28,64,1,1,4,7,32,1,2,4,0.0215
128,28,28,64,1,4,1,1,32,14,1,8,0.10647999999999999
128,28,28,64,1,1,1,2,32,14,1,32,0.1751
128,28,28,64,1,2,1,1,32,1,2,32,0.22118
128,28,28,64,1,4,1,1,32,7,4,8,0.07117
128,28,28,64,1,2,1,7,32,4,1,16,0.036845
128,28,28,64,1,1,1,2,32,14,1,1,0.06554
128,28,28,64,1,2,1,7,32,7,2,8,0.02352
128,28,28,64,1,1,2,2,32,7,1,4,0.04096
128,28,28,64,1,4,4,4,32,1,1,4,0.06656
128,28,28,64,1,4,2,2,32,2,2,2,0.05222
128,28,28,64,1,2,1,14,32,4,1,32,0.03482
128,28,28,64,1,2,1,14,32,7,1,1,0.06656
128,28,28,64,1,2,1,4,32,14,1,32,0.09114
128,28,28,64,1,2,1,1,32,2,7,4,0.04915
128,28,28,64,1,4,2,2,32,2,7,2,0.0471
128,28,28,64,1,2,2,14,32,7,1,4,0.03277
128,28,28,64,1,2,1,1,32,2,14,4,0.0512
128,28,28,64,1,4,1,2,32,4,1,8,0.05837
128,28,28,64,1,1,2,7,32,1,2,32,0.03379
128,28,28,64,1,1,1,1,32,7,4,16,0.13722
128,28,28,64,1,4,1,1,32,1,14,16,0.09523
128,28,28,64,1,2,2,2,32,1,7,32,0.05325
128,28,28,64,1,4,1,2,32,1,7,32,0.08397
128,28,28,64,1,4,1,2,32,1,7,4,0.03686
128,28,28,64,1,1,2,4,32,7,1,32,0.07578
128,28,28,64,1,2,2,4,32,14,1,1,0.0809
128,28,28,64,1,4,2,2,32,2,7,16,0.03379
128,28,28,64,1,1,2,7,32,2,1,2,0.0297
128,28,28,64,1,1,1,2,32,4,7,16,0.06963
128,28,28,64,1,1,1,1,32,2,1,4,0.09933
128,28,28,64,1,1,1,4,32,1,1,4,0.04403
128,28,28,64,1,4,2,2,32,14,1,16,0.07987
128,28,28,64,1,1,1,4,32,4,1,16,0.05632
128,28,28,64,1,4,1,2,32,1,2,4,0.038895
128,28,28,64,1,1,1,1,32,7,2,1,0.06144
128,28,28,64,1,1,2,2,32,2,1,8,0.05222
128,28,28,64,1,1,2,14,32,7,1,4,0.02355
128,28,28,64,1,2,1,2,32,1,7,4,0.02662
128,28,28,64,1,2,1,2,32,1,2,4,0.03174
128,28,28,64,1,4,2,2,32,1,2,32,0.08654500000000001
128,28,28,64,1,4,1,2,32,4,2,1,0.07066
128,28,28,64,1,4,1,7,32,14,2,32,0.05786
128,28,28,64,1,4,2,2,32,14,1,8,0.06042
128,28,28,64,1,2,1,4,32,4,1,1,0.06349
128,28,28,64,1,2,1,2,32,2,2,16,0.06554
128,28,28,64,1,1,1,2,32,4,2,4,0.04096
128,28,28,64,1,4,2,14,32,1,1,8,0.03789
128,28,28,64,1,1,1,2,32,7,1,8,0.0727
128,28,28,64,1,1,1,2,32,4,2,16,0.07373
128,28,28,64,1,4,1,4,32,14,1,16,0.05222
128,28,28,64,1,2,2,2,32,7,1,2,0.05018
128,28,28,64,1,4,1,7,32,14,2,1,0.09728
128,28,28,64,1,2,1,1,32,4,4,16,0.10442
128,28,28,64,1,1,1,2,32,2,7,16,0.06349
128,28,28,64,1,1,1,7,32,7,1,4,0.0256
128,28,28,64,1,2,1,2,32,4,1,8,0.05939
128,28,28,64,1,4,2,7,32,2,1,1,0.06963
128,28,28,64,1,2,2,4,32,2,1,4,0.03379
128,28,28,64,1,1,1,14,32,1,1,4,0.0215
128,28,28,64,1,1,1,14,32,14,1,1,0.06656
128,28,28,64,1,1,2,4,32,7,1,2,0.03994
128,28,28,64,1,4,2,7,32,2,2,32,0.0471
128,28,28,64,1,4,2,2,32,2,2,4,0.03891
128,28,28,64,1,2,1,14,32,1,1,1,0.06042
128,28,28,64,1,2,2,14,32,7,1,32,0.04506
128,28,28,64,1,1,2,14,32,2,1,16,0.02662
128,28,28,64,1,4,1,7,32,7,2,32,0.05734
128,28,28,64,1,1,1,1,32,4,1,2,0.08704
128,28,28,64,1,1,2,2,32,1,7,2,0.03075
128,28,28,64,1,1,1,1,32,1,4,1,0.05325
128,28,28,64,1,2,1,1,32,4,1,32,0.34918
128,28,28,64,1,2,2,2,32,1,2,8,0.03584
128,28,28,64,1,4,1,14,32,7,1,32,0.0512
128,28,28,64,1,4,2,14,32,7,1,4,0.0512
128,28,28,64,1,4,1,1,32,1,14,4,0.04301
128,28,28,64,1,1,1,1,32,1,7,1,0.05222
128,28,28,64,1,4,2,2,32,1,1,8,0.051215
128,28,28,64,1,4,2,4,32,2,1,32,0.08806
128,28,28,64,1,1,2,2,32,7,2,8,0.04198
128,28,28,64,1,1,1,7,32,2,2,4,0.02048
128,28,28,64,1,2,2,14,32,1,1,2,0.03789
128,28,28,64,1,4,1,4,32,2,1,16,0.05222
128,28,28,64,1,1,1,7,32,14,1,1,0.06554
128,28,28,64,1,4,1,1,32,4,1,4,0.06861
128,28,28,64,1,4,2,7,32,2,2,16,0.02765
128,28,28,64,1,2,1,1,32,1,14,32,0.17101
128,28,28,64,1,4,4,4,32,1,1,1,0.10647999999999999
128,28,28,64,1,4,2,2,32,7,2,8,0.04198
128,28,28,64,1,2,1,1,32,7,4,1,0.05939
128,28,28,64,1,2,1,2,32,4,7,4,0.03174
128,28,28,64,1,2,1,1,32,1,1,2,0.08294
128,28,28,64,1,4,1,7,32,4,1,2,0.0512
128,28,28,64,1,2,1,4,32,14,1,16,0.05325
128,28,28,64,1,2,2,2,32,2,7,16,0.03584
128,28,28,64,1,4,2,4,32,1,1,16,0.04813
128,28,28,64,1,4,1,2,32,1,7,16,0.05734
128,28,28,64,1,2,1,1,32,7,2,8,0.08704
128,28,28,64,1,2,2,7,32,2,2,32,0.03482
128,28,28,64,1,4,2,7,32,7,2,8,0.03482
128,28,28,64,1,4,2,2,32,7,2,2,0.05786
128,28,28,64,1,4,1,2,32,7,2,1,0.07475
128,28,28,64,1,2,2,7,32,1,2,4,0.0256
128,28,28,64,1,4,2,2,32,14,2,8,0.04198
128,28,28,64,1,1,2,2,32,7,2,32,0.0911
128,28,28,64,1,4,1,2,32,2,7,4,0.03891
128,28,28,64,1,4,2,2,32,7,1,2,0.06554
128,28,28,64,1,1,1,1,32,1,7,4,0.05734
128,28,28,64,1,4,2,4,32,14,1,32,0.09011
128,28,28,64,1,1,1,1,32,4,4,2,0.06144
128,28,28,64,1,1,2,2,32,1,1,8,0.058385
128,28,28,64,1,1,1,14,32,4,1,2,0.03277
128,28,28,64,1,2,1,7,32,14,2,1,0.07576
128,28,28,64,1,2,1,1,32,7,4,32,0.208365
128,28,28,64,1,4,1,14,32,1,1,4,0.03379
128,28,28,64,1,2,2,7,32,7,1,1,0.06042
128,28,28,64,1,1,1,7,32,4,2,16,0.02867
128,28,28,64,1,2,1,4,32,2,1,4,0.03021
128,28,28,64,1,1,1,2,32,4,1,16,0.10752
128,28,28,64,1,4,2,2,32,14,2,32,0.09523
128,28,28,64,1,2,1,14,32,4,1,1,0.06144
128,28,28,64,1,2,1,2,32,1,1,4,0.05222
128,28,28,64,1,2,1,1,32,4,7,2,0.04403
128,28,28,64,1,4,2,7,32,14,1,32,0.07885
128,28,28,64,1,4,4,4,32,1,1,8,0.06554
128,28,28,64,1,2,1,4,32,7,1,1,0.06557
128,28,28,64,1,4,1,1,32,1,2,2,0.05222
128,28,28,64,1,1,1,4,32,14,1,4,0.03277
128,28,28,64,1,4,4,7,32,1,1,1,0.11264
128,28,28,64,1,2,1,4,32,7,1,2,0.04198
128,28,28,64,1,2,1,7,32,2,1,32,0.055795
128,28,28,64,1,1,1,7,32,4,2,8,0.02048
128,28,28,64,1,2,2,2,32,2,7,1,0.05632
128,28,28,64,1,2,1,1,32,1,7,4,0.0471
128,28,28,64,1,4,1,1,32,4,2,32,0.21299
128,28,28,64,1,4,1,2,32,1,2,8,0.04301
128,28,28,64,1,2,1,2,32,4,7,1,0.05632
128,28,28,64,1,4,1,1,32,4,7,4,0.04915
128,28,28,64,1,2,1,14,32,2,1,2,0.03736
128,28,28,64,1,4,2,2,32,14,1,1,0.10445
128,28,28,64,1,4,2,7,32,7,1,16,0.04403
128,28,28,64,1,1,2,2,32,1,1,2,0.04301
128,28,28,64,1,4,2,14,32,1,1,16,0.03789
128,28,28,64,1,2,1,2,32,1,7,16,0.0512
128,28,28,64,1,1,1,4,32,4,1,4,0.03174
128,28,28,64,1,1,1,1,32,2,4,1,0.05325
128,28,28,64,1,4,1,7,32,14,2,2,0.06246
128,28,28,64,1,1,1,7,32,7,2,8,0.02765
128,28,28,64,1,4,4,4,32,1,1,32,0.12493
128,28,28,64,1,2,2,4,32,7,1,8,0.03277
128,28,28,64,1,4,1,1,32,1,1,4,0.08397
128,28,28,64,1,4,1,2,32,4,1,1,0.08602
128,28,28,64,1,2,1,7,32,7,2,16,0.03482
128,28,28,64,1,2,1,1,32,4,1,4,0.07885
128,28,28,64,1,1,2,14,32,7,1,2,0.03482
128,28,28,64,1,2,4,7,32,1,2,32,0.04198
128,28,28,64,1,2,1,7,32,4,1,32,0.0553
128,28,28,64,1,4,2,2,32,1,7,2,0.04506
128,28,28,64,1,4,1,1,32,2,1,1,0.09011
128,28,28,64,1,2,1,4,32,2,1,1,0.06246
128,28,28,64,1,1,1,2,32,14,2,1,0.05427
128,28,28,64,1,2,1,14,32,7,1,2,0.03994
128,28,28,64,1,2,2,2,32,2,7,32,0.05632
128,28,28,64,1,1,1,7,32,4,1,16,0.03584
128,28,28,64,1,2,1,14,32,4,1,16,0.02253
128,28,28,64,1,4,2,14,32,7,1,32,0.06963
128,28,28,64,1,1,2,2,32,14,1,16,0.08397
128,28,28,64,1,2,2,4,32,2,1,2,0.044015
128,28,28,64,1,1,1,1,32,2,1,32,0.34406
128,28,28,64,1,1,1,1,32,14,1,16,0.21709
128,28,28,64,1,4,1,7,32,2,1,32,0.060915
128,28,28,64,1,1,1,4,32,4,1,32,0.08909
128,28,28,64,1,1,1,1,32,7,4,8,0.09523
128,28,28,64,1,4,1,1,32,1,2,32,0.21197
128,28,28,64,1,4,2,14,32,1,1,4,0.04301
128,28,28,64,1,1,2,7,32,1,1,16,0.03176
128,28,28,64,1,1,1,4,32,2,1,4,0.03174
128,28,28,64,1,2,1,2,32,14,2,4,0.03992
128,28,28,64,1,1,2,2,32,14,1,8,0.05427
128,28,28,64,1,2,1,2,32,7,2,4,0.03277
128,28,28,64,1,4,2,7,32,14,1,2,0.07168
128,28,28,64,1,4,1,7,32,1,1,2,0.0512
128,28,28,64,1,2,1,2,32,14,2,16,0.07475
128,28,28,64,1,4,1,1,32,1,7,16,0.09216
128,28,28,64,1,2,4,4,32,7,1,32,0.08602
128,28,28,64,1,4,1,14,32,7,1,8,0.0297
128,28,28,64,1,4,1,14,32,2,1,16,0.028145
128,28,28,64,1,1,2,4,32,1,1,8,0.03686
128,28,28,64,1,4,1,1,32,7,1,32,0.31437
128,28,28,64,1,1,1,1,32,2,7,4,0.06246
128,28,28,64,1,2,1,1,32,1,14,2,0.03994
128,28,28,64,1,1,2,14,32,2,1,32,0.03789
128,28,28,64,1,4,1,1,32,14,2,16,0.13619
128,28,28,64,1,1,1,14,32,14,1,8,0.0215
128,28,28,64,1,2,1,2,32,14,1,2,0.04813
128,28,28,64,1,4,1,2,32,7,2,2,0.05018
128,28,28,64,1,4,1,7,32,1,2,8,0.02966
128,28,28,64,1,2,2,14,32,7,1,8,0.02662
128,28,28,64,1,1,1,2,32,4,7,1,0.05117
128,28,28,64,1,2,1,1,32,2,1,2,0.06042
128,28,28,64,1,1,2,7,32,14,1,16,0.03686
128,28,28,64,1,1,1,1,32,2,14,2,0.067565
128,28,28,64,1,4,2,2,32,14,2,1,0.10647999999999999
128,28,28,64,1,2,2,7,32,7,2,4,0.03072
128,28,28,64,1,4,1,7,32,1,2,4,0.033280000000000004
128,28,28,64,1,4,1,4,32,2,1,4,0.03891
128,28,28,64,1,4,1,1,32,2,7,2,0.052205
128,28,28,64,1,2,1,7,32,4,2,16,0.03174
128,28,28,64,1,1,2,4,32,1,1,2,0.03686
128,28,28,64,1,4,2,14,32,2,1,1,0.0768
128,28,28,64,1,2,1,2,32,4,7,2,0.03584
128,28,28,64,1,4,1,1,32,4,4,2,0.054285
128,28,28,64,1,2,2,14,32,2,1,16,0.025075
128,28,28,64,1,4,1,1,32,2,2,2,0.05222
128,28,28,64,1,1,2,7,32,7,2,32,0.03994
128,28,28,64,1,1,1,2,32,7,1,32,0.17306
128,28,28,64,1,1,1,14,32,7,1,1,0.058865
128,28,28,64,1,1,2,4,32,1,1,4,0.02765
128,28,28,64,1,1,2,4,32,2,1,32,0.07373
128,28,28,64,1,4,1,1,32,1,1,2,0.06500500000000001
128,28,28,64,1,4,1,1,32,2,4,1,0.0727
128,28,28,64,1,4,1,7,32,1,2,16,0.0297
128,28,28,64,1,1,2,2,32,14,2,32,0.09523
128,28,28,64,1,1,1,1,32,7,1,1,0.0809
128,28,28,64,1,1,2,2,32,2,7,32,0.05632
128,28,28,64,1,4,1,1,32,4,2,16,0.12083
128,28,28,64,1,2,1,4,32,4,1,16,0.0512
128,28,28,64,1,1,2,14,32,7,1,16,0.0297
128,28,28,64,1,1,2,7,32,2,2,4,0.0225
128,28,28,64,1,1,1,2,32,1,2,1,0.04506
128,28,28,64,1,4,2,7,32,1,1,8,0.03891
128,28,28,64,1,4,4,7,32,1,2,32,0.06861
128,28,28,64,1,1,1,7,32,1,1,1,0.0553
128,28,28,64,1,2,2,2,32,2,2,32,0.08704
128,28,28,64,1,1,2,2,32,1,2,2,0.03888
128,28,28,64,1,1,1,4,32,1,1,8,0.04608
128,28,28,64,1,1,1,1,32,2,1,8,0.13517
128,28,28,64,1,1,2,7,32,2,2,2,0.03277
128,28,28,64,1,1,1,2,32,14,1,16,0.11059
128,28,28,64,1,2,1,14,32,2,1,4,0.0256
128,28,28,64,1,4,1,14,32,14,1,16,0.03072
128,28,28,64,1,2,1,1,32,1,1,16,0.2007
128,28,28,64,1,1,2,2,32,7,1,32,0.13619
128,28,28,64,1,1,2,2,32,1,7,8,0.02867
128,28,28,64,1,4,1,4,32,4,1,1,0.07987
128,28,28,64,1,1,2,2,32,2,1,4,0.03891
128,28,28,64,1,2,2,4,32,14,1,32,0.08192
128,28,28,64,1,1,2,2,32,2,7,2,0.03379
128,28,28,64,1,1,1,1,32,14,1,8,0.14180500000000001
128,28,28,64,1,2,1,14,32,1,1,4,0.0256
128,28,28,64,1,4,2,7,32,7,1,1,0.0809
128,28,28,64,1,4,2,2,32,2,7,1,0.07168
128,28,28,64,1,1,1,1,32,1,7,32,0.15974
128,28,28,64,1,4,1,2,32,1,1,4,0.04608
128,28,28,64,1,1,1,7,32,2,2,32,0.04096
128,28,28,64,1,1,1,2,32,4,7,8,0.04608
128,28,28,64,1,2,1,1,32,2,4,1,0.05427
128,28,28,64,1,4,4,7,32,7,1,1,0.13824
128,28,28,64,1,1,2,14,32,1,1,2,0.0297
128,28,28,64,1,1,2,2,32,2,2,1,0.06349
128,28,28,64,1,1,1,1,32,4,7,2,0.06349
128,28,28,64,1,1,1,1,32,7,2,16,0.1577
128,28,28,64,1,2,2,7,32,1,2,16,0.02253
128,28,28,64,1,4,1,1,32,7,2,1,0.07578
128,28,28,64,1,2,2,7,32,7,1,2,0.03994
128,28,28,64,1,1,2,2,32,2,1,1,0.06758
128,28,28,64,1,4,1,7,32,4,1,32,0.06042
128,28,28,64,1,1,1,1,32,4,7,1,0.06144
128,28,28,64,1,2,2,2,32,1,7,1,0.0512
128,28,28,64,1,2,1,2,32,2,2,1,0.04915
128,28,28,64,1,2,4,4,32,1,1,4,0.04403
128,28,28,64,1,1,1,1,32,1,1,32,0.37581
128,28,28,64,1,2,1,14,32,1,1,2,0.03686
128,28,28,64,1,2,2,2,32,2,2,8,0.03482
128,28,28,64,1,4,1,1,32,1,14,1,0.07168
128,28,28,64,1,1,1,7,32,1,1,4,0.02458
128,28,28,64,1,1,2,4,32,7,1,16,0.04813
128,28,28,64,1,2,1,1,32,2,4,32,0.17715
128,28,28,64,1,1,2,7,32,7,2,4,0.02458
128,28,28,64,1,1,1,7,32,14,2,1,0.06349
128,28,28,64,1,4,1,2,32,7,1,1,0.08704
128,28,28,64,1,2,2,2,32,2,2,16,0.0512
128,28,28,64,1,4,2,7,32,2,1,8,0.03994
128,28,28,64,1,2,4,4,32,1,1,32,0.08192
128,28,28,64,1,4,1,1,32,7,4,1,0.0809
128,28,28,64,1,2,2,14,32,2,1,1,0.05734
128,28,28,64,1,2,2,7,32,1,2,32,0.03584
128,28,28,64,1,4,1,1,32,7,1,8,0.10854
128,28,28,64,1,1,1,1,32,2,2,1,0.05632
128,28,28,64,1,2,2,2,32,7,1,1,0.0737
128,28,28,64,1,2,1,14,32,2,1,32,0.03584
128,28,28,64,1,1,1,2,32,14,2,4,0.04301
128,28,28,64,1,4,1,7,32,1,1,1,0.07987
128,28,28,64,1,2,1,1,32,2,1,1,0.073215
128,28,28,64,1,1,2,2,32,14,2,2,0.0481
128,28,28,64,1,2,2,2,32,2,1,4,0.039404999999999996
128,28,28,64,1,4,1,2,32,14,1,16,0.09725
128,28,28,64,1,2,4,4,32,7,1,4,0.04608
128,28,28,64,1,2,2,2,32,2,2,2,0.03994
128,28,28,64,1,1,4,7,32,1,2,16,0.02662
128,28,28,64,1,1,1,2,32,14,1,8,0.07578
128,28,28,64,1,1,1,4,32,7,1,4,0.03277
128,28,28,64,1,1,1,1,32,2,4,2,0.05939
128,28,28,64,1,1,2,2,32,1,1,4,0.0512
128,28,28,64,1,2,1,1,32,4,4,8,0.06451
128,28,28,64,1,2,2,7,32,7,1,8,0.02765
128,28,28,64,1,1,1,7,32,1,1,16,0.038385
128,28,28,64,1,2,4,7,32,1,2,1,0.05734
128,28,28,64,1,1,1,4,32,14,1,2,0.04301
128,28,28,64,1,1,2,7,32,2,1,8,0.02253
128,28,28,64,1,4,1,7,32,2,2,8,0.02867
128,28,28,64,1,2,1,2,32,14,1,4,0.04403
128,28,28,64,1,2,1,2,32,7,2,2,0.03686
128,28,28,64,1,4,1,2,32,7,2,32,0.1239
128,28,28,64,1,2,2,4,32,2,1,1,0.067055
128,28,28,64,1,1,1,2,32,14,2,16,0.08499
128,28,28,64,1,4,1,7,32,1,2,2,0.04608
128,28,28,64,1,4,1,7,32,7,2,1,0.07782
128,28,28,64,1,2,2,4,32,7,1,4,0.03482
128,28,28,64,1,4,1,14,32,14,1,32,0.05219
128,28,28,64,1,4,2,2,32,2,1,8,0.053739999999999996
128,28,28,64,1,4,1,2,32,2,2,8,0.04403
128,28,28,64,1,4,1,1,32,1,7,2,0.0512
128,28,28,64,1,4,1,1,32,1,7,32,0.15462
128,28,28,64,1,4,1,2,32,1,7,2,0.0471
128,28,28,64,1,2,1,1,32,14,1,1,0.08294
128,28,28,64,1,4,1,2,32,2,2,2,0.04813
128,28,28,64,1,2,1,1,32,14,1,4,0.08192
128,28,28,64,1,1,2,7,32,7,1,8,0.02458
128,28,28,64,1,2,1,7,32,2,2,4,0.02355
128,28,28,64,1,2,4,7,32,1,1,16,0.03891
128,28,28,64,1,2,1,14,32,7,1,16,0.02458
128,28,28,64,1,2,1,7,32,7,2,32,0.0553
128,28,28,64,1,1,1,1,32,14,1,4,0.1065
128,28,28,64,1,2,1,7,32,1,2,4,0.02355
128,28,28,64,1,1,1,1,32,2,7,8,0.0809
128,28,28,64,1,4,1,1,32,2,4,8,0.06656
128,28,28,64,1,2,1,4,32,1,1,2,0.03891
128,28,28,64,1,4,1,2,32,4,7,16,0.06246
128,28,28,64,1,1,1,4,32,1,1,1,0.06243
128,28,28,64,1,1,1,4,32,7,1,32,0.09011
128,28,28,64,1,1,1,2,32,1,7,32,0.08499
128,28,28,64,1,2,1,1,32,2,2,4,0.05632
128,28,28,64,1,2,1,1,32,4,7,8,0.06963
128,28,28,64,1,1,1,14,32,2,1,8,0.01843
128,28,28,64,1,1,2,2,32,1,7,16,0.03584
128,28,28,64,1,2,1,2,32,2,7,16,0.05427
128,28,28,64,1,4,1,14,32,4,1,16,0.02765
128,28,28,64,1,1,1,1,32,4,7,32,0.19354
128,28,28,64,1,4,1,2,32,4,1,32,0.16282
128,28,28,64,1,4,1,1,32,2,2,4,0.0512
128,28,28,64,1,4,1,1,32,4,7,2,0.05325
128,28,28,64,1,2,1,2,32,4,2,32,0.11366
128,28,28,64,1,1,1,4,32,7,1,2,0.03994
128,28,28,64,1,1,1,1,32,14,2,16,0.161775
128,28,28,64,1,2,2,7,32,14,1,1,0.07373
128,28,28,64,1,4,4,7,32,7,1,32,0.11878
128,28,28,64,1,2,1,2,32,1,2,32,0.11366
128,28,28,64,1,1,1,2,32,14,2,8,0.05632
128,28,28,64,1,1,1,1,32,1,1,1,0.12493
128,28,28,64,1,1,1,2,32,14,2,2,0.04198
128,28,28,64,1,1,2,2,32,7,2,2,0.04301
128,28,28,64,1,4,2,14,32,2,1,2,0.05427
128,28,28,64,1,4,1,4,32,14,1,2,0.05834
128,28,28,64,1,4,1,2,32,2,1,1,0.08499
128,28,28,64,1,2,2,2,32,1,7,4,0.02458
128,28,28,64,1,2,2,2,32,7,2,1,0.07168
128,28,28,64,1,4,2,2,32,7,1,1,0.09523
128,28,28,64,1,2,1,1,32,2,4,16,0.1024
128,28,28,64,1,1,2,4,32,14,1,2,0.04198
128,28,28,64,1,2,2,4,32,1,1,16,0.04915
128,28,28,64,1,1,1,7,32,14,2,2,0.03686
128,28,28,64,1,2,1,1,32,4,2,32,0.22323
128,28,28,64,1,1,1,1,32,1,7,2,0.057325
128,28,28,64,1,2,2,2,32,14,1,2,0.05117
128,28,28,64,1,4,2,7,32,7,2,32,0.05222
128,28,28,64,1,1,1,7,32,7,1,1,0.05939
128,28,28,64,1,1,1,1,32,7,1,4,0.10035
128,28,28,64,1,1,1,7,32,1,2,8,0.021484999999999997
128,28,28,64,1,1,1,1,32,1,1,8,0.1536
128,28,28,64,1,2,1,7,32,1,2,1,0.04915
128,28,28,64,1,1,1,1,32,7,2,32,0.24269
128,28,28,64,1,2,1,1,32,1,1,32,0.36147
128,28,28,64,1,4,2,2,32,2,2,1,0.07987
128,28,28,64,1,4,1,14,32,2,1,8,0.02867
128,28,28,64,1,2,2,7,32,1,1,2,0.03584
128,28,28,64,1,4,1,1,32,4,2,8,0.0727
128,28,28,64,1,1,1,14,32,1,1,8,0.01946
128,28,28,64,1,2,1,1,32,2,1,4,0.07885
128,28,28,64,1,4,1,1,32,2,2,32,0.21197
128,28,28,64,1,1,1,4,32,2,1,16,0.05632
128,28,28,64,1,2,1,1,32,14,2,1,0.06451
128,28,28,64,1,4,2,2,32,1,2,2,0.05222
128,28,28,64,1,4,1,1,32,2,1,2,0.06603
128,28,28,64,1,1,1,14,32,4,1,4,0.0215
128,28,28,64,1,4,1,4,32,4,1,8,0.03584
128,28,28,64,1,4,2,14,32,7,1,16,0.03994
128,28,28,64,1,1,2,2,32,2,1,32,0.135665
128,28,28,64,1,1,4,7,32,1,1,8,0.02765
128,28,28,64,1,2,1,7,32,1,2,16,0.03072
128,28,28,64,1,1,1,2,32,7,1,1,0.06144
128,28,28,64,1,2,1,7,32,2,2,1,0.05018
128,28,28,64,1,2,1,7,32,7,1,16,0.03789
128,28,28,64,1,2,2,7,32,2,1,32,0.053235000000000005
128,28,28,64,1,2,1,7,32,2,1,2,0.03789
128,28,28,64,1,1,4,4,32,1,1,16,0.04813
128,28,28,64,1,2,2,2,32,7,1,4,0.04096
128,28,28,64,1,1,2,4,32,2,1,1,0.059885
128,28,28,64,1,4,2,2,32,1,7,8,0.03069
128,28,28,64,1,4,1,1,32,14,1,16,0.182255
128,28,28,64,1,1,4,4,32,7,1,1,0.07168
128,28,28,64,1,2,1,2,32,1,2,16,0.06554
128,28,28,64,1,1,1,2,32,7,2,8,0.0553
128,28,28,64,1,1,1,1,32,4,2,32,0.22323
128,28,28,64,1,1,1,7,32,2,1,4,0.02458
128,28,28,64,1,1,2,7,32,1,1,32,0.05018
128,28,28,64,1,1,1,14,32,1,1,1,0.05427
128,28,28,64,1,4,1,1,32,2,14,1,0.0768
