K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
256,14,14,128,1,1,2,2,32,7,1,8,0.03994
256,14,14,128,1,4,2,7,32,7,1,16,0.03992
256,14,14,128,1,4,1,1,32,1,14,8,0.04406
256,14,14,128,1,8,1,1,32,2,1,32,0.17715
256,14,14,128,1,2,1,2,32,1,1,32,0.099345
256,14,14,128,1,8,1,1,32,2,7,4,0.0696
256,14,14,128,1,1,1,7,32,1,2,1,0.077295
256,14,14,128,1,8,1,7,32,7,2,2,0.10339
256,14,14,128,1,2,1,1,32,1,2,4,0.04301
256,14,14,128,1,8,1,7,32,2,2,32,0.044
256,14,14,128,1,1,1,2,32,2,7,1,0.07885
256,14,14,128,1,2,1,2,32,2,7,2,0.04915
256,14,14,128,1,4,1,1,32,2,2,4,0.05222
256,14,14,128,1,8,2,2,32,1,7,2,0.08397
256,14,14,128,1,8,2,2,32,7,1,16,0.08189
256,14,14,128,1,8,1,7,32,7,1,1,0.16282
256,14,14,128,1,2,2,2,32,1,7,8,0.02458
256,14,14,128,1,4,2,2,32,1,7,2,0.06758
256,14,14,128,1,1,1,1,32,2,14,2,0.06243
256,14,14,128,1,1,2,2,32,1,1,16,0.05837
256,14,14,128,1,2,1,2,32,14,1,32,0.09933
256,14,14,128,1,2,1,7,32,7,2,1,0.10547
256,14,14,128,1,2,1,7,32,1,1,32,0.03686
256,14,14,128,1,4,1,1,32,7,2,1,0.128
256,14,14,128,1,2,1,2,32,14,1,8,0.04298
256,14,14,128,1,1,1,1,32,2,2,2,0.0553
256,14,14,128,1,4,1,14,32,1,1,32,0.02864
256,14,14,128,1,1,1,1,32,14,1,32,0.21603
256,14,14,128,1,8,1,1,32,7,1,16,0.108525
256,14,14,128,1,8,1,2,32,2,1,16,0.06862499999999999
256,14,14,128,1,1,1,7,32,1,2,4,0.02662
256,14,14,128,1,1,1,7,32,7,2,2,0.0512
256,14,14,128,1,2,1,14,32,14,1,16,0.02352
256,14,14,128,1,8,1,14,32,7,1,16,0.04915
256,14,14,128,1,8,1,1,32,7,1,8,0.07578
256,14,14,128,1,1,1,1,32,14,2,8,0.07987
256,14,14,128,1,8,2,7,32,7,1,2,0.12288
256,14,14,128,1,2,2,7,32,1,2,16,0.02048
256,14,14,128,1,2,1,2,32,7,1,8,0.04403
256,14,14,128,1,8,2,2,32,1,1,8,0.07782
256,14,14,128,1,4,1,1,32,1,14,4,0.0512
256,14,14,128,1,1,1,14,32,7,1,1,0.10854
256,14,14,128,1,4,1,1,32,1,7,4,0.05018
256,14,14,128,1,2,2,7,32,1,2,1,0.10646
256,14,14,128,1,4,2,14,32,7,1,16,0.04198
256,14,14,128,1,4,1,7,32,1,2,8,0.03277
256,14,14,128,1,2,1,14,32,1,1,32,0.02355
256,14,14,128,1,2,1,2,32,14,1,2,0.06861
256,14,14,128,1,4,1,7,32,1,1,4,0.050159999999999996
256,14,14,128,1,4,2,2,32,1,1,1,0.14848
256,14,14,128,1,2,1,14,32,14,1,8,0.030705
256,14,14,128,1,1,1,1,32,7,1,16,0.13414
256,14,14,128,1,1,1,1,32,1,14,4,0.058385
256,14,14,128,1,8,1,2,32,14,1,4,0.08803
256,14,14,128,1,1,1,1,32,1,1,4,0.10855999999999999
256,14,14,128,1,1,2,7,32,1,1,1,0.07782
256,14,14,128,1,1,1,7,32,7,2,4,0.030705
256,14,14,128,1,4,1,1,32,14,1,4,0.07165
256,14,14,128,1,4,1,2,32,2,1,4,0.05632
256,14,14,128,1,1,1,7,32,2,1,2,0.05581
256,14,14,128,1,4,1,2,32,7,1,16,0.06349
256,14,14,128,1,2,1,1,32,1,2,8,0.05533
256,14,14,128,1,1,1,7,32,7,1,8,0.0256
256,14,14,128,1,1,1,7,32,7,1,4,0.03482
256,14,14,128,1,2,1,1,32,2,1,16,0.11469
256,14,14,128,1,1,1,1,32,2,7,4,0.05837
256,14,14,128,1,1,1,7,32,1,1,8,0.02456
256,14,14,128,1,8,2,7,32,1,2,1,0.146945
256,14,14,128,1,1,1,7,32,14,1,8,0.02662
256,14,14,128,1,8,1,2,32,1,1,1,0.17408
256,14,14,128,1,2,2,7,32,7,2,2,0.0768
256,14,14,128,1,2,1,7,32,2,2,4,0.03174
256,14,14,128,1,1,1,14,32,1,1,4,0.03174
256,14,14,128,1,1,1,14,32,14,1,16,0.02048
256,14,14,128,1,1,1,1,32,2,1,32,0.211955
256,14,14,128,1,4,2,2,32,1,7,4,0.04403
256,14,14,128,1,1,1,1,32,1,7,4,0.05632
256,14,14,128,1,2,1,1,32,1,2,32,0.1249
256,14,14,128,1,2,1,2,32,2,7,4,0.03277
256,14,14,128,1,4,1,14,32,2,1,4,0.04605
256,14,14,128,1,4,1,2,32,14,1,2,0.09421
256,14,14,128,1,4,2,14,32,7,1,1,0.15872
256,14,14,128,1,1,2,2,32,1,1,1,0.11776
256,14,14,128,1,2,1,1,32,1,1,8,0.08806
256,14,14,128,1,4,1,7,32,7,2,32,0.03171
256,14,14,128,1,4,2,14,32,1,1,16,0.03786
256,14,14,128,1,4,2,7,32,7,2,32,0.030705
256,14,14,128,1,8,1,14,32,7,1,4,0.07475
256,14,14,128,1,4,2,7,32,1,2,2,0.07066
256,14,14,128,1,8,2,7,32,1,2,8,0.05018
256,14,14,128,1,2,1,2,32,2,7,1,0.08496
256,14,14,128,1,4,2,7,32,7,1,32,0.042995
256,14,14,128,1,8,2,2,32,7,1,2,0.12592
256,14,14,128,1,2,1,1,32,2,1,1,0.11978
256,14,14,128,1,4,1,7,32,14,2,2,0.09728
256,14,14,128,1,4,2,2,32,1,7,8,0.03478
256,14,14,128,1,1,1,1,32,14,2,32,0.16182
256,14,14,128,1,1,1,7,32,1,1,2,0.054255
256,14,14,128,1,8,1,2,32,14,1,32,0.101395
256,14,14,128,1,4,1,1,32,2,7,32,0.10032
256,14,14,128,1,1,2,7,32,1,2,8,0.0215
256,14,14,128,1,4,2,7,32,1,2,8,0.033775
256,14,14,128,1,2,1,7,32,14,1,2,0.07373
256,14,14,128,1,1,1,14,32,7,1,32,0.02458
256,14,14,128,1,2,2,7,32,1,2,32,0.02253
256,14,14,128,1,1,1,2,32,1,7,2,0.04403
256,14,14,128,1,1,2,14,32,7,1,1,0.09933
256,14,14,128,1,2,2,2,32,7,1,2,0.07165
256,14,14,128,1,2,1,7,32,14,2,4,0.04506
256,14,14,128,1,1,1,7,32,14,1,1,0.12083
256,14,14,128,1,1,1,7,32,14,1,2,0.06554
256,14,14,128,1,1,1,7,32,2,2,4,0.02662
256,14,14,128,1,1,1,7,32,14,2,8,0.023535
256,14,14,128,1,4,1,2,32,1,1,1,0.14541
256,14,14,128,1,2,1,7,32,14,2,32,0.035824999999999996
256,14,14,128,1,2,2,7,32,7,2,16,0.02253
256,14,14,128,1,1,1,1,32,1,1,32,0.23448
256,14,14,128,1,2,1,2,32,1,7,8,0.02662
256,14,14,128,1,1,1,7,32,7,2,32,0.03178
256,14,14,128,1,4,1,7,32,14,2,4,0.06243
256,14,14,128,1,2,1,1,32,2,2,16,0.07885
256,14,14,128,1,8,1,7,32,14,1,8,0.06451
256,14,14,128,1,4,1,1,32,1,7,8,0.044
256,14,14,128,1,4,1,1,32,7,1,1,0.15562
256,14,14,128,1,2,2,7,32,1,2,4,0.03584
256,14,14,128,1,2,1,14,32,2,1,2,0.06042
256,14,14,128,1,8,1,1,32,1,7,16,0.06144
256,14,14,128,1,8,1,2,32,1,7,16,0.05629
256,14,14,128,1,1,1,7,32,2,2,16,0.01997
256,14,14,128,1,8,1,1,32,14,2,4,0.08598
256,14,14,128,1,8,1,1,32,14,1,4,0.086
256,14,14,128,1,4,1,1,32,14,1,16,0.109075
256,14,14,128,1,4,1,1,32,2,7,4,0.0512
256,14,14,128,1,2,2,7,32,7,2,8,0.03072
256,14,14,128,1,1,1,1,32,1,14,1,0.08909
256,14,14,128,1,8,1,1,32,2,14,2,0.10854
256,14,14,128,1,2,1,1,32,2,2,8,0.05533
256,14,14,128,1,2,1,1,32,14,2,2,0.06346
256,14,14,128,1,4,1,1,32,1,1,32,0.19146
256,14,14,128,1,1,1,7,32,14,2,2,0.06246
256,14,14,128,1,4,1,14,32,7,1,16,0.0297
256,14,14,128,1,4,2,14,32,7,1,4,0.06554
256,14,14,128,1,2,2,2,32,1,1,16,0.05533
256,14,14,128,1,1,1,2,32,1,7,4,0.02966
256,14,14,128,1,8,1,14,32,2,1,8,0.0512
256,14,14,128,1,8,1,2,32,2,7,1,0.16282
256,14,14,128,1,4,1,1,32,2,14,2,0.07885
256,14,14,128,1,1,2,2,32,7,1,1,0.12285
256,14,14,128,1,4,1,14,32,2,1,8,0.03376
256,14,14,128,1,8,1,7,32,1,2,8,0.0481
256,14,14,128,1,4,2,7,32,7,2,4,0.06253
256,14,14,128,1,4,1,7,32,14,2,8,0.04502
256,14,14,128,1,1,1,2,32,2,7,2,0.04608
256,14,14,128,1,1,1,1,32,2,14,1,0.0983
256,14,14,128,1,2,1,7,32,2,2,32,0.03171
256,14,14,128,1,1,1,2,32,1,7,32,0.05731
256,14,14,128,1,2,1,1,32,1,2,1,0.08602
256,14,14,128,1,1,2,14,32,1,1,16,0.01843
256,14,14,128,1,2,1,1,32,1,2,2,0.05322
256,14,14,128,1,1,1,1,32,2,2,32,0.14438
256,14,14,128,1,4,1,7,32,1,1,8,0.03686
256,14,14,128,1,2,1,14,32,2,1,16,0.02045
256,14,14,128,1,8,2,7,32,7,1,1,0.18022
256,14,14,128,1,4,1,1,32,2,1,32,0.18224
256,14,14,128,1,4,1,7,32,1,1,1,0.14029
256,14,14,128,1,1,2,7,32,7,1,1,0.088045
256,14,14,128,1,1,1,2,32,2,7,32,0.06349
256,14,14,128,1,4,1,2,32,1,7,32,0.05734
256,14,14,128,1,2,2,7,32,7,1,32,0.03482
256,14,14,128,1,2,1,1,32,14,2,32,0.14438
256,14,14,128,1,8,1,1,32,1,1,16,0.11878
256,14,14,128,1,8,1,14,32,7,1,2,0.110575
256,14,14,128,1,2,1,1,32,7,1,4,0.06147
256,14,14,128,1,4,1,1,32,14,1,2,0.09725
256,14,14,128,1,2,1,1,32,7,1,1,0.128
256,14,14,128,1,8,2,2,32,1,7,8,0.04915
256,14,14,128,1,2,1,14,32,2,1,8,0.025585
256,14,14,128,1,1,1,14,32,2,1,32,0.02454
256,14,14,128,1,1,1,1,32,1,7,2,0.05222
256,14,14,128,1,1,1,1,32,1,14,32,0.11878
256,14,14,128,1,4,1,1,32,7,2,2,0.0768
256,14,14,128,1,8,1,2,32,7,1,32,0.10803
256,14,14,128,1,8,1,7,32,1,1,4,0.0655
256,14,14,128,1,4,1,1,32,1,7,2,0.07267
256,14,14,128,1,8,1,7,32,7,2,32,0.04608
256,14,14,128,1,4,1,1,32,2,2,32,0.12493
256,14,14,128,1,8,1,1,32,2,14,4,0.07885
256,14,14,128,1,4,2,2,32,7,1,8,0.05526
256,14,14,128,1,1,1,7,32,1,2,32,0.02765
256,14,14,128,1,4,1,2,32,14,1,1,0.16179
256,14,14,128,1,8,2,2,32,1,1,32,0.090125
256,14,14,128,1,4,1,7,32,2,1,8,0.036845
256,14,14,128,1,2,1,7,32,1,1,8,0.02662
256,14,14,128,1,1,1,1,32,1,14,16,0.07885
256,14,14,128,1,8,1,14,32,7,1,32,0.04506
256,14,14,128,1,2,2,14,32,7,1,4,0.04403
256,14,14,128,1,8,1,7,32,14,1,16,0.055279999999999996
256,14,14,128,1,1,1,7,32,7,2,8,0.0215
256,14,14,128,1,4,1,2,32,2,7,16,0.03786
256,14,14,128,1,1,2,2,32,1,7,32,0.03584
256,14,14,128,1,2,2,2,32,7,1,16,0.05014
256,14,14,128,1,1,1,7,32,1,1,4,0.03277
256,14,14,128,1,4,1,2,32,1,1,8,0.04611
256,14,14,128,1,1,2,7,32,1,2,16,0.0184
256,14,14,128,1,4,1,1,32,2,1,16,0.1055
256,14,14,128,1,1,1,1,32,14,2,4,0.07171
256,14,14,128,1,1,1,1,32,2,2,8,0.07165
256,14,14,128,1,2,1,1,32,2,1,32,0.19150499999999998
256,14,14,128,1,1,1,1,32,14,2,1,0.104435
256,14,14,128,1,2,2,14,32,1,1,1,0.09523
256,14,14,128,1,1,1,7,32,2,1,4,0.03277
256,14,14,128,1,1,1,2,32,1,1,32,0.11875
256,14,14,128,1,2,1,14,32,7,1,4,0.03992
256,14,14,128,1,8,1,14,32,7,1,8,0.05734
256,14,14,128,1,8,1,7,32,2,1,4,0.06554
256,14,14,128,1,8,1,1,32,14,2,16,0.093165
256,14,14,128,1,1,2,14,32,1,1,32,0.02762
256,14,14,128,1,4,1,1,32,2,7,1,0.12083
256,14,14,128,1,4,1,14,32,2,1,2,0.07066
256,14,14,128,1,4,1,1,32,14,2,4,0.05936
256,14,14,128,1,2,1,1,32,1,1,1,0.11981
256,14,14,128,1,2,1,1,32,2,7,4,0.03891
256,14,14,128,1,1,1,1,32,1,2,4,0.06554
256,14,14,128,1,1,1,14,32,14,1,4,0.03789
256,14,14,128,1,2,1,2,32,7,1,32,0.09622
256,14,14,128,1,4,2,2,32,7,1,16,0.0553
256,14,14,128,1,8,1,2,32,14,1,2,0.12698
256,14,14,128,1,1,1,7,32,2,1,32,0.03584
256,14,14,128,1,1,1,1,32,2,1,1,0.12134
256,14,14,128,1,1,1,1,32,1,7,8,0.05734
256,14,14,128,1,2,1,1,32,2,1,8,0.07782
256,14,14,128,1,4,1,14,32,1,1,8,0.03277
256,14,14,128,1,1,1,14,32,2,1,1,0.10033500000000001
256,14,14,128,1,2,1,7,32,7,1,32,0.03786
256,14,14,128,1,8,1,7,32,14,1,1,0.19555
256,14,14,128,1,2,1,2,32,7,1,16,0.06246
256,14,14,128,1,8,1,1,32,2,2,2,0.09213
256,14,14,128,1,8,1,1,32,2,2,1,0.13824
256,14,14,128,1,1,1,1,32,1,2,8,0.07168
256,14,14,128,1,2,1,1,32,1,1,32,0.2007
256,14,14,128,1,1,2,14,32,7,1,16,0.02048
256,14,14,128,1,4,2,7,32,7,1,2,0.07987
256,14,14,128,1,8,1,7,32,1,1,1,0.1536
256,14,14,128,1,1,1,1,32,7,1,2,0.07987
256,14,14,128,1,4,1,1,32,2,7,8,0.04403
256,14,14,128,1,8,1,2,32,2,1,1,0.17203
256,14,14,128,1,4,1,14,32,1,1,2,0.07066
256,14,14,128,1,8,1,2,32,7,1,16,0.07066
256,14,14,128,1,4,1,7,32,2,2,2,0.06758
256,14,14,128,1,2,1,1,32,1,14,16,0.06246
256,14,14,128,1,2,2,2,32,7,1,8,0.0399
256,14,14,128,1,1,1,2,32,2,1,1,0.10035
256,14,14,128,1,4,1,2,32,1,7,1,0.11366
256,14,14,128,1,1,1,14,32,1,1,1,0.10035
256,14,14,128,1,2,1,1,32,14,1,32,0.19558
256,14,14,128,1,4,1,1,32,2,1,4,0.064515
256,14,14,128,1,2,1,1,32,7,2,1,0.0952
256,14,14,128,1,4,2,7,32,7,1,4,0.05734
256,14,14,128,1,8,1,1,32,7,2,16,0.07578
256,14,14,128,1,2,2,7,32,7,2,4,0.04509
256,14,14,128,1,1,1,2,32,14,1,4,0.047085
256,14,14,128,1,4,2,14,32,1,1,8,0.04301
256,14,14,128,1,4,2,7,32,1,1,2,0.06861
256,14,14,128,1,4,2,2,32,7,1,2,0.09523
256,14,14,128,1,1,1,7,32,7,2,16,0.02765
256,14,14,128,1,8,1,7,32,2,1,32,0.04707
256,14,14,128,1,8,1,1,32,14,1,8,0.08394
256,14,14,128,1,2,2,14,32,7,1,2,0.06861
256,14,14,128,1,2,1,14,32,1,1,2,0.06038
256,14,14,128,1,2,1,14,32,7,1,2,0.06554
256,14,14,128,1,1,1,2,32,1,1,8,0.06246
256,14,14,128,1,8,1,1,32,2,1,1,0.17305500000000001
256,14,14,128,1,4,1,2,32,1,1,2,0.08499
256,14,14,128,1,2,1,1,32,2,1,2,0.07219
256,14,14,128,1,4,1,1,32,1,2,2,0.0727
256,14,14,128,1,2,1,1,32,2,14,2,0.05629
256,14,14,128,1,4,1,1,32,1,7,1,0.11875
256,14,14,128,1,2,1,2,32,2,7,8,0.02762
256,14,14,128,1,1,1,1,32,1,1,1,0.12083
256,14,14,128,1,1,1,7,32,2,2,8,0.01946
256,14,14,128,1,4,1,2,32,1,1,4,0.05629
256,14,14,128,1,2,1,1,32,2,7,32,0.10035
256,14,14,128,1,4,1,7,32,2,2,4,0.04403
256,14,14,128,1,1,1,7,32,7,1,32,0.03686
256,14,14,128,1,1,2,7,32,7,1,4,0.03072
256,14,14,128,1,8,1,1,32,1,14,16,0.06298000000000001
256,14,14,128,1,8,1,7,32,2,2,2,0.08294
256,14,14,128,1,8,2,2,32,7,1,32,0.0952
256,14,14,128,1,2,1,7,32,7,1,2,0.06451
256,14,14,128,1,2,1,2,32,1,7,1,0.0809
256,14,14,128,1,1,1,1,32,2,2,4,0.06554
256,14,14,128,1,8,1,1,32,2,2,32,0.12698
256,14,14,128,1,8,1,7,32,7,2,16,0.05014
256,14,14,128,1,2,1,1,32,1,2,16,0.07782
256,14,14,128,1,8,1,2,32,7,1,8,0.06858
256,14,14,128,1,2,1,7,32,2,2,16,0.02147
256,14,14,128,1,1,1,1,32,1,7,16,0.0727
256,14,14,128,1,8,1,2,32,1,7,32,0.0655
256,14,14,128,1,1,1,7,32,7,2,1,0.09318
256,14,14,128,1,4,1,2,32,2,7,32,0.05936
256,14,14,128,1,8,1,1,32,2,7,16,0.06451
256,14,14,128,1,1,1,14,32,2,1,2,0.05427
256,14,14,128,1,1,2,2,32,1,1,32,0.08602
256,14,14,128,1,2,1,1,32,1,14,8,0.04813
256,14,14,128,1,4,1,1,32,7,2,32,0.13824
256,14,14,128,1,1,2,7,32,7,1,16,0.02458
256,14,14,128,1,2,1,14,32,2,1,1,0.107505
256,14,14,128,1,4,1,1,32,7,1,8,0.07168
256,14,14,128,1,4,1,14,32,1,1,4,0.04506
256,14,14,128,1,2,1,2,32,2,1,2,0.06144
256,14,14,128,1,8,1,2,32,2,7,16,0.059375
256,14,14,128,1,2,1,2,32,1,1,2,0.061425
256,14,14,128,1,4,1,1,32,1,2,8,0.049659999999999996
256,14,14,128,1,2,1,7,32,14,1,1,0.13312
256,14,14,128,1,2,1,1,32,7,2,4,0.04605
256,14,14,128,1,4,1,2,32,2,7,1,0.12186
256,14,14,128,1,8,1,7,32,1,1,32,0.0471
256,14,14,128,1,2,1,1,32,2,14,1,0.09725
256,14,14,128,1,2,1,2,32,7,1,1,0.11059
256,14,14,128,1,1,1,1,32,2,14,4,0.06448
256,14,14,128,1,8,1,1,32,14,1,16,0.102895
256,14,14,128,1,4,1,1,32,2,1,8,0.0696
256,14,14,128,1,8,1,7,32,1,2,32,0.044
256,14,14,128,1,2,1,1,32,2,7,16,0.06448
256,14,14,128,1,1,1,1,32,14,1,16,0.13928000000000001
256,14,14,128,1,4,1,7,32,7,1,4,0.05325
256,14,14,128,1,8,1,1,32,14,1,32,0.18073499999999998
256,14,14,128,1,1,1,7,32,2,2,32,0.02765
256,14,14,128,1,4,1,14,32,7,1,2,0.07987
256,14,14,128,1,2,1,14,32,2,1,32,0.02253
256,14,14,128,1,8,1,1,32,1,2,16,0.07373
256,14,14,128,1,4,2,2,32,1,7,16,0.03072
256,14,14,128,1,1,1,1,32,2,2,16,0.09418
256,14,14,128,1,4,1,2,32,1,7,2,0.06861
256,14,14,128,1,1,2,2,32,1,1,2,0.06654499999999999
256,14,14,128,1,4,1,1,32,2,2,8,0.05219
256,14,14,128,1,1,2,14,32,1,1,1,0.08294
256,14,14,128,1,8,1,2,32,1,7,8,0.05734
256,14,14,128,1,4,1,1,32,14,2,2,0.08704
256,14,14,128,1,2,1,1,32,2,14,32,0.10957
256,14,14,128,1,1,1,7,32,1,2,2,0.04301
256,14,14,128,1,1,1,2,32,2,1,8,0.05632
256,14,14,128,1,4,1,2,32,7,1,4,0.05939
256,14,14,128,1,8,1,14,32,2,1,1,0.147455
256,14,14,128,1,4,1,7,32,2,1,4,0.05069
256,14,14,128,1,8,1,1,32,2,14,16,0.07217499999999999
256,14,14,128,1,1,2,7,32,1,1,2,0.04456
256,14,14,128,1,4,1,1,32,14,2,32,0.13821
256,14,14,128,1,1,1,1,32,1,2,32,0.14436500000000002
256,14,14,128,1,4,2,7,32,1,1,16,0.03888
256,14,14,128,1,2,1,2,32,2,1,4,0.04147000000000001
256,14,14,128,1,4,1,1,32,2,2,16,0.075795
256,14,14,128,1,4,1,1,32,2,14,8,0.04915
256,14,14,128,1,2,1,7,32,1,2,16,0.02045
256,14,14,128,1,2,2,14,32,1,1,4,0.03686
256,14,14,128,1,8,1,7,32,2,1,8,0.0512
256,14,14,128,1,1,1,14,32,14,1,32,0.028175
256,14,14,128,1,2,1,1,32,7,1,32,0.192
256,14,14,128,1,2,2,2,32,1,1,1,0.11776
256,14,14,128,1,1,1,2,32,1,1,16,0.07885
256,14,14,128,1,2,1,2,32,2,1,1,0.108015
256,14,14,128,1,1,1,2,32,7,1,4,0.0481
256,14,14,128,1,1,1,1,32,2,7,16,0.08088000000000001
256,14,14,128,1,4,1,14,32,2,1,32,0.028159999999999998
256,14,14,128,1,4,1,2,32,14,1,8,0.05424
256,14,14,128,1,2,2,2,32,1,7,2,0.050159999999999996
256,14,14,128,1,2,1,2,32,1,7,32,0.05018
256,14,14,128,1,2,1,7,32,2,1,8,0.02662
256,14,14,128,1,8,2,7,32,7,1,32,0.06858
256,14,14,128,1,1,1,14,32,2,1,8,0.02147
256,14,14,128,1,1,2,7,32,1,1,16,0.02352
256,14,14,128,1,8,1,1,32,2,7,1,0.14438
256,14,14,128,1,4,2,14,32,1,1,32,0.03786
256,14,14,128,1,2,1,14,32,7,1,16,0.0225
256,14,14,128,1,4,1,7,32,14,2,1,0.16589
256,14,14,128,1,1,1,1,32,2,14,8,0.06554
256,14,14,128,1,1,2,2,32,1,7,4,0.03069
256,14,14,128,1,1,1,1,32,2,1,8,0.0983
256,14,14,128,1,8,1,1,32,1,14,32,0.10547
256,14,14,128,1,1,1,14,32,2,1,4,0.03274
256,14,14,128,1,4,2,2,32,1,1,4,0.06349
256,14,14,128,1,1,1,2,32,14,1,2,0.06448
256,14,14,128,1,2,1,1,32,1,7,32,0.09112
256,14,14,128,1,8,1,14,32,2,1,4,0.06451
256,14,14,128,1,4,1,7,32,14,2,32,0.03277
256,14,14,128,1,2,1,1,32,1,14,2,0.053265
