==PROF== Connected to process 14919 (/home/xu.2882/bkk-GPU-Kernel-Conv/executable-v100/CSGSorted.timesForProblemyolo-5)
warmup....
block shape <16, 4, 1>
grid shape <4, 1, 68>
128 68 68 256 1 | 1 17 2 1 2 16 1 2 1 
Input size: 1 X 256 X 68 X 68
Kernel size: 128 X 256 X 1 X 1
Output size: 1 X 128 X 68 X 68
==PROF== Disconnected from process 14919
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","14919","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:49:25","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (dram__cycles_active.avg.pct_of_peak_sustained_elapsed)","%","2.31",
"0","14919","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:49:25","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (fbpa__dram_sectors.avg.pct_of_peak_sustained_elapsed)","%","1.73",
"0","14919","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:49:25","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__data_bank_reads.avg.pct_of_peak_sustained_elapsed)","%","1.46",
"0","14919","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:49:25","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__data_bank_writes.avg.pct_of_peak_sustained_elapsed)","%","0.93",
"0","14919","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:49:25","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__data_pipe_lsu_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","15.23",
"0","14919","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:49:25","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__data_pipe_tex_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","14919","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:49:25","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__f_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","0.00",
"0","14919","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:49:25","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__lsu_writeback_active.avg.pct_of_peak_sustained_elapsed)","%","12.74",
"0","14919","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:49:25","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__lsuin_requests.avg.pct_of_peak_sustained_elapsed)","%","12.94",
"0","14919","CSGSorted.timesForProblemyolo-5","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:49:25","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__m_l1tex2xbar_req_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","1.60",
