K,H,W,C,R,T_p,T_k,T_c,W_p,W_k,W_c,B_p,B_k,B_c,TILE_C,Time
256,34,34,512,1,4,8,1,1,32,1,1,1,1,4,0.13517
256,34,34,512,1,2,8,1,1,32,1,17,1,1,2,0.19152
256,34,34,512,1,4,2,1,1,32,1,1,4,1,1,0.1239
256,34,34,512,1,4,2,1,1,32,1,1,1,1,4,0.09933
256,34,34,512,1,4,2,1,1,32,1,1,1,1,16,0.115725
256,34,34,512,1,2,2,1,2,16,1,1,8,1,16,0.11366
256,34,34,512,1,34,4,1,1,32,1,1,2,1,2,0.237585
256,34,34,512,1,2,2,1,2,16,1,1,8,1,32,0.18941
256,34,34,512,1,2,8,1,2,16,1,1,1,1,1,0.17411
256,34,34,512,1,2,2,1,1,32,1,1,1,1,8,0.148465
256,34,34,512,1,2,8,1,2,16,1,17,1,1,4,0.1321
256,34,34,512,1,2,4,1,2,16,1,17,1,1,2,0.139245
256,34,34,512,1,4,8,1,1,32,1,1,1,1,1,0.21094
256,34,34,512,1,4,2,1,1,32,1,1,4,1,4,0.10345499999999999
256,34,34,512,1,2,2,1,1,32,1,1,2,1,64,2.18829
256,34,34,512,1,2,2,1,2,16,1,1,1,1,128,0.79152
256,34,34,512,1,2,8,1,2,16,1,1,2,1,2,0.1372
256,34,34,512,1,34,2,1,2,16,1,1,4,1,32,0.14438
256,34,34,512,1,34,2,1,1,32,1,1,1,1,64,0.31027
256,34,34,512,1,4,2,1,1,32,1,17,1,1,4,0.1239
256,34,34,512,1,34,2,1,1,32,1,1,4,1,16,0.12797
256,34,34,512,1,4,4,1,1,32,1,1,1,1,1,0.172
256,34,34,512,1,4,2,1,1,32,1,1,1,1,2,0.11677
256,34,34,512,1,2,4,1,2,16,1,17,1,1,32,0.06963
256,34,34,512,1,34,4,1,1,32,1,2,2,1,16,0.3584
256,34,34,512,1,4,4,1,1,32,1,1,1,1,32,0.90163
256,34,34,512,1,2,2,1,1,32,1,1,2,1,1,0.192525
256,34,34,512,1,4,4,1,1,32,1,1,1,1,16,0.13821
256,34,34,512,1,4,4,1,1,32,1,17,1,1,16,0.12083
256,34,34,512,1,2,16,1,2,16,1,1,1,1,32,1.3920949999999999
256,34,34,512,1,2,4,1,2,16,1,1,2,1,4,0.096275
256,34,34,512,1,2,8,1,2,16,1,17,1,1,1,0.1956
256,34,34,512,1,34,2,1,2,16,1,1,2,1,32,0.27645
256,34,34,512,1,2,4,1,2,16,1,1,2,1,16,0.11875
256,34,34,512,1,4,2,1,1,32,1,1,1,1,64,0.74648
256,34,34,512,1,2,16,1,2,16,1,1,1,1,2,0.16282
256,34,34,512,1,2,2,1,1,32,1,2,2,1,1,0.13619
256,34,34,512,1,34,4,1,1,32,1,2,2,1,2,0.2304
256,34,34,512,1,2,4,1,2,16,1,1,1,1,128,1.4254250000000002
256,34,34,512,1,34,2,1,1,32,1,1,4,1,8,0.13005
256,34,34,512,1,2,2,1,1,32,1,2,4,1,2,0.133105
256,34,34,512,1,34,4,1,2,16,1,1,4,1,8,0.34611
256,34,34,512,1,2,8,1,1,32,1,1,1,1,8,0.18842
256,34,34,512,1,34,2,1,1,32,1,2,1,1,4,0.13411
256,34,34,512,1,2,8,1,1,32,1,17,1,1,1,0.23757
256,34,34,512,1,34,4,1,2,16,1,1,4,1,16,0.3584
256,34,34,512,1,2,2,1,2,16,1,1,1,1,32,0.13005
256,34,34,512,1,34,2,1,1,32,1,2,1,1,2,0.16179
256,34,34,512,1,2,8,1,2,16,1,17,1,1,32,0.10134
256,34,34,512,1,2,4,1,2,16,1,1,1,1,4,0.09526
256,34,34,512,1,34,2,1,2,16,1,1,8,1,1,0.29699
256,34,34,512,1,2,2,1,2,16,1,1,2,1,1,0.14848
256,34,34,512,1,34,2,1,2,16,1,1,8,1,16,0.16896
256,34,34,512,1,2,8,1,2,16,1,1,2,1,4,0.10339
256,34,34,512,1,34,2,1,1,32,1,2,4,1,4,0.20378
256,34,34,512,1,2,2,1,1,32,1,1,4,1,32,0.22733
256,34,34,512,1,2,4,1,1,32,1,2,2,1,32,0.13616
256,34,34,512,1,2,2,1,2,16,1,1,8,1,1,0.12701
256,34,34,512,1,2,4,1,1,32,1,1,1,1,2,0.14541
256,34,34,512,1,2,2,1,1,32,1,2,1,1,32,0.12902
256,34,34,512,1,2,2,1,1,32,1,17,1,1,32,0.10138
256,34,34,512,1,2,16,1,2,16,1,17,1,1,8,0.19046
256,34,34,512,1,34,2,1,1,32,1,2,1,1,32,0.27597
256,34,34,512,1,68,2,1,1,32,1,1,2,1,8,0.48742
256,34,34,512,1,34,2,1,1,32,1,2,1,1,8,0.12235499999999999
256,34,34,512,1,34,4,1,2,16,1,1,2,1,1,0.26931
256,34,34,512,1,2,16,1,2,16,1,17,1,1,4,0.213005
256,34,34,512,1,34,2,1,1,32,1,1,2,1,4,0.144895
256,34,34,512,1,4,8,1,1,32,1,1,1,1,16,0.890895
256,34,34,512,1,34,4,1,1,32,1,1,2,1,32,0.44646
256,34,34,512,1,68,2,1,1,32,1,1,2,1,16,0.49251
256,34,34,512,1,2,2,1,2,16,1,1,1,1,1,0.207885
256,34,34,512,1,2,2,1,1,32,1,2,4,1,16,0.113645
256,34,34,512,1,2,2,1,1,32,1,1,4,1,1,0.187885
256,34,34,512,1,2,2,1,1,32,1,17,1,1,64,0.113645
256,34,34,512,1,34,2,1,2,16,1,1,2,1,8,0.12235499999999999
256,34,34,512,1,34,4,1,1,32,1,1,1,1,16,0.5504
256,34,34,512,1,2,8,1,1,32,1,1,1,1,4,0.14541
256,34,34,512,1,2,4,1,2,16,1,1,1,1,32,0.13718
256,34,34,512,1,2,4,1,1,32,1,17,1,1,16,0.08291
256,34,34,512,1,34,4,1,2,16,1,1,4,1,2,0.2304
256,34,34,512,1,2,4,1,2,16,1,1,2,1,1,0.110575
256,34,34,512,1,2,8,1,1,32,1,17,1,1,8,0.13414
256,34,34,512,1,2,8,1,2,16,1,1,1,1,4,0.1024
256,34,34,512,1,4,2,1,1,32,1,1,1,1,32,0.13718
256,34,34,512,1,34,2,1,2,16,1,1,4,1,2,0.16384
256,34,34,512,1,2,2,1,2,16,1,1,8,1,2,0.13309
256,34,34,512,1,2,2,1,2,16,1,1,8,1,8,0.10550499999999999
256,34,34,512,1,68,2,1,1,32,1,1,1,1,16,0.57395
256,34,34,512,1,34,4,1,1,32,1,1,2,1,16,0.580605
256,34,34,512,1,68,2,1,1,32,1,1,4,1,16,0.499695
256,34,34,512,1,2,8,1,2,16,1,1,1,1,64,1.8022550000000002
256,34,34,512,1,34,4,1,2,16,1,1,1,1,32,0.45565
256,34,34,512,1,2,2,1,1,32,1,1,1,1,4,0.15870499999999998
256,34,34,512,1,34,4,1,2,16,1,1,2,1,16,0.36147
256,34,34,512,1,34,4,1,2,16,1,1,1,1,8,0.37987
256,34,34,512,1,34,4,1,1,32,1,2,1,1,2,0.22115
256,34,34,512,1,34,2,1,1,32,1,1,1,1,4,0.14131
256,34,34,512,1,34,2,1,2,16,1,1,2,1,2,0.16179
256,34,34,512,1,4,4,1,1,32,1,17,1,1,2,0.18842
256,34,34,512,1,4,2,1,1,32,1,1,4,1,2,0.12595
256,34,34,512,1,34,2,1,1,32,1,1,1,1,16,0.16893
256,34,34,512,1,34,2,1,1,32,1,2,4,1,2,0.24062499999999998
256,34,34,512,1,2,2,1,2,16,1,1,2,1,4,0.11062
256,34,34,512,1,68,2,1,1,32,1,1,4,1,8,0.21094
256,34,34,512,1,2,2,1,2,16,1,1,1,1,64,0.20685
256,34,34,512,1,4,2,1,1,32,1,1,2,1,32,0.13517
256,34,34,512,1,2,4,1,1,32,1,2,1,1,32,0.13414
256,34,34,512,1,4,2,1,1,32,1,1,4,1,32,0.13824
256,34,34,512,1,34,2,1,2,16,1,1,1,1,32,0.35734
256,34,34,512,1,2,4,1,2,16,1,1,4,1,2,0.122865
256,34,34,512,1,34,2,1,1,32,1,1,1,1,1,0.22013
256,34,34,512,1,2,8,1,1,32,1,1,1,1,2,0.1577
256,34,34,512,1,34,2,1,1,32,1,1,4,1,1,0.22426
256,34,34,512,1,2,2,1,1,32,1,2,1,1,4,0.11059
256,34,34,512,1,2,4,1,1,32,1,1,1,1,32,1.6988349999999999
256,34,34,512,1,34,4,1,2,16,1,1,1,1,1,0.26931
256,34,34,512,1,4,2,1,1,32,1,17,1,1,8,0.10445
256,34,34,512,1,2,4,1,1,32,1,2,1,1,4,0.09626
256,34,34,512,1,2,4,1,1,32,1,2,2,1,1,0.11981
256,34,34,512,1,2,8,1,1,32,1,1,1,1,32,2.8323850000000004
256,34,34,512,1,2,4,1,1,32,1,1,2,1,16,0.18842
256,34,34,512,1,34,2,1,2,16,1,1,8,1,8,0.18026
256,34,34,512,1,34,4,1,2,16,1,1,4,1,4,0.20275
256,34,34,512,1,2,2,1,2,16,1,1,1,1,2,0.13620500000000002
256,34,34,512,1,2,4,1,2,16,1,1,1,1,16,0.11726500000000001
256,34,34,512,1,2,2,1,2,16,1,1,4,1,2,0.130035
256,34,34,512,1,2,2,1,2,16,1,1,4,1,1,0.136175
256,34,34,512,1,4,8,1,1,32,1,17,1,1,4,0.211955
256,34,34,512,1,2,2,1,1,32,1,2,1,1,128,1.041935
256,34,34,512,1,2,4,1,1,32,1,2,1,1,64,0.93597
256,34,34,512,1,34,4,1,1,32,1,1,2,1,8,0.39531499999999997
256,34,34,512,1,2,4,1,1,32,1,17,1,1,1,0.15357
256,34,34,512,1,2,2,1,2,16,1,17,1,1,16,0.07984
256,34,34,512,1,2,2,1,1,32,1,2,1,1,64,0.168435
256,34,34,512,1,4,8,1,1,32,1,1,1,1,8,0.26832
256,34,34,512,1,4,2,1,1,32,1,17,1,1,32,0.09318
256,34,34,512,1,2,2,1,2,16,1,1,1,1,8,0.10189000000000001
256,34,34,512,1,2,4,1,2,16,1,1,1,1,2,0.11469
256,34,34,512,1,2,2,1,1,32,1,1,4,1,8,0.15875
256,34,34,512,1,4,4,1,1,32,1,1,2,1,32,0.938995
256,34,34,512,1,2,4,1,2,16,1,1,2,1,8,0.08602
256,34,34,512,1,2,4,1,1,32,1,1,2,1,8,0.16896
256,34,34,512,1,2,4,1,2,16,1,1,2,1,32,0.13414
256,34,34,512,1,68,2,1,1,32,1,1,2,1,32,0.6052
256,34,34,512,1,34,4,1,2,16,1,1,4,1,32,0.45005
256,34,34,512,1,68,2,1,1,32,1,1,2,1,2,0.22934
256,34,34,512,1,34,2,1,1,32,1,1,1,1,2,0.17002
256,34,34,512,1,34,2,1,1,32,1,1,2,1,8,0.129505
256,34,34,512,1,2,4,1,1,32,1,1,1,1,16,0.1792
256,34,34,512,1,4,4,1,1,32,1,17,1,1,1,0.21402
256,34,34,512,1,2,4,1,2,16,1,17,1,1,8,0.07987
256,34,34,512,1,4,4,1,1,32,1,1,2,1,16,0.12083
256,34,34,512,1,2,2,1,1,32,1,1,1,1,128,3.5159200000000004
256,34,34,512,1,34,2,1,2,16,1,1,8,1,4,0.20378
256,34,34,512,1,2,4,1,1,32,1,17,1,1,32,0.0809
256,34,34,512,1,2,2,1,2,16,1,17,1,1,64,0.0983
256,34,34,512,1,2,2,1,1,32,1,2,4,1,32,0.18893
256,34,34,512,1,4,2,1,1,32,1,1,4,1,16,0.13312
256,34,34,512,1,34,2,1,2,16,1,1,1,1,4,0.13824
256,34,34,512,1,2,2,1,1,32,1,17,1,1,4,0.12496
256,34,34,512,1,2,4,1,1,32,1,1,1,1,4,0.13107
256,34,34,512,1,34,4,1,1,32,1,1,1,1,4,0.41574
256,34,34,512,1,2,2,1,2,16,1,1,2,1,2,0.1321
256,34,34,512,1,2,16,1,2,16,1,17,1,1,16,0.18227
256,34,34,512,1,68,2,1,1,32,1,1,4,1,4,0.21197
256,34,34,512,1,2,8,1,1,32,1,2,1,1,1,0.19046
256,34,34,512,1,34,4,1,2,16,1,1,2,1,8,0.35328
256,34,34,512,1,34,4,1,1,32,1,2,1,1,1,0.26931
256,34,34,512,1,2,2,1,2,16,1,1,2,1,32,0.12902
256,34,34,512,1,2,4,1,2,16,1,1,4,1,32,0.13616
256,34,34,512,1,2,4,1,2,16,1,1,4,1,8,0.09622
256,34,34,512,1,34,2,1,1,32,1,2,1,1,16,0.11366
256,34,34,512,1,34,2,1,2,16,1,1,1,1,16,0.19149
256,34,34,512,1,2,2,1,1,32,1,1,2,1,32,0.21606
256,34,34,512,1,2,4,1,2,16,1,1,2,1,64,0.93491
256,34,34,512,1,4,8,1,1,32,1,17,1,1,16,0.18326
256,34,34,512,1,4,4,1,1,32,1,1,2,1,8,0.099345
256,34,34,512,1,2,4,1,1,32,1,2,2,1,8,0.09421
256,34,34,512,1,2,8,1,1,32,1,2,1,1,4,0.10339
256,34,34,512,1,2,2,1,2,16,1,1,8,1,4,0.1137
256,34,34,512,1,2,2,1,2,16,1,1,2,1,128,1.0419049999999999
256,34,34,512,1,34,4,1,2,16,1,1,1,1,16,0.41571
256,34,34,512,1,34,2,1,1,32,1,2,2,1,2,0.16384
256,34,34,512,1,34,2,1,1,32,1,1,4,1,32,0.3
256,34,34,512,1,2,16,1,2,16,1,1,1,1,4,0.13315
256,34,34,512,1,34,2,1,1,32,1,2,4,1,8,0.18026
256,34,34,512,1,2,2,1,2,16,1,1,4,1,8,0.101395
256,34,34,512,1,34,4,1,2,16,1,1,1,1,2,0.22528
256,34,34,512,1,2,2,1,2,16,1,1,1,1,4,0.11315
256,34,34,512,1,2,2,1,1,32,1,17,1,1,16,0.10496
256,34,34,512,1,2,8,1,1,32,1,1,1,1,16,1.674755
256,34,34,512,1,2,8,1,2,16,1,1,1,1,16,0.13114
256,34,34,512,1,2,2,1,1,32,1,2,2,1,8,0.101395
256,34,34,512,1,2,8,1,2,16,1,1,1,1,32,0.90317
256,34,34,512,1,2,8,1,2,16,1,17,1,1,8,0.11264
256,34,34,512,1,4,8,1,1,32,1,17,1,1,8,0.19354
256,34,34,512,1,2,4,1,1,32,1,2,1,1,8,0.08651500000000001
256,34,34,512,1,2,4,1,1,32,1,2,2,1,16,0.13104
256,34,34,512,1,34,4,1,2,16,1,1,2,1,4,0.21917
256,34,34,512,1,2,4,1,1,32,1,17,1,1,4,0.11264
256,34,34,512,1,2,2,1,2,16,1,17,1,1,1,0.14947
256,34,34,512,1,2,2,1,1,32,1,1,1,1,64,1.49299
256,34,34,512,1,2,2,1,1,32,1,1,2,1,4,0.15261
256,34,34,512,1,68,2,1,1,32,1,1,4,1,2,0.24166
256,34,34,512,1,4,2,1,1,32,1,1,2,1,64,0.9692000000000001
256,34,34,512,1,34,2,1,2,16,1,1,1,1,1,0.2161
256,34,34,512,1,2,2,1,1,32,1,1,4,1,2,0.175085
256,34,34,512,1,34,2,1,1,32,1,1,2,1,64,0.266225
256,34,34,512,1,34,2,1,1,32,1,2,2,1,8,0.11981
256,34,34,512,1,34,4,1,1,32,1,2,1,1,4,0.21917
256,34,34,512,1,2,2,1,1,32,1,1,4,1,4,0.155665
256,34,34,512,1,2,4,1,1,32,1,2,1,1,1,0.11059
256,34,34,512,1,34,2,1,2,16,1,1,4,1,1,0.21709
256,34,34,512,1,2,4,1,2,16,1,1,1,1,64,0.7209
256,34,34,512,1,34,2,1,1,32,1,1,2,1,2,0.16896
256,34,34,512,1,2,8,1,1,32,1,2,1,1,2,0.13718
256,34,34,512,1,4,4,1,1,32,1,1,2,1,1,0.18019
256,34,34,512,1,2,2,1,2,16,1,17,1,1,8,0.08704
256,34,34,512,1,34,4,1,2,16,1,1,1,1,64,0.48691
256,34,34,512,1,4,2,1,1,32,1,1,1,1,128,1.429505
256,34,34,512,1,2,4,1,1,32,1,1,2,1,4,0.13619
256,34,34,512,1,2,4,1,2,16,1,1,4,1,16,0.13107
256,34,34,512,1,34,2,1,1,32,1,1,2,1,32,0.298465
256,34,34,512,1,2,2,1,2,16,1,1,4,1,64,0.172
256,34,34,512,1,2,4,1,1,32,1,2,2,1,4,0.0983
256,34,34,512,1,34,2,1,1,32,1,2,2,1,16,0.11315
256,34,34,512,1,4,4,1,1,32,1,17,1,1,4,0.14845
256,34,34,512,1,34,4,1,1,32,1,1,1,1,64,0.620525
256,34,34,512,1,34,2,1,1,32,1,1,1,1,8,0.12798500000000002
256,34,34,512,1,34,4,1,1,32,1,1,1,1,32,0.5908450000000001
256,34,34,512,1,2,8,1,2,16,1,1,1,1,2,0.13005
256,34,34,512,1,68,2,1,1,32,1,1,4,1,32,0.620525
256,34,34,512,1,34,4,1,2,16,1,1,2,1,2,0.22118
256,34,34,512,1,4,4,1,1,32,1,1,2,1,2,0.13926
256,34,34,512,1,2,4,1,2,16,1,1,1,1,8,0.08494499999999999
256,34,34,512,1,2,4,1,2,16,1,1,2,1,2,0.11674
256,34,34,512,1,2,2,1,2,16,1,1,2,1,8,0.10033500000000001
256,34,34,512,1,34,2,1,1,32,1,1,4,1,2,0.17408
256,34,34,512,1,2,4,1,1,32,1,1,1,1,8,0.16488
256,34,34,512,1,2,2,1,1,32,1,1,1,1,32,0.22326
256,34,34,512,1,2,8,1,2,16,1,1,2,1,1,0.1905
256,34,34,512,1,34,4,1,1,32,1,2,2,1,4,0.20275
256,34,34,512,1,2,4,1,1,32,1,17,1,1,8,0.09318
256,34,34,512,1,4,4,1,1,32,1,17,1,1,8,0.12902
256,34,34,512,1,2,2,1,2,16,1,17,1,1,32,0.07885
256,34,34,512,1,2,16,1,2,16,1,17,1,1,2,0.25088
256,34,34,512,1,68,2,1,1,32,1,1,1,1,32,0.5206850000000001
256,34,34,512,1,34,4,1,1,32,1,1,2,1,1,0.28262
256,34,34,512,1,2,4,1,1,32,1,1,2,1,1,0.18842
256,34,34,512,1,34,2,1,1,32,1,1,1,1,32,0.31027
256,34,34,512,1,34,2,1,2,16,1,1,2,1,64,0.33482
256,34,34,512,1,2,2,1,2,16,1,1,2,1,64,0.16794
256,34,34,512,1,2,2,1,1,32,1,2,2,1,16,0.10445
256,34,34,512,1,2,8,1,1,32,1,1,1,1,1,0.23658
256,34,34,512,1,2,2,1,1,32,1,1,2,1,16,0.17101
256,34,34,512,1,2,16,1,2,16,1,1,1,1,8,0.29389
256,34,34,512,1,2,2,1,1,32,1,2,2,1,2,0.12902
256,34,34,512,1,34,4,1,1,32,1,2,2,1,32,0.44954
256,34,34,512,1,2,16,1,2,16,1,1,1,1,1,0.25187
256,34,34,512,1,2,16,1,2,16,1,1,1,1,16,1.04957
256,34,34,512,1,4,4,1,1,32,1,1,1,1,4,0.10445
256,34,34,512,1,4,4,1,1,32,1,1,1,1,64,1.8114400000000002
256,34,34,512,1,68,2,1,1,32,1,1,2,1,1,0.27752
256,34,34,512,1,34,4,1,1,32,1,2,1,1,16,0.36144
256,34,34,512,1,34,2,1,1,32,1,1,2,1,16,0.12392
256,34,34,512,1,4,8,1,1,32,1,1,1,1,32,1.373665
256,34,34,512,1,34,4,1,1,32,1,2,1,1,8,0.35328
256,34,34,512,1,2,2,1,2,16,1,1,1,1,256,1.675775
256,34,34,512,1,4,2,1,1,32,1,1,1,1,8,0.089105
256,34,34,512,1,34,2,1,2,16,1,1,2,1,4,0.13414
256,34,34,512,1,2,16,1,2,16,1,17,1,1,1,0.34919999999999995
256,34,34,512,1,2,8,1,1,32,1,2,1,1,8,0.09267
256,34,34,512,1,68,2,1,1,32,1,1,1,1,4,0.2048
256,34,34,512,1,2,4,1,2,16,1,17,1,1,4,0.0983
256,34,34,512,1,4,2,1,1,32,1,1,2,1,2,0.11779
256,34,34,512,1,4,2,1,1,32,1,17,1,1,64,0.09315
256,34,34,512,1,34,2,1,1,32,1,2,2,1,1,0.21504
256,34,34,512,1,2,4,1,2,16,1,1,4,1,1,0.11981
256,34,34,512,1,2,4,1,1,32,1,2,1,1,2,0.11677
256,34,34,512,1,2,2,1,1,32,1,2,1,1,2,0.13105499999999998
256,34,34,512,1,4,2,1,1,32,1,1,1,1,1,0.12698
256,34,34,512,1,34,2,1,1,32,1,1,2,1,1,0.2191
256,34,34,512,1,4,4,1,1,32,1,1,2,1,4,0.10653
256,34,34,512,1,4,2,1,1,32,1,1,4,1,8,0.10134
256,34,34,512,1,2,2,1,1,32,1,1,2,1,8,0.154095
256,34,34,512,1,2,8,1,1,32,1,17,1,1,4,0.15357
256,34,34,512,1,34,4,1,1,32,1,2,2,1,8,0.34611
256,34,34,512,1,2,2,1,1,32,1,1,1,1,16,0.16794
256,34,34,512,1,4,4,1,1,32,1,17,1,1,32,0.11773
256,34,34,512,1,34,2,1,1,32,1,2,4,1,32,0.16794
256,34,34,512,1,68,2,1,1,32,1,1,1,1,8,0.50995
256,34,34,512,1,2,8,1,2,16,1,17,1,1,2,0.172
256,34,34,512,1,34,2,1,2,16,1,1,1,1,64,0.33891
256,34,34,512,1,4,4,1,1,32,1,1,1,1,8,0.09728
256,34,34,512,1,2,4,1,1,32,1,1,1,1,64,3.38026
256,34,34,512,1,4,2,1,1,32,1,17,1,1,2,0.16486
256,34,34,512,1,68,2,1,1,32,1,1,4,1,1,0.28877
256,34,34,512,1,2,4,1,2,16,1,1,4,1,4,0.0993
256,34,34,512,1,34,4,1,1,32,1,1,2,1,4,0.38397
256,34,34,512,1,2,8,1,2,16,1,1,2,1,32,0.94362
256,34,34,512,1,2,2,1,1,32,1,2,4,1,8,0.10291
256,34,34,512,1,34,2,1,1,32,1,2,2,1,32,0.14438
256,34,34,512,1,2,8,1,2,16,1,1,2,1,8,0.093165
256,34,34,512,1,2,2,1,1,32,1,17,1,1,2,0.15971
256,34,34,512,1,2,2,1,1,32,1,2,2,1,4,0.11165
256,34,34,512,1,4,8,1,1,32,1,17,1,1,1,0.33485
256,34,34,512,1,34,4,1,1,32,1,1,1,1,2,0.2345
256,34,34,512,1,34,2,1,2,16,1,1,4,1,4,0.13517
256,34,34,512,1,4,2,1,1,32,1,1,2,1,8,0.09216
256,34,34,512,1,4,2,1,1,32,1,17,1,1,1,0.15664
256,34,34,512,1,2,4,1,1,32,1,1,1,1,1,0.18534
256,34,34,512,1,2,4,1,2,16,1,17,1,1,16,0.07373
256,34,34,512,1,34,2,1,1,32,1,2,1,1,64,0.33482
256,34,34,512,1,2,2,1,2,16,1,17,1,1,4,0.10547
256,34,34,512,1,4,2,1,1,32,1,1,2,1,4,0.10138
256,34,34,512,1,4,4,1,1,32,1,1,1,1,2,0.13315
256,34,34,512,1,68,2,1,1,32,1,1,1,1,64,0.508945
256,34,34,512,1,2,2,1,1,32,1,17,1,1,8,0.10752
256,34,34,512,1,2,2,1,2,16,1,1,4,1,32,0.14435
256,34,34,512,1,34,2,1,2,16,1,1,2,1,16,0.11366
256,34,34,512,1,34,2,1,1,32,1,1,4,1,4,0.14746
256,34,34,512,1,34,4,1,1,32,1,1,1,1,8,0.43008
256,34,34,512,1,34,4,1,1,32,1,2,2,1,1,0.27955
256,34,34,512,1,4,2,1,1,32,1,17,1,1,16,0.09728
256,34,34,512,1,2,8,1,2,16,1,1,2,1,16,0.11568
256,34,34,512,1,2,2,1,2,16,1,1,4,1,4,0.11264
256,34,34,512,1,2,2,1,1,32,1,2,1,1,16,0.10292499999999999
256,34,34,512,1,2,4,1,1,32,1,17,1,1,2,0.15565
256,34,34,512,1,2,2,1,1,32,1,1,1,1,1,0.23808
256,34,34,512,1,2,2,1,1,32,1,2,2,1,32,0.143855
256,34,34,512,1,34,2,1,2,16,1,1,4,1,16,0.11366
256,34,34,512,1,34,2,1,1,32,1,2,1,1,1,0.21501
