K,H,W,C,R,T_p,T_k,T_c,W_p,W_k,W_c,B_p,B_k,B_c,TILE_C,Time
64,136,136,128,1,32,2,1,1,32,1,2,1,1,4,0.06861
64,136,136,128,1,68,2,1,4,8,1,2,2,1,1,0.11776
64,136,136,128,1,8,4,1,8,4,1,1,1,1,8,0.05837
64,136,136,128,1,34,2,1,2,16,1,8,1,1,4,0.0768
64,136,136,128,1,68,2,1,1,32,1,8,1,1,2,0.128
64,136,136,128,1,2,4,1,8,4,1,4,2,1,64,0.06963
64,136,136,128,1,2,4,1,4,8,1,2,1,1,128,0.111635
64,136,136,128,1,2,2,1,16,2,1,1,16,1,32,0.07373
64,136,136,128,1,8,2,1,4,8,1,2,1,1,8,0.06861
64,136,136,128,1,2,2,1,16,2,1,1,4,1,32,0.08704
64,136,136,128,1,2,4,1,8,4,1,1,4,1,128,0.09216
64,136,136,128,1,2,8,1,16,2,1,2,1,1,1,0.06656
64,136,136,128,1,68,2,1,4,8,1,4,1,1,2,0.10035
64,136,136,128,1,16,2,1,4,8,1,1,4,1,1,0.09322
64,136,136,128,1,4,8,1,16,2,1,1,4,1,32,0.053265
64,136,136,128,1,32,2,1,1,32,1,1,1,1,2,0.09318
64,136,136,128,1,2,2,1,2,16,1,1,1,1,8,0.11366
64,136,136,128,1,4,2,1,8,4,1,1,2,1,4,0.08397
64,136,136,128,1,2,8,1,8,4,1,2,1,1,64,0.082925
64,136,136,128,1,68,2,1,1,32,1,2,1,1,8,0.15971
64,136,136,128,1,2,2,1,16,2,1,2,16,1,32,0.067055
64,136,136,128,1,4,8,1,4,8,1,1,1,1,128,0.17307499999999998
64,136,136,128,1,2,16,1,32,1,1,1,4,1,2,0.06656
64,136,136,128,1,4,4,1,4,8,1,2,2,1,4,0.05837
64,136,136,128,1,2,8,1,4,8,1,4,1,1,128,0.06656
64,136,136,128,1,4,2,1,2,16,1,1,1,1,16,0.08397
64,136,136,128,1,2,2,1,16,2,1,1,16,1,2,0.125965
64,136,136,128,1,34,2,1,2,16,1,2,2,1,4,0.06454
64,136,136,128,1,8,2,1,2,16,1,2,2,1,1,0.076815
64,136,136,128,1,2,2,1,8,4,1,4,1,1,128,0.1833
64,136,136,128,1,2,2,1,8,4,1,4,1,1,64,0.14541
64,136,136,128,1,2,4,1,16,2,1,1,2,1,64,0.11366
64,136,136,128,1,34,4,1,16,2,1,1,4,1,2,0.08704
64,136,136,128,1,4,4,1,4,8,1,2,1,1,2,0.06758
64,136,136,128,1,4,4,1,16,2,1,1,1,1,128,0.28264
64,136,136,128,1,34,2,1,4,8,1,2,1,1,2,0.07678499999999999
64,136,136,128,1,4,2,1,4,8,1,1,2,1,8,0.06861
64,136,136,128,1,8,2,1,4,8,1,1,2,1,128,0.087025
64,136,136,128,1,4,2,1,16,2,1,1,2,1,32,0.11211499999999999
64,136,136,128,1,2,4,1,32,1,1,17,1,1,1,0.14541
64,136,136,128,1,4,2,1,2,16,1,1,1,1,1,0.11829999999999999
64,136,136,128,1,34,4,1,2,16,1,4,1,1,8,0.11878
64,136,136,128,1,4,2,1,8,4,1,1,1,1,32,0.14131
64,136,136,128,1,8,4,1,4,8,1,1,2,1,128,0.08909
64,136,136,128,1,34,2,1,4,8,1,1,2,1,16,0.062445
64,136,136,128,1,2,2,1,1,32,1,2,1,1,128,0.29082
64,136,136,128,1,2,2,1,32,1,1,1,2,1,32,0.18432
64,136,136,128,1,2,2,1,4,8,1,8,1,1,64,0.101395
64,136,136,128,1,2,32,1,32,1,1,1,2,1,1,0.09421
64,136,136,128,1,2,4,1,8,4,1,2,2,1,4,0.06349
64,136,136,128,1,4,4,1,4,8,1,2,2,1,8,0.05427
64,136,136,128,1,34,4,1,16,2,1,1,2,1,16,0.38656
64,136,136,128,1,4,2,1,2,16,1,8,2,1,2,0.082925
64,136,136,128,1,2,4,1,4,8,1,4,1,1,16,0.05734
64,136,136,128,1,8,2,1,8,4,1,1,8,1,16,0.05325
64,136,136,128,1,8,2,1,4,8,1,2,2,1,4,0.06147
64,136,136,128,1,2,4,1,32,1,1,1,2,1,1,0.09219
64,136,136,128,1,34,4,1,4,8,1,8,1,1,8,0.16896
64,136,136,128,1,4,2,1,8,4,1,2,4,1,2,0.08397
64,136,136,128,1,8,4,1,2,16,1,17,1,1,1,0.11878
64,136,136,128,1,4,8,1,8,4,1,1,1,1,2,0.06656
64,136,136,128,1,2,2,1,1,32,1,1,1,1,2,0.20893
64,136,136,128,1,4,4,1,4,8,1,1,1,1,1,0.07885
64,136,136,128,1,68,2,1,8,4,1,1,1,1,1,0.13923
64,136,136,128,1,34,4,1,4,8,1,1,2,1,1,0.11264
64,136,136,128,1,16,2,1,2,16,1,17,1,1,4,0.08906
64,136,136,128,1,34,2,1,2,16,1,2,2,1,2,0.076815
64,136,136,128,1,4,2,1,2,16,1,4,2,1,64,0.06963
64,136,136,128,1,34,4,1,16,2,1,1,1,1,8,0.625165
64,136,136,128,1,2,2,1,32,1,1,1,1,1,2,0.21043
64,136,136,128,1,2,2,1,4,8,1,1,4,1,4,0.09216
64,136,136,128,1,8,2,1,2,16,1,17,1,1,1,0.094195
64,136,136,128,1,2,16,1,16,2,1,1,2,1,64,0.13825500000000002
64,136,136,128,1,2,8,1,4,8,1,2,1,1,8,0.06144
64,136,136,128,1,2,4,1,4,8,1,8,1,1,8,0.061454999999999996
64,136,136,128,1,2,16,1,8,4,1,2,1,1,64,0.13874999999999998
64,136,136,128,1,2,4,1,32,1,1,1,16,1,32,0.0553
64,136,136,128,1,34,4,1,8,4,1,1,2,1,8,0.15667
64,136,136,128,1,2,4,1,4,8,1,2,2,1,4,0.076305
64,136,136,128,1,8,8,1,4,8,1,2,1,1,1,0.09114
64,136,136,128,1,4,16,1,8,4,1,2,1,1,64,0.13261
64,136,136,128,1,4,4,1,4,8,1,2,1,1,64,0.08346
64,136,136,128,1,2,4,1,32,1,1,1,1,1,1,0.13517
64,136,136,128,1,4,2,1,4,8,1,17,1,1,2,0.12288
64,136,136,128,1,2,4,1,8,4,1,4,2,1,1,0.08704
64,136,136,128,1,16,2,1,4,8,1,1,2,1,4,0.05632
64,136,136,128,1,2,2,1,32,1,1,1,8,1,64,0.10138
64,136,136,128,1,4,2,1,4,8,1,2,1,1,16,0.0727
64,136,136,128,1,34,4,1,16,2,1,1,8,1,16,0.14032
64,136,136,128,1,4,2,1,1,32,1,8,1,1,1,0.09216
64,136,136,128,1,34,2,1,2,16,1,8,1,1,16,0.0655
64,136,136,128,1,4,2,1,2,16,1,2,1,1,32,0.07578
64,136,136,128,1,2,4,1,4,8,1,2,2,1,128,0.09219
64,136,136,128,1,2,4,1,2,16,1,4,1,1,64,0.09728
64,136,136,128,1,4,2,1,4,8,1,4,1,1,4,0.0809
64,136,136,128,1,8,2,1,8,4,1,1,2,1,4,0.06654499999999999
64,136,136,128,1,2,2,1,4,8,1,8,2,1,128,0.07783999999999999
64,136,136,128,1,68,2,1,16,2,1,1,1,1,2,0.94259
64,136,136,128,1,16,4,1,2,16,1,2,1,1,16,0.05325
64,136,136,128,1,8,4,1,2,16,1,1,1,1,128,0.18022
64,136,136,128,1,34,2,1,4,8,1,4,2,1,4,0.076815
64,136,136,128,1,4,16,1,8,4,1,1,1,1,1,0.09626
64,136,136,128,1,4,2,1,4,8,1,2,1,1,4,0.08397
64,136,136,128,1,2,4,1,2,16,1,17,1,1,4,0.085005
64,136,136,128,1,68,2,1,2,16,1,1,2,1,1,0.12186
64,136,136,128,1,2,4,1,16,2,1,1,4,1,2,0.075795
64,136,136,128,1,64,2,1,1,32,1,1,1,1,64,0.33382
64,136,136,128,1,8,2,1,4,8,1,2,2,1,32,0.05939
64,136,136,128,1,4,2,1,4,8,1,17,1,1,32,0.10854
64,136,136,128,1,8,4,1,8,4,1,1,1,1,4,0.061425
64,136,136,128,1,34,2,1,8,4,1,1,8,1,2,0.09216
64,136,136,128,1,2,4,1,32,1,1,1,4,1,128,0.11674
64,136,136,128,1,68,2,1,8,4,1,2,4,1,4,0.11162
64,136,136,128,1,2,16,1,8,4,1,2,1,1,8,0.051725
64,136,136,128,1,2,2,1,2,16,1,16,2,1,32,0.067055
64,136,136,128,1,16,2,1,2,16,1,1,2,1,8,0.06042
64,136,136,128,1,4,4,1,2,16,1,4,1,1,8,0.05427
64,136,136,128,1,4,8,1,8,4,1,17,1,1,2,0.09114
64,136,136,128,1,2,8,1,16,2,1,1,1,1,1,0.0768
64,136,136,128,1,2,2,1,16,2,1,2,2,1,8,0.09216
64,136,136,128,1,4,16,1,8,4,1,2,1,1,1,0.09114
64,136,136,128,1,8,2,1,4,8,1,1,4,1,8,0.05632
64,136,136,128,1,2,32,1,16,2,1,1,1,1,64,0.2263
64,136,136,128,1,2,2,1,2,16,1,1,1,1,1,0.207885
64,136,136,128,1,34,2,1,8,4,1,1,1,1,4,0.0727
64,136,136,128,1,2,8,1,8,4,1,2,2,1,8,0.05325
64,136,136,128,1,4,2,1,8,4,1,2,4,1,128,0.071665
64,136,136,128,1,2,2,1,4,8,1,1,4,1,8,0.08192
64,136,136,128,1,4,2,1,16,2,1,17,1,1,2,0.1495
64,136,136,128,1,2,2,1,16,2,1,2,4,1,1,0.12595
64,136,136,128,1,4,2,1,1,32,1,8,1,1,8,0.063505
64,136,136,128,1,4,2,1,2,16,1,8,2,1,32,0.05734
64,136,136,128,1,2,8,1,32,1,1,1,1,1,1,0.08244499999999999
64,136,136,128,1,2,2,1,4,8,1,4,1,1,64,0.0983
64,136,136,128,1,2,4,1,2,16,1,1,1,1,4,0.09626
64,136,136,128,1,8,4,1,2,16,1,1,1,1,2,0.07833999999999999
64,136,136,128,1,4,2,1,8,4,1,1,4,1,16,0.05837
64,136,136,128,1,2,2,1,16,2,1,2,8,1,1,0.15565
64,136,136,128,1,8,4,1,2,16,1,2,1,1,32,0.06349
64,136,136,128,1,34,2,1,2,16,1,4,1,1,32,0.13824
64,136,136,128,1,8,2,1,8,4,1,1,8,1,8,0.0553
64,136,136,128,1,68,2,1,8,4,1,2,1,1,4,0.558605
64,136,136,128,1,8,16,1,8,4,1,1,1,1,8,0.07574
64,136,136,128,1,8,2,1,4,8,1,17,1,1,2,0.08499
64,136,136,128,1,4,4,1,4,8,1,4,1,1,32,0.0553
64,136,136,128,1,4,4,1,16,2,1,1,1,1,4,0.0809
64,136,136,128,1,34,2,1,16,2,1,1,4,1,2,0.08243
64,136,136,128,1,4,2,1,2,16,1,17,1,1,16,0.07730999999999999
64,136,136,128,1,34,4,1,2,16,1,4,1,1,32,0.1751
64,136,136,128,1,2,8,1,4,8,1,17,1,1,4,0.063475
64,136,136,128,1,34,4,1,32,1,1,1,8,1,2,0.12487999999999999
64,136,136,128,1,2,4,1,8,4,1,1,2,1,64,0.104465
64,136,136,128,1,2,8,1,16,2,1,1,4,1,32,0.0553
64,136,136,128,1,4,2,1,1,32,1,1,1,1,32,0.17306
64,136,136,128,1,2,2,1,16,2,1,2,16,1,1,0.17203
64,136,136,128,1,34,4,1,8,4,1,1,4,1,32,0.1761
64,136,136,128,1,34,2,1,4,8,1,1,1,1,1,0.0983
64,136,136,128,1,34,2,1,8,4,1,2,4,1,2,0.09622
64,136,136,128,1,4,4,1,8,4,1,1,4,1,8,0.054255
64,136,136,128,1,8,2,1,4,8,1,2,2,1,128,0.07885
64,136,136,128,1,8,4,1,2,16,1,4,1,1,2,0.06706999999999999
64,136,136,128,1,2,4,1,16,2,1,2,2,1,16,0.06451
64,136,136,128,1,2,4,1,4,8,1,1,1,1,16,0.0809
64,136,136,128,1,16,2,1,4,8,1,17,1,1,4,0.08909
64,136,136,128,1,32,2,1,1,32,1,1,1,1,16,0.10646
64,136,136,128,1,34,2,1,4,8,1,1,1,1,64,0.70451
64,136,136,128,1,4,2,1,2,16,1,2,2,1,64,0.09523
64,136,136,128,1,2,4,1,16,2,1,1,4,1,64,0.06758
64,136,136,128,1,2,4,1,4,8,1,2,1,1,16,0.066575
64,136,136,128,1,4,4,1,8,4,1,1,2,1,1,0.06963
64,136,136,128,1,4,2,1,2,16,1,1,2,1,4,0.083955
64,136,136,128,1,34,4,1,2,16,1,2,1,1,2,0.09623999999999999
64,136,136,128,1,34,2,1,2,16,1,1,2,1,32,0.11568
64,136,136,128,1,16,2,1,2,16,1,1,1,1,64,0.19149
64,136,136,128,1,4,2,1,1,32,1,1,1,1,4,0.10854
64,136,136,128,1,8,2,1,2,16,1,2,1,1,16,0.05837
64,136,136,128,1,8,8,1,4,8,1,2,1,1,16,0.05222
64,136,136,128,1,8,2,1,2,16,1,2,1,1,4,0.062995
64,136,136,128,1,16,2,1,2,16,1,1,1,1,8,0.06144
64,136,136,128,1,2,4,1,8,4,1,1,2,1,32,0.076305
64,136,136,128,1,2,8,1,4,8,1,8,1,1,64,0.07475
64,136,136,128,1,2,2,1,1,32,1,2,1,1,64,0.19354
64,136,136,128,1,2,4,1,32,1,1,1,4,1,16,0.06554
64,136,136,128,1,8,8,1,8,4,1,1,2,1,8,0.06554
64,136,136,128,1,16,4,1,2,16,1,2,1,1,2,0.071695
64,136,136,128,1,4,4,1,16,2,1,1,4,1,32,0.05581
64,136,136,128,1,8,8,1,4,8,1,1,1,1,64,0.21914
64,136,136,128,1,68,2,1,8,4,1,1,8,1,4,0.10957
64,136,136,128,1,2,8,1,8,4,1,4,1,1,8,0.05325
64,136,136,128,1,4,8,1,8,4,1,2,1,1,32,0.06963
64,136,136,128,1,8,4,1,4,8,1,2,1,1,32,0.06861
64,136,136,128,1,8,16,1,8,4,1,1,1,1,16,0.08598
64,136,136,128,1,2,4,1,32,1,1,1,4,1,4,0.07987
64,136,136,128,1,34,2,1,4,8,1,1,4,1,16,0.0553
64,136,136,128,1,34,2,1,32,1,1,1,8,1,4,0.088045
64,136,136,128,1,34,4,1,16,2,1,1,8,1,2,0.11981
64,136,136,128,1,4,8,1,16,2,1,1,4,1,16,0.05018
64,136,136,128,1,4,2,1,1,32,1,2,1,1,1,0.09421
64,136,136,128,1,2,2,1,8,4,1,2,2,1,64,0.09834
64,136,136,128,1,16,2,1,1,32,1,2,1,1,1,0.0983
64,136,136,128,1,8,2,1,1,32,1,1,1,1,64,0.46948999999999996
64,136,136,128,1,2,4,1,32,1,1,1,8,1,16,0.058355000000000004
64,136,136,128,1,34,2,1,1,32,1,2,1,1,1,0.10445
64,136,136,128,1,34,4,1,2,16,1,1,1,1,1,0.11878
64,136,136,128,1,8,2,1,2,16,1,2,1,1,2,0.069105
64,136,136,128,1,2,16,1,16,2,1,2,1,1,1,0.08499
64,136,136,128,1,8,2,1,1,32,1,4,1,1,8,0.055825
64,136,136,128,1,2,2,1,32,1,1,1,4,1,1,0.13515500000000003
64,136,136,128,1,4,4,1,2,16,1,4,1,1,64,0.06758
64,136,136,128,1,2,4,1,16,2,1,2,2,1,2,0.07782
64,136,136,128,1,34,2,1,8,4,1,4,4,1,2,0.1495
64,136,136,128,1,68,2,1,4,8,1,1,1,1,8,0.356865
64,136,136,128,1,8,4,1,2,16,1,1,1,1,4,0.06605
64,136,136,128,1,34,2,1,8,4,1,1,4,1,1,0.10138
64,136,136,128,1,2,4,1,8,4,1,2,4,1,8,0.05942
64,136,136,128,1,8,2,1,2,16,1,4,2,1,1,0.076305
64,136,136,128,1,2,4,1,16,2,1,2,4,1,8,0.06243
64,136,136,128,1,4,4,1,2,16,1,17,1,1,32,0.066575
64,136,136,128,1,68,2,1,1,32,1,1,1,1,1,0.13414
64,136,136,128,1,4,4,1,16,2,1,1,1,1,8,0.07066
64,136,136,128,1,8,2,1,2,16,1,4,2,1,64,0.07472
64,136,136,128,1,68,2,1,2,16,1,8,1,1,2,0.13105499999999998
64,136,136,128,1,2,8,1,32,1,1,1,1,1,2,0.08192
64,136,136,128,1,4,8,1,8,4,1,2,2,1,16,0.04915
64,136,136,128,1,34,2,1,16,2,1,2,1,1,8,0.884205
64,136,136,128,1,2,2,1,4,8,1,4,4,1,16,0.0696
64,136,136,128,1,2,2,1,16,2,1,1,4,1,16,0.07782
64,136,136,128,1,68,2,1,2,16,1,2,1,1,1,0.11725
64,136,136,128,1,2,2,1,8,4,1,1,1,1,16,0.11112
64,136,136,128,1,4,2,1,2,16,1,2,1,1,8,0.068595
64,136,136,128,1,4,8,1,4,8,1,1,1,1,8,0.05632
64,136,136,128,1,2,2,1,2,16,1,16,1,1,4,0.09421
64,136,136,128,1,2,2,1,2,16,1,2,1,1,1,0.15565
64,136,136,128,1,68,2,1,4,8,1,2,2,1,2,0.0911
64,136,136,128,1,34,4,1,4,8,1,4,2,1,4,0.10134
64,136,136,128,1,34,2,1,1,32,1,8,1,1,16,0.058385
64,136,136,128,1,34,2,1,1,32,1,4,1,1,1,0.10134
64,136,136,128,1,2,8,1,32,1,1,1,8,1,16,0.04813
64,136,136,128,1,8,2,1,4,8,1,1,4,1,64,0.068625
64,136,136,128,1,2,32,1,16,2,1,1,1,1,32,0.12701
64,136,136,128,1,2,2,1,8,4,1,1,8,1,128,0.08909
64,136,136,128,1,34,4,1,8,4,1,2,4,1,1,0.15158
64,136,136,128,1,2,2,1,4,8,1,1,2,1,64,0.15462
64,136,136,128,1,8,4,1,2,16,1,17,1,1,4,0.073745
64,136,136,128,1,34,2,1,16,2,1,1,8,1,4,0.07683
64,136,136,128,1,4,8,1,16,2,1,1,2,1,8,0.05222
64,136,136,128,1,2,4,1,8,4,1,2,1,1,4,0.08192
64,136,136,128,1,8,2,1,2,16,1,1,2,1,8,0.06656
64,136,136,128,1,2,8,1,8,4,1,4,2,1,64,0.07475
64,136,136,128,1,2,4,1,2,16,1,17,1,1,2,0.11621999999999999
64,136,136,128,1,2,8,1,16,2,1,1,1,1,16,0.06349
