K,H,W,C,R,T_p,T_k,T_c,W_p,W_k,W_c,B_p,B_k,B_c,TILE_C,Time
128,68,68,256,1,2,8,1,4,8,1,17,1,1,32,0.05837
128,68,68,256,1,34,4,1,8,4,1,1,8,1,4,0.17613
128,68,68,256,1,2,4,1,2,16,1,4,2,1,16,0.061425
128,68,68,256,1,4,2,1,1,32,1,1,1,1,4,0.10392
128,68,68,256,1,34,4,1,4,8,1,1,4,1,1,0.195055
128,68,68,256,1,34,4,1,1,32,1,2,1,1,1,0.19816
128,68,68,256,1,34,2,1,1,32,1,8,1,1,32,0.0983
128,68,68,256,1,2,2,1,1,32,1,8,2,1,2,0.11878
128,68,68,256,1,34,4,1,8,4,1,1,1,1,1,0.19968
128,68,68,256,1,68,2,1,4,8,1,1,4,1,1,0.1976
128,68,68,256,1,4,2,1,4,8,1,1,1,1,32,0.07677
128,68,68,256,1,2,8,1,2,16,1,4,1,1,16,0.0543
128,68,68,256,1,2,2,1,1,32,1,2,1,1,2,0.12598
128,68,68,256,1,2,4,1,1,32,1,1,1,1,4,0.14643
128,68,68,256,1,2,4,1,8,4,1,1,4,1,16,0.06656
128,68,68,256,1,4,2,1,2,16,1,1,2,1,16,0.0768
128,68,68,256,1,2,2,1,1,32,1,4,1,1,32,0.08397
128,68,68,256,1,68,2,1,2,16,1,2,4,1,8,0.17613
128,68,68,256,1,4,2,1,1,32,1,1,1,1,64,0.80691
128,68,68,256,1,8,2,1,2,16,1,1,2,1,64,0.13107
128,68,68,256,1,2,4,1,4,8,1,1,4,1,1,0.087055
128,68,68,256,1,34,2,1,1,32,1,1,1,1,8,0.08704
128,68,68,256,1,2,2,1,1,32,1,4,1,1,128,0.18022
128,68,68,256,1,4,2,1,1,32,1,1,2,1,32,0.16282
128,68,68,256,1,8,4,1,1,32,1,2,1,1,16,0.06246
128,68,68,256,1,4,2,1,1,32,1,17,1,1,8,0.09114
128,68,68,256,1,2,2,1,2,16,1,1,1,1,4,0.11875
128,68,68,256,1,2,2,1,1,32,1,4,1,1,64,0.10854
128,68,68,256,1,16,2,1,1,32,1,1,2,1,4,0.08755
128,68,68,256,1,8,2,1,2,16,1,1,1,1,2,0.09219
128,68,68,256,1,68,2,1,1,32,1,1,2,1,32,0.37069
128,68,68,256,1,2,32,1,8,4,1,1,1,1,8,0.07882
128,68,68,256,1,34,2,1,2,16,1,1,2,1,64,0.2191
128,68,68,256,1,2,2,1,1,32,1,4,2,1,4,0.097265
128,68,68,256,1,2,4,1,1,32,1,17,1,1,32,0.08906
128,68,68,256,1,2,2,1,4,8,1,17,1,1,8,0.09933
128,68,68,256,1,2,4,1,1,32,1,2,1,1,32,0.15872
128,68,68,256,1,2,4,1,1,32,1,8,1,1,8,0.061454999999999996
128,68,68,256,1,34,4,1,8,4,1,1,4,1,4,0.11779
128,68,68,256,1,68,2,1,2,16,1,2,1,1,4,0.14234
128,68,68,256,1,2,8,1,4,8,1,2,1,1,128,0.307725
128,68,68,256,1,2,16,1,8,4,1,17,1,1,4,0.12699500000000002
128,68,68,256,1,34,2,1,4,8,1,2,4,1,32,0.0983
128,68,68,256,1,2,2,1,2,16,1,17,1,1,16,0.08298
128,68,68,256,1,68,2,1,4,8,1,1,1,1,8,0.53859
128,68,68,256,1,2,4,1,2,16,1,4,2,1,1,0.08294
128,68,68,256,1,2,4,1,4,8,1,2,2,1,4,0.06963
128,68,68,256,1,4,2,1,4,8,1,17,1,1,32,0.08296
128,68,68,256,1,8,4,1,1,32,1,1,1,1,32,0.456225
128,68,68,256,1,2,2,1,2,16,1,4,2,1,4,0.08602
128,68,68,256,1,68,2,1,4,8,1,1,8,1,2,0.23041499999999998
128,68,68,256,1,34,2,1,4,8,1,2,1,1,4,0.101875
128,68,68,256,1,34,4,1,8,4,1,1,8,1,2,0.210445
128,68,68,256,1,2,4,1,8,4,1,1,1,1,1,0.11569499999999999
128,68,68,256,1,34,4,1,2,16,1,2,2,1,8,0.20275
128,68,68,256,1,2,4,1,8,4,1,1,2,1,4,0.07165
128,68,68,256,1,34,4,1,4,8,1,1,2,1,4,0.13718
128,68,68,256,1,8,2,1,2,16,1,1,2,1,4,0.06758
128,68,68,256,1,4,2,1,2,16,1,2,2,1,4,0.07117000000000001
128,68,68,256,1,2,2,1,4,8,1,1,2,1,32,0.0881
128,68,68,256,1,2,4,1,1,32,1,17,1,1,8,0.08088000000000001
128,68,68,256,1,2,8,1,4,8,1,17,1,1,2,0.12083
128,68,68,256,1,2,4,1,4,8,1,2,4,1,4,0.0737
128,68,68,256,1,2,4,1,8,4,1,1,2,1,2,0.09011
128,68,68,256,1,2,2,1,4,8,1,1,2,1,16,0.0809
128,68,68,256,1,2,2,1,4,8,1,2,1,1,1,0.153585
128,68,68,256,1,2,4,1,2,16,1,4,1,1,128,0.13824
128,68,68,256,1,34,4,1,4,8,1,1,2,1,2,0.14333
128,68,68,256,1,2,4,1,8,4,1,1,2,1,8,0.06448
128,68,68,256,1,2,16,1,4,8,1,2,1,1,32,0.09626
128,68,68,256,1,34,2,1,4,8,1,2,4,1,1,0.21098
128,68,68,256,1,2,2,1,1,32,1,2,2,1,2,0.12699500000000002
128,68,68,256,1,4,4,1,1,32,1,2,1,1,2,0.1024
128,68,68,256,1,2,2,1,4,8,1,1,1,1,8,0.09729499999999999
128,68,68,256,1,34,2,1,4,8,1,2,1,1,16,0.28979
128,68,68,256,1,68,2,1,1,32,1,1,1,1,4,0.135185
128,68,68,256,1,8,2,1,1,32,1,2,1,1,64,0.13107
128,68,68,256,1,2,16,1,8,4,1,1,1,1,16,0.05939
128,68,68,256,1,4,2,1,2,16,1,2,4,1,32,0.07066
128,68,68,256,1,68,2,1,2,16,1,2,1,1,8,0.35124500000000003
128,68,68,256,1,4,2,1,2,16,1,17,1,1,16,0.0737
128,68,68,256,1,34,2,1,1,32,1,8,2,1,1,0.31232
128,68,68,256,1,34,2,1,8,4,1,1,1,1,32,0.97896
128,68,68,256,1,4,2,1,4,8,1,17,1,1,4,0.08448
128,68,68,256,1,4,2,1,2,16,1,1,1,1,16,0.07578
128,68,68,256,1,16,2,1,1,32,1,1,2,1,16,0.07069
128,68,68,256,1,34,2,1,2,16,1,1,4,1,1,0.17203
128,68,68,256,1,34,2,1,8,4,1,1,1,1,2,0.12899
128,68,68,256,1,2,4,1,4,8,1,1,2,1,64,0.192525
128,68,68,256,1,2,2,1,4,8,1,2,4,1,1,0.13211499999999998
128,68,68,256,1,8,2,1,2,16,1,1,2,1,32,0.07062
128,68,68,256,1,8,4,1,2,16,1,17,1,1,2,0.159725
128,68,68,256,1,4,4,1,2,16,1,2,2,1,32,0.069645
128,68,68,256,1,34,2,1,4,8,1,1,1,1,8,0.09114
128,68,68,256,1,16,2,1,1,32,1,17,1,1,8,0.15974
128,68,68,256,1,2,2,1,4,8,1,17,1,1,32,0.11158
128,68,68,256,1,2,16,1,8,4,1,1,2,1,2,0.10237
128,68,68,256,1,8,2,1,2,16,1,1,1,1,128,0.431085
128,68,68,256,1,2,16,1,4,8,1,2,1,1,16,0.059375
128,68,68,256,1,8,8,1,2,16,1,1,1,1,16,0.15565
128,68,68,256,1,4,2,1,1,32,1,2,1,1,8,0.07064000000000001
128,68,68,256,1,2,2,1,1,32,1,8,1,1,4,0.08602
128,68,68,256,1,34,4,1,1,32,1,4,1,1,4,0.12182
128,68,68,256,1,4,16,1,4,8,1,1,1,1,8,0.07677
128,68,68,256,1,4,8,1,4,8,1,1,2,1,8,0.06346
128,68,68,256,1,2,2,1,2,16,1,1,2,1,4,0.11162
128,68,68,256,1,2,4,1,4,8,1,1,1,1,4,0.07783999999999999
128,68,68,256,1,68,2,1,2,16,1,2,2,1,2,0.1536
128,68,68,256,1,34,4,1,8,4,1,1,8,1,16,0.21709
128,68,68,256,1,2,8,1,2,16,1,2,1,1,16,0.078835
128,68,68,256,1,2,2,1,2,16,1,4,2,1,8,0.07478
128,68,68,256,1,4,2,1,2,16,1,2,2,1,16,0.06864
128,68,68,256,1,68,2,1,2,16,1,1,2,1,4,0.12288
128,68,68,256,1,68,2,1,2,16,1,1,1,1,8,0.320525
128,68,68,256,1,2,2,1,2,16,1,17,1,1,64,0.10547
128,68,68,256,1,4,4,1,2,16,1,2,1,1,1,0.08605
128,68,68,256,1,4,4,1,4,8,1,1,4,1,16,0.057325
128,68,68,256,1,34,2,1,8,4,1,1,8,1,4,0.13107
128,68,68,256,1,16,4,1,1,32,1,1,1,1,2,0.14029
128,68,68,256,1,2,4,1,8,4,1,1,2,1,64,0.0952
128,68,68,256,1,34,2,1,2,16,1,4,4,1,4,0.19766
128,68,68,256,1,2,2,1,4,8,1,1,4,1,1,0.13312
128,68,68,256,1,2,4,1,4,8,1,2,1,1,16,0.069615
128,68,68,256,1,2,4,1,2,16,1,2,2,1,8,0.070675
128,68,68,256,1,2,2,1,4,8,1,1,1,1,4,0.113645
128,68,68,256,1,2,2,1,4,8,1,1,2,1,128,0.22938
128,68,68,256,1,2,8,1,4,8,1,2,2,1,2,0.09725
128,68,68,256,1,34,4,1,1,32,1,1,1,1,64,0.37529999999999997
128,68,68,256,1,2,2,1,2,16,1,1,4,1,64,0.19661
128,68,68,256,1,34,2,1,4,8,1,1,8,1,8,0.10854
128,68,68,256,1,2,4,1,4,8,1,1,2,1,128,0.561645
128,68,68,256,1,2,2,1,1,32,1,8,2,1,8,0.07833999999999999
128,68,68,256,1,34,2,1,1,32,1,8,1,1,16,0.09421
128,68,68,256,1,34,2,1,1,32,1,1,2,1,64,0.19043
128,68,68,256,1,4,2,1,1,32,1,1,1,1,128,1.5677599999999998
128,68,68,256,1,34,2,1,2,16,1,2,4,1,8,0.10854
128,68,68,256,1,8,2,1,1,32,1,2,1,1,8,0.06042
128,68,68,256,1,2,2,1,1,32,1,2,1,1,32,0.131555
128,68,68,256,1,4,2,1,2,16,1,1,1,1,256,0.34096
128,68,68,256,1,2,2,1,1,32,1,8,1,1,128,0.14438
128,68,68,256,1,2,2,1,4,8,1,1,8,1,8,0.09011
128,68,68,256,1,4,2,1,2,16,1,1,4,1,8,0.074765
128,68,68,256,1,68,2,1,1,32,1,2,1,1,16,0.28979
128,68,68,256,1,2,4,1,4,8,1,2,1,1,64,0.09523
128,68,68,256,1,2,2,1,2,16,1,4,2,1,64,0.08298
128,68,68,256,1,4,2,1,4,8,1,1,4,1,2,0.093165
128,68,68,256,1,4,2,1,4,8,1,17,1,1,2,0.10395499999999999
128,68,68,256,1,16,2,1,1,32,1,1,1,1,64,0.27344
128,68,68,256,1,4,4,1,1,32,1,17,1,1,2,0.13568
128,68,68,256,1,8,2,1,1,32,1,2,2,1,64,0.12184
128,68,68,256,1,2,2,1,2,16,1,17,1,1,32,0.08294
128,68,68,256,1,4,2,1,4,8,1,1,4,1,64,0.08806
128,68,68,256,1,4,4,1,2,16,1,2,2,1,4,0.06861
128,68,68,256,1,68,2,1,1,32,1,1,1,1,16,0.34406
128,68,68,256,1,68,2,1,2,16,1,2,1,1,16,0.40755
128,68,68,256,1,2,2,1,8,4,1,1,4,1,16,0.0727
128,68,68,256,1,8,4,1,2,16,1,17,1,1,16,0.1024
128,68,68,256,1,2,8,1,4,8,1,1,2,1,2,0.0993
128,68,68,256,1,34,4,1,4,8,1,2,2,1,16,0.23757
128,68,68,256,1,8,2,1,1,32,1,17,1,1,1,0.159245
128,68,68,256,1,4,4,1,4,8,1,1,1,1,32,0.07062
128,68,68,256,1,2,2,1,1,32,1,17,1,1,16,0.10749
128,68,68,256,1,4,2,1,1,32,1,1,1,1,32,0.16794
128,68,68,256,1,34,4,1,8,4,1,1,2,1,4,0.24989
128,68,68,256,1,34,4,1,8,4,1,1,1,1,2,0.30618
128,68,68,256,1,2,2,1,2,16,1,2,4,1,1,0.13722
128,68,68,256,1,34,2,1,2,16,1,4,1,1,8,0.07786
128,68,68,256,1,2,4,1,2,16,1,2,1,1,1,0.092145
128,68,68,256,1,68,2,1,2,16,1,2,1,1,32,0.36251500000000003
128,68,68,256,1,4,2,1,4,8,1,17,1,1,16,0.09523
128,68,68,256,1,2,4,1,2,16,1,17,1,1,32,0.06045
128,68,68,256,1,4,2,1,4,8,1,1,8,1,1,0.089105
128,68,68,256,1,2,4,1,4,8,1,1,2,1,4,0.07472
128,68,68,256,1,34,2,1,8,4,1,1,8,1,16,0.09421
128,68,68,256,1,2,2,1,8,4,1,1,1,1,256,0.25603
128,68,68,256,1,2,2,1,4,8,1,17,1,1,4,0.12698
128,68,68,256,1,2,16,1,4,8,1,17,1,1,1,0.22838
128,68,68,256,1,2,2,1,1,32,1,2,2,1,64,0.19661
128,68,68,256,1,4,2,1,4,8,1,1,1,1,2,0.09728
128,68,68,256,1,4,4,1,2,16,1,2,2,1,1,0.09315
128,68,68,256,1,2,8,1,4,8,1,1,2,1,64,0.44746
128,68,68,256,1,4,8,1,4,8,1,1,1,1,2,0.09622
128,68,68,256,1,2,4,1,2,16,1,1,1,1,4,0.09216
128,68,68,256,1,16,2,1,1,32,1,1,1,1,4,0.08294
128,68,68,256,1,34,2,1,1,32,1,2,1,1,4,0.09677
128,68,68,256,1,68,2,1,2,16,1,2,2,1,1,0.19763
128,68,68,256,1,4,2,1,1,32,1,4,1,1,128,0.15411
128,68,68,256,1,8,2,1,2,16,1,1,1,1,4,0.0676
128,68,68,256,1,34,4,1,8,4,1,1,8,1,8,0.176655
128,68,68,256,1,4,8,1,2,16,1,1,1,1,1,0.15462
128,68,68,256,1,34,2,1,8,4,1,1,16,1,2,0.24678
128,68,68,256,1,68,2,1,1,32,1,4,1,1,8,0.13514
128,68,68,256,1,4,4,1,2,16,1,1,2,1,8,0.06758
128,68,68,256,1,8,2,1,1,32,1,17,1,1,16,0.09011
128,68,68,256,1,2,4,1,2,16,1,2,1,1,2,0.0952
128,68,68,256,1,34,2,1,2,16,1,4,2,1,4,0.13104
128,68,68,256,1,34,2,1,1,32,1,4,1,1,2,0.11981
128,68,68,256,1,68,2,1,1,32,1,1,2,1,2,0.162835
128,68,68,256,1,2,4,1,8,4,1,1,8,1,1,0.08397
128,68,68,256,1,2,16,1,8,4,1,1,2,1,8,0.06248
128,68,68,256,1,34,2,1,4,8,1,2,2,1,1,0.16491499999999998
128,68,68,256,1,2,8,1,2,16,1,1,1,1,32,0.7132149999999999
128,68,68,256,1,4,16,1,4,8,1,1,1,1,2,0.126445
128,68,68,256,1,2,2,1,2,16,1,2,2,1,2,0.11162
128,68,68,256,1,4,4,1,1,32,1,17,1,1,4,0.0983
128,68,68,256,1,4,2,1,2,16,1,1,1,1,64,0.19352
128,68,68,256,1,68,2,1,4,8,1,1,8,1,16,0.29181
128,68,68,256,1,4,8,1,2,16,1,2,1,1,64,0.25907
128,68,68,256,1,2,8,1,4,8,1,2,2,1,16,0.05526
128,68,68,256,1,8,2,1,1,32,1,2,1,1,1,0.09011
128,68,68,256,1,2,4,1,2,16,1,17,1,1,4,0.07578
128,68,68,256,1,8,2,1,2,16,1,1,2,1,128,0.33997
128,68,68,256,1,2,16,1,4,8,1,17,1,1,16,0.09728
128,68,68,256,1,4,2,1,4,8,1,1,2,1,128,0.23192
128,68,68,256,1,2,2,1,1,32,1,2,1,1,1,0.14442
128,68,68,256,1,34,2,1,8,4,1,1,1,1,16,0.502765
128,68,68,256,1,4,2,1,2,16,1,2,2,1,32,0.06758
128,68,68,256,1,8,4,1,2,16,1,17,1,1,4,0.12595
128,68,68,256,1,2,2,1,4,8,1,1,4,1,4,0.09008
128,68,68,256,1,34,2,1,2,16,1,1,2,1,8,0.08653
128,68,68,256,1,2,4,1,4,8,1,2,2,1,8,0.0604
128,68,68,256,1,34,2,1,8,4,1,1,4,1,2,0.11878
128,68,68,256,1,2,2,1,4,8,1,1,2,1,8,0.08448
128,68,68,256,1,34,2,1,2,16,1,1,1,1,16,0.120815
128,68,68,256,1,2,8,1,4,8,1,2,1,1,8,0.05786
128,68,68,256,1,34,4,1,8,4,1,1,8,1,1,0.25904
128,68,68,256,1,4,2,1,4,8,1,1,1,1,1,0.12083
128,68,68,256,1,2,2,1,2,16,1,1,1,1,64,0.235535
128,68,68,256,1,2,2,1,1,32,1,4,2,1,64,0.1628
128,68,68,256,1,4,4,1,1,32,1,4,1,1,32,0.06963
128,68,68,256,1,4,2,1,2,16,1,2,1,1,4,0.07219
128,68,68,256,1,68,2,1,2,16,1,1,4,1,1,0.19965
128,68,68,256,1,2,2,1,2,16,1,2,4,1,2,0.11779
128,68,68,256,1,2,16,1,8,4,1,1,1,1,4,0.07064000000000001
128,68,68,256,1,34,2,1,2,16,1,1,2,1,32,0.16077
128,68,68,256,1,34,2,1,8,4,1,1,2,1,8,0.09779
128,68,68,256,1,4,4,1,1,32,1,2,1,1,4,0.07475
128,68,68,256,1,2,4,1,2,16,1,17,1,1,1,0.0993
128,68,68,256,1,2,4,1,8,4,1,1,4,1,1,0.08291
128,68,68,256,1,4,4,1,4,8,1,1,2,1,64,0.11162
128,68,68,256,1,4,4,1,4,8,1,17,1,1,1,0.13005
128,68,68,256,1,2,8,1,2,16,1,2,1,1,32,0.16893
128,68,68,256,1,2,2,1,4,8,1,17,1,1,64,0.10752
128,68,68,256,1,2,2,1,1,32,1,8,2,1,16,0.07783999999999999
128,68,68,256,1,2,4,1,8,4,1,1,1,1,32,0.0727
128,68,68,256,1,2,4,1,8,4,1,1,8,1,4,0.0727
128,68,68,256,1,2,2,1,4,8,1,1,4,1,32,0.08397
128,68,68,256,1,2,2,1,4,8,1,2,1,1,4,0.08913499999999999
128,68,68,256,1,2,8,1,2,16,1,1,1,1,16,0.18584
128,68,68,256,1,2,8,1,8,4,1,1,2,1,64,0.11059
128,68,68,256,1,2,4,1,4,8,1,2,4,1,8,0.062445
128,68,68,256,1,2,2,1,1,32,1,1,1,1,128,3.78723
128,68,68,256,1,34,4,1,1,32,1,1,1,1,4,0.26110500000000003
128,68,68,256,1,2,4,1,8,4,1,17,1,1,1,0.09622
128,68,68,256,1,2,2,1,4,8,1,2,1,1,2,0.11981
128,68,68,256,1,2,2,1,4,8,1,1,2,1,256,0.2591
128,68,68,256,1,2,4,1,2,16,1,1,1,1,32,0.16486
128,68,68,256,1,4,4,1,4,8,1,17,1,1,2,0.11674
128,68,68,256,1,2,2,1,4,8,1,2,4,1,32,0.07376
128,68,68,256,1,2,8,1,2,16,1,17,1,1,16,0.06144
128,68,68,256,1,8,2,1,2,16,1,17,1,1,16,0.07578
128,68,68,256,1,2,4,1,4,8,1,17,1,1,1,0.09725
128,68,68,256,1,2,4,1,8,4,1,17,1,1,16,0.09725
128,68,68,256,1,34,4,1,2,16,1,4,1,1,2,0.14646
128,68,68,256,1,2,4,1,8,4,1,1,1,1,4,0.07629
128,68,68,256,1,2,4,1,2,16,1,2,2,1,64,0.12694
128,68,68,256,1,2,2,1,2,16,1,2,2,1,128,0.18024
128,68,68,256,1,2,8,1,4,8,1,2,2,1,32,0.06963
128,68,68,256,1,34,2,1,2,16,1,2,2,1,2,0.11981
128,68,68,256,1,68,2,1,4,8,1,1,8,1,8,0.17514
128,68,68,256,1,2,32,1,8,4,1,1,1,1,16,0.17917
128,68,68,256,1,68,2,1,1,32,1,2,1,1,2,0.15053
128,68,68,256,1,4,2,1,2,16,1,2,4,1,64,0.101395
128,68,68,256,1,4,2,1,2,16,1,1,1,1,128,0.553965
128,68,68,256,1,2,2,1,1,32,1,4,1,1,16,0.078865
128,68,68,256,1,8,4,1,2,16,1,1,1,1,4,0.07472
128,68,68,256,1,16,2,1,1,32,1,1,2,1,64,0.31744
128,68,68,256,1,2,2,1,4,8,1,17,1,1,1,0.15153499999999998
128,68,68,256,1,4,2,1,2,16,1,1,1,1,2,0.09731
128,68,68,256,1,4,4,1,1,32,1,2,1,1,64,0.45264000000000004
128,68,68,256,1,34,2,1,2,16,1,1,2,1,16,0.07985500000000001
128,68,68,256,1,2,16,1,4,8,1,1,1,1,32,0.456195
128,68,68,256,1,16,2,1,1,32,1,1,1,1,1,0.15053
128,68,68,256,1,2,2,1,1,32,1,1,2,1,4,0.153615
128,68,68,256,1,4,4,1,4,8,1,1,1,1,4,0.06554
128,68,68,256,1,68,2,1,4,8,1,1,2,1,4,0.14234
128,68,68,256,1,2,4,1,8,4,1,1,4,1,64,0.09418
128,68,68,256,1,2,2,1,2,16,1,1,1,1,1,0.21453
128,68,68,256,1,2,2,1,4,8,1,2,8,1,1,0.14845
128,68,68,256,1,2,4,1,4,8,1,2,1,1,8,0.062515
128,68,68,256,1,8,2,1,1,32,1,2,2,1,16,0.05942
128,68,68,256,1,2,16,1,4,8,1,1,1,1,8,0.06861
128,68,68,256,1,2,4,1,4,8,1,2,2,1,32,0.064
128,68,68,256,1,68,2,1,1,32,1,2,1,1,8,0.27139
128,68,68,256,1,8,2,1,1,32,1,1,1,1,8,0.07475
128,68,68,256,1,2,4,1,4,8,1,2,4,1,16,0.06144
128,68,68,256,1,4,8,1,2,16,1,1,1,1,2,0.11366
128,68,68,256,1,2,4,1,8,4,1,1,8,1,8,0.06246
128,68,68,256,1,68,2,1,2,16,1,2,2,1,32,0.34717
128,68,68,256,1,4,8,1,4,8,1,17,1,1,8,0.10752
128,68,68,256,1,4,4,1,2,16,1,1,1,1,16,0.082925
128,68,68,256,1,2,8,1,2,16,1,17,1,1,32,0.05939
128,68,68,256,1,34,4,1,4,8,1,1,1,1,32,0.35736
128,68,68,256,1,8,4,1,1,32,1,2,1,1,1,0.15258
128,68,68,256,1,2,8,1,2,16,1,1,1,1,8,0.10854
128,68,68,256,1,2,2,1,1,32,1,8,2,1,64,0.09626
128,68,68,256,1,8,2,1,1,32,1,17,1,1,32,0.08602
128,68,68,256,1,34,2,1,4,8,1,2,4,1,16,0.09421
128,68,68,256,1,34,2,1,2,16,1,1,2,1,4,0.09677
128,68,68,256,1,8,4,1,1,32,1,1,1,1,16,0.1536
128,68,68,256,1,4,2,1,2,16,1,2,1,1,16,0.071185
128,68,68,256,1,2,8,1,4,8,1,2,1,1,32,0.06963
128,68,68,256,1,2,16,1,4,8,1,1,1,1,64,0.748525
128,68,68,256,1,2,8,1,4,8,1,1,1,1,64,0.38506
128,68,68,256,1,4,4,1,2,16,1,2,2,1,2,0.09728
128,68,68,256,1,2,2,1,2,16,1,4,4,1,4,0.089585
128,68,68,256,1,34,4,1,1,32,1,2,1,1,2,0.15459
128,68,68,256,1,34,4,1,2,16,1,4,2,1,4,0.17715
128,68,68,256,1,2,2,1,2,16,1,2,2,1,1,0.13315
128,68,68,256,1,34,4,1,4,8,1,1,1,1,16,0.330735
128,68,68,256,1,2,2,1,1,32,1,8,1,1,1,0.13312
128,68,68,256,1,2,4,1,8,4,1,17,1,1,2,0.1024
128,68,68,256,1,4,2,1,2,16,1,2,1,1,2,0.0911
128,68,68,256,1,2,4,1,8,4,1,17,1,1,4,0.08088000000000001
128,68,68,256,1,2,4,1,2,16,1,4,1,1,8,0.06042
128,68,68,256,1,34,4,1,2,16,1,2,1,1,2,0.14336
128,68,68,256,1,68,2,1,1,32,1,4,1,1,16,0.3072
128,68,68,256,1,2,2,1,2,16,1,4,1,1,64,0.07987
128,68,68,256,1,34,4,1,1,32,1,8,1,1,16,0.217105
128,68,68,256,1,4,4,1,2,16,1,17,1,1,8,0.07066
128,68,68,256,1,34,2,1,1,32,1,1,1,1,2,0.128
128,68,68,256,1,2,8,1,4,8,1,1,1,1,2,0.09318
128,68,68,256,1,4,2,1,2,16,1,17,1,1,1,0.10854
128,68,68,256,1,34,2,1,1,32,1,4,1,1,4,0.09114
128,68,68,256,1,4,4,1,2,16,1,2,2,1,64,0.10342
128,68,68,256,1,34,2,1,8,4,1,1,8,1,2,0.16387
128,68,68,256,1,2,2,1,2,16,1,1,2,1,64,0.19150499999999998
128,68,68,256,1,2,2,1,4,8,1,1,2,1,4,0.0937
128,68,68,256,1,2,4,1,2,16,1,2,2,1,1,0.08807999999999999
128,68,68,256,1,2,2,1,1,32,1,2,2,1,8,0.10189000000000001
128,68,68,256,1,2,2,1,4,8,1,2,1,1,16,0.07627500000000001
128,68,68,256,1,4,2,1,1,32,1,1,1,1,8,0.09728
128,68,68,256,1,34,4,1,2,16,1,4,1,1,16,0.23757
128,68,68,256,1,2,8,1,4,8,1,1,1,1,8,0.06451
128,68,68,256,1,34,4,1,2,16,1,1,2,1,8,0.22118
128,68,68,256,1,68,2,1,4,8,1,1,4,1,4,0.12595
128,68,68,256,1,34,4,1,8,4,1,1,1,1,32,0.5252950000000001
128,68,68,256,1,34,4,1,4,8,1,1,4,1,4,0.121325
128,68,68,256,1,2,2,1,1,32,1,17,1,1,64,0.121875
128,68,68,256,1,34,2,1,1,32,1,2,1,1,32,0.16077
128,68,68,256,1,68,2,1,2,16,1,1,4,1,2,0.15258
128,68,68,256,1,2,16,1,8,4,1,1,1,1,2,0.09523
128,68,68,256,1,68,2,1,1,32,1,1,2,1,16,0.28979
128,68,68,256,1,4,4,1,1,32,1,1,1,1,16,0.19454500000000002
128,68,68,256,1,2,2,1,2,16,1,4,4,1,8,0.078865
128,68,68,256,1,2,4,1,4,8,1,1,4,1,64,0.12694
128,68,68,256,1,4,2,1,1,32,1,17,1,1,16,0.08909
128,68,68,256,1,34,4,1,4,8,1,1,4,1,32,0.23143999999999998
128,68,68,256,1,34,4,1,4,8,1,2,1,1,4,0.25037
128,68,68,256,1,34,4,1,8,4,1,1,2,1,2,0.14541
128,68,68,256,1,2,4,1,1,32,1,17,1,1,1,0.11571
128,68,68,256,1,2,4,1,1,32,1,1,1,1,8,0.15254
128,68,68,256,1,2,2,1,2,16,1,2,4,1,16,0.08602
128,68,68,256,1,34,2,1,1,32,1,1,1,1,16,0.11518500000000001
128,68,68,256,1,4,4,1,2,16,1,2,1,1,128,0.30822
128,68,68,256,1,4,2,1,2,16,1,1,4,1,16,0.073745
128,68,68,256,1,8,2,1,1,32,1,1,2,1,1,0.10854
128,68,68,256,1,34,2,1,8,4,1,1,8,1,32,0.09834
128,68,68,256,1,4,2,1,4,8,1,1,1,1,128,0.21194
128,68,68,256,1,34,2,1,8,4,1,1,1,1,1,0.17715
128,68,68,256,1,2,2,1,8,4,1,17,1,1,4,0.134125
128,68,68,256,1,4,8,1,2,16,1,2,1,1,1,0.14643
128,68,68,256,1,4,4,1,4,8,1,1,1,1,256,0.22323
128,68,68,256,1,2,4,1,4,8,1,1,2,1,32,0.08803
128,68,68,256,1,2,4,1,1,32,1,4,1,1,1,0.08754999999999999
128,68,68,256,1,34,2,1,1,32,1,1,2,1,16,0.09423999999999999
128,68,68,256,1,8,2,1,2,16,1,17,1,1,8,0.08397
128,68,68,256,1,2,2,1,8,4,1,1,16,1,64,0.09626
128,68,68,256,1,2,4,1,2,16,1,2,2,1,2,0.09834
128,68,68,256,1,4,8,1,4,8,1,1,1,1,32,0.09114
128,68,68,256,1,68,2,1,2,16,1,1,2,1,2,0.15054499999999998
128,68,68,256,1,2,2,1,8,4,1,1,2,1,2,0.11981
128,68,68,256,1,2,4,1,4,8,1,2,4,1,1,0.08298
128,68,68,256,1,2,8,1,8,4,1,1,4,1,32,0.0696
128,68,68,256,1,34,2,1,2,16,1,1,1,1,8,0.07888
128,68,68,256,1,34,2,1,8,4,1,1,4,1,32,0.20173
128,68,68,256,1,4,2,1,1,32,1,17,1,1,2,0.12136
128,68,68,256,1,8,2,1,2,16,1,17,1,1,4,0.09881999999999999
128,68,68,256,1,34,2,1,4,8,1,2,4,1,8,0.110545
128,68,68,256,1,34,2,1,4,8,1,2,2,1,16,0.07578
128,68,68,256,1,2,2,1,1,32,1,4,1,1,1,0.13312
128,68,68,256,1,2,2,1,2,16,1,2,4,1,64,0.16179
128,68,68,256,1,68,2,1,4,8,1,1,1,1,16,0.5565450000000001
