K,H,W,C,R,T_p,T_k,T_c,W_p,W_k,W_c,B_p,B_k,B_c,TILE_C,Time
128,68,68,256,1,34,4,1,2,16,1,4,1,1,32,0.25162
128,68,68,256,1,68,2,1,4,8,1,1,4,1,32,0.3412
128,68,68,256,1,4,2,1,1,32,1,2,2,1,16,0.10137499999999999
128,68,68,256,1,4,2,1,2,16,1,1,4,1,16,0.10141
128,68,68,256,1,34,2,1,2,16,1,4,1,1,32,0.19078
128,68,68,256,1,68,2,1,4,8,1,1,8,1,16,0.332015
128,68,68,256,1,2,16,1,8,4,1,17,1,1,4,0.11494499999999999
128,68,68,256,1,2,2,1,4,8,1,2,8,1,32,0.12019
128,68,68,256,1,8,2,1,1,32,1,1,2,1,1,0.137345
128,68,68,256,1,34,2,1,2,16,1,1,1,1,2,0.10877
128,68,68,256,1,2,16,1,4,8,1,1,1,1,32,0.5364
128,68,68,256,1,68,2,1,2,16,1,1,1,1,4,0.1407
128,68,68,256,1,4,2,1,2,16,1,2,2,1,64,0.11232
128,68,68,256,1,4,16,1,4,8,1,1,1,1,64,0.62283
128,68,68,256,1,68,2,1,2,16,1,2,1,1,8,0.34541999999999995
128,68,68,256,1,2,4,1,1,32,1,2,1,1,32,0.185875
128,68,68,256,1,68,2,1,1,32,1,1,1,1,1,0.18473499999999998
128,68,68,256,1,4,4,1,4,8,1,1,1,1,1,0.15220499999999998
128,68,68,256,1,34,4,1,1,32,1,2,1,1,16,0.20910499999999999
128,68,68,256,1,2,2,1,1,32,1,4,2,1,4,0.161875
128,68,68,256,1,2,4,1,1,32,1,4,1,1,32,0.10746
128,68,68,256,1,2,2,1,4,8,1,1,4,1,8,0.13849499999999998
128,68,68,256,1,34,4,1,1,32,1,2,1,1,4,0.11251
128,68,68,256,1,34,4,1,4,8,1,1,2,1,8,0.21598499999999998
128,68,68,256,1,2,4,1,2,16,1,2,1,1,8,0.11532999999999999
128,68,68,256,1,68,2,1,1,32,1,4,2,1,1,0.26178999999999997
128,68,68,256,1,2,16,1,8,4,1,1,2,1,4,0.081615
128,68,68,256,1,8,2,1,1,32,1,1,2,1,64,0.801825
128,68,68,256,1,4,8,1,2,16,1,1,1,1,4,0.09962
128,68,68,256,1,68,2,1,2,16,1,2,2,1,16,0.30422
128,68,68,256,1,4,2,1,2,16,1,1,1,1,256,0.7304649999999999
128,68,68,256,1,68,2,1,1,32,1,2,1,1,8,0.39583999999999997
128,68,68,256,1,2,4,1,8,4,1,1,1,1,1,0.20227
128,68,68,256,1,4,2,1,2,16,1,1,4,1,2,0.153585
128,68,68,256,1,8,2,1,2,16,1,1,2,1,2,0.09616
128,68,68,256,1,2,2,1,8,4,1,1,4,1,256,0.207745
128,68,68,256,1,8,8,1,2,16,1,1,1,1,8,0.096845
128,68,68,256,1,34,4,1,4,8,1,2,2,1,4,0.11048
128,68,68,256,1,34,2,1,2,16,1,1,2,1,8,0.09611
128,68,68,256,1,2,2,1,8,4,1,1,2,1,128,0.1625
128,68,68,256,1,2,2,1,1,32,1,2,1,1,32,0.16291
128,68,68,256,1,2,2,1,1,32,1,8,1,1,32,0.11592
128,68,68,256,1,2,8,1,2,16,1,4,1,1,4,0.08121500000000001
128,68,68,256,1,2,8,1,8,4,1,1,2,1,32,0.090285
128,68,68,256,1,2,8,1,4,8,1,1,1,1,2,0.148225
128,68,68,256,1,68,2,1,2,16,1,1,4,1,8,0.10563
128,68,68,256,1,34,4,1,1,32,1,1,1,1,32,0.31482
128,68,68,256,1,4,4,1,4,8,1,1,1,1,2,0.139565
128,68,68,256,1,68,2,1,1,32,1,2,1,1,32,0.34581
128,68,68,256,1,34,2,1,8,4,1,1,16,1,8,0.17390499999999998
128,68,68,256,1,4,8,1,4,8,1,1,2,1,4,0.078735
128,68,68,256,1,4,4,1,2,16,1,2,2,1,8,0.07858
128,68,68,256,1,2,2,1,2,16,1,1,1,1,1,0.33251
128,68,68,256,1,2,8,1,8,4,1,1,1,1,4,0.10704
128,68,68,256,1,2,8,1,8,4,1,1,1,1,8,0.091985
128,68,68,256,1,8,4,1,1,32,1,1,1,1,4,0.10688
128,68,68,256,1,4,2,1,2,16,1,1,4,1,4,0.11918000000000001
128,68,68,256,1,2,2,1,2,16,1,2,2,1,32,0.13233499999999998
128,68,68,256,1,4,2,1,4,8,1,1,1,1,1,0.21598499999999998
128,68,68,256,1,4,4,1,1,32,1,2,1,1,8,0.09912
128,68,68,256,1,4,16,1,4,8,1,1,1,1,1,0.15066
128,68,68,256,1,8,4,1,2,16,1,17,1,1,1,0.209615
128,68,68,256,1,4,4,1,4,8,1,1,4,1,16,0.087395
128,68,68,256,1,2,8,1,8,4,1,17,1,1,1,0.13953500000000002
128,68,68,256,1,2,8,1,8,4,1,1,4,1,1,0.10163
128,68,68,256,1,4,4,1,4,8,1,1,4,1,8,0.078385
128,68,68,256,1,8,2,1,2,16,1,17,1,1,8,0.115395
128,68,68,256,1,34,4,1,1,32,1,2,1,1,8,0.20202
128,68,68,256,1,2,4,1,1,32,1,8,1,1,16,0.0896
128,68,68,256,1,2,8,1,2,16,1,1,1,1,1,0.298095
128,68,68,256,1,34,2,1,1,32,1,1,1,1,64,0.328465
128,68,68,256,1,2,4,1,4,8,1,2,4,1,8,0.09616
128,68,68,256,1,2,8,1,4,8,1,17,1,1,2,0.120415
128,68,68,256,1,2,2,1,1,32,1,4,1,1,64,0.14097500000000002
128,68,68,256,1,34,4,1,2,16,1,4,1,1,16,0.230035
128,68,68,256,1,2,4,1,8,4,1,1,4,1,1,0.14768
128,68,68,256,1,68,2,1,2,16,1,1,2,1,16,0.280785
128,68,68,256,1,2,4,1,4,8,1,17,1,1,8,0.10075
128,68,68,256,1,8,2,1,1,32,1,2,2,1,8,0.08104
128,68,68,256,1,8,2,1,2,16,1,1,4,1,8,0.081135
128,68,68,256,1,2,2,1,4,8,1,17,1,1,2,0.32408
128,68,68,256,1,2,4,1,2,16,1,2,1,1,16,0.11053
128,68,68,256,1,34,2,1,8,4,1,1,2,1,2,0.13835
128,68,68,256,1,8,2,1,1,32,1,1,2,1,8,0.11144000000000001
128,68,68,256,1,4,4,1,1,32,1,1,1,1,8,0.145885
128,68,68,256,1,4,16,1,4,8,1,1,1,1,4,0.097135
128,68,68,256,1,4,8,1,2,16,1,2,1,1,64,0.40015999999999996
128,68,68,256,1,2,8,1,2,16,1,4,1,1,16,0.08612500000000001
128,68,68,256,1,2,8,1,4,8,1,1,1,1,16,0.109985
128,68,68,256,1,34,4,1,2,16,1,1,2,1,4,0.1128
128,68,68,256,1,34,2,1,1,32,1,2,2,1,2,0.113025
128,68,68,256,1,2,4,1,1,32,1,2,1,1,4,0.151505
128,68,68,256,1,34,2,1,1,32,1,1,1,1,8,0.08275
128,68,68,256,1,2,4,1,2,16,1,1,2,1,2,0.172865
128,68,68,256,1,2,2,1,4,8,1,17,1,1,1,0.28024
128,68,68,256,1,34,2,1,1,32,1,2,2,1,4,0.08814
128,68,68,256,1,2,2,1,1,32,1,2,2,1,32,0.17736000000000002
128,68,68,256,1,34,2,1,1,32,1,1,1,1,4,0.09414
128,68,68,256,1,68,2,1,4,8,1,1,2,1,32,0.34113499999999997
128,68,68,256,1,2,4,1,1,32,1,4,1,1,16,0.10450999999999999
128,68,68,256,1,34,2,1,2,16,1,2,2,1,32,0.096365
128,68,68,256,1,2,8,1,2,16,1,2,1,1,2,0.10781
128,68,68,256,1,2,4,1,8,4,1,1,4,1,32,0.09223999999999999
128,68,68,256,1,8,4,1,1,32,1,2,1,1,8,0.07936
128,68,68,256,1,4,2,1,4,8,1,1,2,1,16,0.10576
128,68,68,256,1,2,2,1,4,8,1,17,1,1,32,0.13316499999999998
128,68,68,256,1,4,2,1,2,16,1,1,2,1,4,0.11893000000000001
128,68,68,256,1,68,2,1,1,32,1,4,1,1,32,0.34141
128,68,68,256,1,68,2,1,1,32,1,4,1,1,8,0.11112
128,68,68,256,1,4,4,1,2,16,1,2,2,1,64,0.195775
128,68,68,256,1,2,8,1,8,4,1,1,2,1,64,0.14227
128,68,68,256,1,16,2,1,1,32,1,17,1,1,16,0.14099
128,68,68,256,1,2,2,1,8,4,1,1,2,1,256,0.220915
128,68,68,256,1,68,2,1,1,32,1,1,2,1,8,0.348915
128,68,68,256,1,4,2,1,4,8,1,17,1,1,32,0.11829999999999999
128,68,68,256,1,2,4,1,4,8,1,1,2,1,128,0.79208
128,68,68,256,1,34,2,1,4,8,1,1,4,1,32,0.0964
128,68,68,256,1,8,2,1,2,16,1,1,1,1,64,0.265875
128,68,68,256,1,34,4,1,2,16,1,1,1,1,4,0.36176
128,68,68,256,1,8,2,1,1,32,1,2,2,1,1,0.10886499999999999
128,68,68,256,1,2,4,1,2,16,1,4,1,1,8,0.09496
128,68,68,256,1,4,4,1,1,32,1,2,1,1,32,0.18227
128,68,68,256,1,34,4,1,8,4,1,1,2,1,2,0.13899499999999998
128,68,68,256,1,2,4,1,4,8,1,2,2,1,32,0.092115
128,68,68,256,1,8,4,1,1,32,1,17,1,1,1,0.21646500000000002
128,68,68,256,1,4,2,1,1,32,1,2,2,1,32,0.106255
128,68,68,256,1,2,2,1,8,4,1,1,8,1,32,0.115825
128,68,68,256,1,34,4,1,2,16,1,4,2,1,16,0.20243
128,68,68,256,1,8,2,1,2,16,1,1,1,1,8,0.092195
128,68,68,256,1,34,4,1,4,8,1,2,1,1,32,0.288145
128,68,68,256,1,4,8,1,4,8,1,17,1,1,1,0.20643
128,68,68,256,1,8,2,1,1,32,1,1,1,1,64,0.570175
128,68,68,256,1,34,2,1,1,32,1,2,1,1,4,0.102915
128,68,68,256,1,2,2,1,1,32,1,8,2,1,1,0.25870499999999996
128,68,68,256,1,2,16,1,8,4,1,1,2,1,16,0.087375
128,68,68,256,1,34,2,1,1,32,1,8,1,1,8,0.104945
128,68,68,256,1,2,4,1,2,16,1,2,1,1,64,0.2296
128,68,68,256,1,2,2,1,2,16,1,1,1,1,16,0.16291
128,68,68,256,1,4,2,1,2,16,1,1,2,1,64,0.22241499999999997
128,68,68,256,1,8,2,1,1,32,1,2,2,1,16,0.08280000000000001
128,68,68,256,1,4,2,1,2,16,1,1,1,1,8,0.11384
128,68,68,256,1,4,2,1,4,8,1,1,4,1,1,0.16246
128,68,68,256,1,2,16,1,8,4,1,1,1,1,1,0.14261000000000001
128,68,68,256,1,2,2,1,8,4,1,17,1,1,8,0.16336
128,68,68,256,1,4,2,1,1,32,1,1,1,1,4,0.174015
128,68,68,256,1,2,16,1,8,4,1,17,1,1,16,0.092975
128,68,68,256,1,2,8,1,8,4,1,1,2,1,4,0.080035
128,68,68,256,1,4,4,1,4,8,1,1,1,1,32,0.095615
128,68,68,256,1,8,2,1,2,16,1,1,1,1,16,0.08688
128,68,68,256,1,4,2,1,1,32,1,2,1,1,16,0.10266
128,68,68,256,1,4,4,1,1,32,1,1,1,1,16,0.205375
128,68,68,256,1,4,4,1,2,16,1,2,1,1,64,0.14238
128,68,68,256,1,2,8,1,8,4,1,1,4,1,32,0.09110499999999999
128,68,68,256,1,34,4,1,4,8,1,2,1,1,4,0.238735
128,68,68,256,1,2,8,1,2,16,1,17,1,1,32,0.073215
128,68,68,256,1,2,4,1,8,4,1,17,1,1,8,0.104575
128,68,68,256,1,8,2,1,2,16,1,1,4,1,32,0.09117
128,68,68,256,1,8,2,1,2,16,1,1,4,1,1,0.10899
128,68,68,256,1,34,4,1,4,8,1,1,4,1,8,0.27014
128,68,68,256,1,2,2,1,4,8,1,2,4,1,2,0.22
128,68,68,256,1,2,2,1,4,8,1,1,2,1,256,0.435085
128,68,68,256,1,2,4,1,4,8,1,17,1,1,2,0.18721500000000002
128,68,68,256,1,4,8,1,4,8,1,1,1,1,1,0.13161499999999998
128,68,68,256,1,34,2,1,1,32,1,1,1,1,32,0.20106
128,68,68,256,1,4,8,1,2,16,1,17,1,1,16,0.09005
128,68,68,256,1,2,8,1,8,4,1,1,4,1,8,0.07795
128,68,68,256,1,8,2,1,1,32,1,2,1,1,4,0.08199999999999999
128,68,68,256,1,2,4,1,2,16,1,1,2,1,1,0.19942
128,68,68,256,1,4,2,1,4,8,1,1,2,1,32,0.10589
128,68,68,256,1,4,2,1,2,16,1,17,1,1,16,0.120915
128,68,68,256,1,2,16,1,8,4,1,17,1,1,8,0.100545
128,68,68,256,1,34,2,1,4,8,1,1,1,1,16,0.243615
128,68,68,256,1,2,2,1,1,32,1,8,2,1,16,0.12138
128,68,68,256,1,34,2,1,2,16,1,4,1,1,1,0.18352000000000002
128,68,68,256,1,34,2,1,1,32,1,1,2,1,4,0.11496
128,68,68,256,1,4,2,1,1,32,1,2,1,1,2,0.14713500000000002
128,68,68,256,1,2,2,1,8,4,1,1,1,1,128,0.557235
128,68,68,256,1,2,4,1,4,8,1,1,2,1,64,0.22934500000000002
128,68,68,256,1,34,2,1,4,8,1,1,8,1,2,0.150675
128,68,68,256,1,4,4,1,2,16,1,1,1,1,64,0.51579
128,68,68,256,1,34,4,1,2,16,1,4,1,1,1,0.17702
128,68,68,256,1,2,4,1,2,16,1,17,1,1,16,0.086945
128,68,68,256,1,68,2,1,2,16,1,1,1,1,1,0.18624
128,68,68,256,1,2,2,1,4,8,1,2,4,1,1,0.235455
128,68,68,256,1,68,2,1,4,8,1,1,1,1,2,0.15144000000000002
128,68,68,256,1,2,2,1,2,16,1,1,2,1,32,0.162925
128,68,68,256,1,4,2,1,2,16,1,2,1,1,64,0.113715
128,68,68,256,1,8,2,1,1,32,1,1,2,1,4,0.11155
128,68,68,256,1,4,4,1,4,8,1,17,1,1,1,0.137585
128,68,68,256,1,2,2,1,8,4,1,1,1,1,2,0.28571
128,68,68,256,1,34,2,1,8,4,1,1,16,1,4,0.19304
128,68,68,256,1,2,2,1,2,16,1,1,1,1,64,0.248915
128,68,68,256,1,2,16,1,8,4,1,1,1,1,4,0.081265
128,68,68,256,1,2,2,1,2,16,1,1,1,1,8,0.17139
128,68,68,256,1,34,2,1,8,4,1,1,4,1,1,0.18345499999999998
128,68,68,256,1,2,4,1,4,8,1,2,2,1,2,0.14236500000000002
128,68,68,256,1,4,2,1,1,32,1,1,2,1,16,0.15176
128,68,68,256,1,4,4,1,2,16,1,1,1,1,4,0.110305
128,68,68,256,1,2,32,1,8,4,1,1,1,1,1,0.16776000000000002
128,68,68,256,1,34,2,1,2,16,1,2,4,1,4,0.12221
128,68,68,256,1,4,8,1,2,16,1,17,1,1,2,0.14407999999999999
128,68,68,256,1,34,4,1,4,8,1,1,4,1,16,0.19808
128,68,68,256,1,2,2,1,2,16,1,1,4,1,8,0.16324499999999997
128,68,68,256,1,34,2,1,1,32,1,4,2,1,32,0.089805
128,68,68,256,1,4,2,1,4,8,1,1,1,1,256,0.315395
128,68,68,256,1,68,2,1,2,16,1,2,2,1,2,0.14193499999999998
128,68,68,256,1,34,2,1,1,32,1,1,2,1,2,0.119665
128,68,68,256,1,4,4,1,4,8,1,1,1,1,256,0.548225
128,68,68,256,1,2,2,1,1,32,1,4,1,1,32,0.13203
128,68,68,256,1,2,16,1,8,4,1,1,2,1,64,0.45013000000000003
128,68,68,256,1,34,4,1,8,4,1,1,4,1,32,0.251505
128,68,68,256,1,68,2,1,2,16,1,1,4,1,1,0.182415
128,68,68,256,1,2,4,1,2,16,1,1,1,1,4,0.161935
128,68,68,256,1,4,4,1,1,32,1,1,1,1,2,0.187695
128,68,68,256,1,2,2,1,1,32,1,4,2,1,2,0.21832000000000001
128,68,68,256,1,2,4,1,8,4,1,1,8,1,1,0.15416000000000002
128,68,68,256,1,34,4,1,2,16,1,2,2,1,8,0.27034
128,68,68,256,1,34,2,1,2,16,1,2,2,1,2,0.124015
128,68,68,256,1,2,2,1,8,4,1,1,2,1,4,0.15254
128,68,68,256,1,34,2,1,2,16,1,4,2,1,8,0.10493
128,68,68,256,1,2,4,1,2,16,1,2,1,1,1,0.16586
128,68,68,256,1,2,2,1,8,4,1,1,1,1,4,0.20659
128,68,68,256,1,2,8,1,2,16,1,2,1,1,32,0.17752
128,68,68,256,1,2,2,1,4,8,1,1,4,1,4,0.157935
128,68,68,256,1,4,2,1,2,16,1,2,2,1,128,0.258735
128,68,68,256,1,4,2,1,1,32,1,1,2,1,2,0.18651
128,68,68,256,1,2,8,1,4,8,1,17,1,1,8,0.075345
128,68,68,256,1,34,2,1,2,16,1,1,2,1,64,0.346495
128,68,68,256,1,68,2,1,1,32,1,1,1,1,16,0.31192
128,68,68,256,1,8,4,1,2,16,1,1,1,1,128,0.84072
128,68,68,256,1,34,2,1,4,8,1,2,8,1,2,0.23091
128,68,68,256,1,2,2,1,1,32,1,17,1,1,2,0.358945
128,68,68,256,1,4,4,1,4,8,1,1,4,1,1,0.10301
128,68,68,256,1,34,2,1,1,32,1,8,1,1,4,0.124865
128,68,68,256,1,68,2,1,4,8,1,1,2,1,1,0.19017499999999998
128,68,68,256,1,2,2,1,2,16,1,2,4,1,8,0.13935999999999998
128,68,68,256,1,4,2,1,1,32,1,4,2,1,4,0.125635
128,68,68,256,1,2,2,1,1,32,1,1,1,1,4,0.27917
128,68,68,256,1,16,4,1,1,32,1,1,1,1,8,0.106015
128,68,68,256,1,8,4,1,2,16,1,1,2,1,2,0.101235
128,68,68,256,1,4,8,1,4,8,1,1,2,1,2,0.09514
128,68,68,256,1,2,2,1,8,4,1,1,16,1,8,0.136435
128,68,68,256,1,8,2,1,1,32,1,2,1,1,64,0.16181
128,68,68,256,1,4,2,1,1,32,1,17,1,1,4,0.159955
128,68,68,256,1,34,4,1,4,8,1,2,2,1,32,0.25144
128,68,68,256,1,2,8,1,4,8,1,2,2,1,16,0.086225
128,68,68,256,1,2,8,1,8,4,1,1,1,1,128,0.561905
128,68,68,256,1,16,2,1,1,32,1,1,2,1,16,0.10016
128,68,68,256,1,2,8,1,2,16,1,4,1,1,1,0.10163
128,68,68,256,1,4,2,1,1,32,1,1,1,1,128,2.23936
128,68,68,256,1,2,2,1,4,8,1,1,2,1,64,0.164815
128,68,68,256,1,68,2,1,2,16,1,1,4,1,16,0.24878499999999998
128,68,68,256,1,2,2,1,2,16,1,4,1,1,128,0.148255
128,68,68,256,1,8,2,1,2,16,1,1,2,1,128,0.52978
128,68,68,256,1,2,2,1,2,16,1,4,1,1,256,0.20751999999999998
128,68,68,256,1,34,2,1,4,8,1,1,8,1,16,0.09574
128,68,68,256,1,2,2,1,8,4,1,1,4,1,16,0.11643
128,68,68,256,1,2,4,1,1,32,1,4,1,1,1,0.15485
128,68,68,256,1,2,4,1,4,8,1,1,2,1,16,0.110895
128,68,68,256,1,2,4,1,8,4,1,17,1,1,1,0.15957
128,68,68,256,1,68,2,1,1,32,1,1,2,1,16,0.275775
128,68,68,256,1,2,2,1,4,8,1,1,8,1,8,0.13926
128,68,68,256,1,2,2,1,4,8,1,1,8,1,2,0.21801500000000001
128,68,68,256,1,2,2,1,2,16,1,2,1,1,2,0.20731
128,68,68,256,1,2,16,1,4,8,1,2,1,1,4,0.081135
128,68,68,256,1,16,2,1,1,32,1,1,1,1,2,0.10711999999999999
128,68,68,256,1,4,2,1,1,32,1,4,1,1,1,0.162305
128,68,68,256,1,2,2,1,8,4,1,1,8,1,4,0.15128
128,68,68,256,1,2,8,1,4,8,1,2,1,1,8,0.077825
128,68,68,256,1,2,2,1,4,8,1,2,4,1,16,0.11523
128,68,68,256,1,16,2,1,1,32,1,1,1,1,32,0.20648
128,68,68,256,1,8,4,1,2,16,1,1,2,1,16,0.088115
128,68,68,256,1,34,4,1,2,16,1,2,2,1,2,0.13288
128,68,68,256,1,2,2,1,1,32,1,8,2,1,8,0.13640000000000002
128,68,68,256,1,8,8,1,2,16,1,1,1,1,32,0.32867
128,68,68,256,1,68,2,1,4,8,1,1,2,1,16,0.39576
128,68,68,256,1,8,4,1,2,16,1,17,1,1,16,0.094335
128,68,68,256,1,4,4,1,2,16,1,2,2,1,16,0.08752
128,68,68,256,1,2,4,1,4,8,1,2,4,1,16,0.089645
128,68,68,256,1,4,4,1,1,32,1,17,1,1,16,0.094225
128,68,68,256,1,8,4,1,2,16,1,1,2,1,1,0.136605
128,68,68,256,1,2,2,1,4,8,1,1,1,1,8,0.179615
128,68,68,256,1,2,4,1,2,16,1,4,2,1,2,0.15696
128,68,68,256,1,2,4,1,8,4,1,1,1,1,256,0.322125
128,68,68,256,1,4,4,1,2,16,1,1,2,1,16,0.1064
128,68,68,256,1,8,8,1,2,16,1,1,1,1,2,0.11213
