K,H,W,C,R,T_p,T_k,T_c,W_p,W_k,W_c,B_p,B_k,B_c,TILE_C,Time
64,56,56,64,1,28,2,1,8,4,1,1,8,1,4,0.03021
64,56,56,64,1,14,2,1,2,16,1,16,1,1,2,0.03475
64,56,56,64,1,2,4,1,16,2,1,7,4,1,4,0.01811
64,56,56,64,1,28,2,1,2,16,1,7,2,1,8,0.04237
64,56,56,64,1,2,16,1,8,4,1,7,1,1,64,0.01491
64,56,56,64,1,56,2,1,1,32,1,4,1,1,4,0.028275
64,56,56,64,1,14,2,1,1,32,1,16,1,1,8,0.023475000000000003
64,56,56,64,1,2,4,1,2,16,1,2,1,1,1,0.01904
64,56,56,64,1,2,4,1,8,4,1,7,2,1,2,0.01933
64,56,56,64,1,8,8,1,8,4,1,1,1,1,8,0.017555
64,56,56,64,1,8,4,1,4,8,1,14,2,1,4,0.041395
64,56,56,64,1,8,2,1,4,8,1,2,1,1,32,0.01338
64,56,56,64,1,2,2,1,16,2,1,1,4,1,16,0.015054999999999999
64,56,56,64,1,14,2,1,4,8,1,8,1,1,4,0.022545000000000003
64,56,56,64,1,4,2,1,16,2,1,7,4,1,8,0.01955
64,56,56,64,1,14,2,1,4,8,1,7,1,1,8,0.019825000000000002
64,56,56,64,1,8,2,1,8,4,1,7,1,1,16,0.01864
64,56,56,64,1,8,2,1,8,4,1,7,1,1,2,0.0231
64,56,56,64,1,14,4,1,8,4,1,1,2,1,2,0.02038
64,56,56,64,1,8,4,1,8,4,1,7,2,1,2,0.03296
64,56,56,64,1,2,4,1,2,16,1,28,1,1,2,0.02413
64,56,56,64,1,8,2,1,2,16,1,7,1,1,64,0.013325
64,56,56,64,1,28,4,1,8,4,1,1,2,1,32,0.054125
64,56,56,64,1,14,2,1,1,32,1,8,1,1,1,0.02997
64,56,56,64,1,2,2,1,1,32,1,2,1,1,16,0.02016
64,56,56,64,1,28,4,1,4,8,1,1,1,1,16,0.056045
64,56,56,64,1,14,4,1,8,4,1,2,2,1,2,0.02173
64,56,56,64,1,4,2,1,2,16,1,28,1,1,32,0.01622
64,56,56,64,1,14,2,1,1,32,1,2,1,1,16,0.016625
64,56,56,64,1,14,4,1,2,16,1,8,1,1,8,0.02323
64,56,56,64,1,28,2,1,8,4,1,2,2,1,16,0.040705
64,56,56,64,1,2,4,1,4,8,1,1,2,1,2,0.0177
64,56,56,64,1,4,2,1,4,8,1,14,1,1,2,0.02123
64,56,56,64,1,28,2,1,16,2,1,1,2,1,16,0.063375
64,56,56,64,1,16,4,1,4,8,1,1,1,1,16,0.02502
64,56,56,64,1,4,4,1,4,8,1,4,2,1,32,0.01152
64,56,56,64,1,28,2,1,4,8,1,1,1,1,4,0.01971
64,56,56,64,1,2,32,1,32,1,1,1,2,1,16,0.01728
64,56,56,64,1,2,2,1,16,2,1,2,16,1,8,0.01725
64,56,56,64,1,16,2,1,2,16,1,2,1,1,16,0.01408
64,56,56,64,1,4,2,1,8,4,1,14,1,1,16,0.01811
64,56,56,64,1,14,2,1,4,8,1,8,4,1,2,0.053614999999999996
64,56,56,64,1,56,2,1,1,32,1,7,1,1,8,0.04218
64,56,56,64,1,2,2,1,4,8,1,7,4,1,16,0.01789
64,56,56,64,1,4,2,1,4,8,1,14,1,1,1,0.02074
64,56,56,64,1,2,8,1,4,8,1,14,1,1,16,0.014355
64,56,56,64,1,14,2,1,8,4,1,4,2,1,16,0.018605
64,56,56,64,1,14,2,1,2,16,1,1,2,1,64,0.01608
64,56,56,64,1,4,2,1,4,8,1,2,4,1,64,0.01366
64,56,56,64,1,2,4,1,2,16,1,28,1,1,32,0.01443
64,56,56,64,1,8,2,1,1,32,1,1,1,1,4,0.01872
64,56,56,64,1,32,2,1,2,16,1,1,2,1,8,0.020755000000000003
64,56,56,64,1,4,4,1,16,2,1,7,2,1,8,0.017935
64,56,56,64,1,2,4,1,16,2,1,2,8,1,4,0.01654
64,56,56,64,1,2,4,1,16,2,1,1,2,1,4,0.013905
64,56,56,64,1,4,4,1,16,2,1,7,2,1,1,0.026064999999999998
64,56,56,64,1,2,16,1,8,4,1,1,1,1,8,0.01478
64,56,56,64,1,28,2,1,2,16,1,8,1,1,16,0.02691
64,56,56,64,1,2,8,1,32,1,1,7,4,1,1,0.037715
64,56,56,64,1,2,2,1,8,4,1,2,4,1,1,0.02771
64,56,56,64,1,14,2,1,8,4,1,2,8,1,16,0.022385
64,56,56,64,1,2,4,1,4,8,1,8,2,1,4,0.01661
64,56,56,64,1,28,2,1,16,2,1,1,4,1,8,0.0208
64,56,56,64,1,8,2,1,2,16,1,4,1,1,8,0.01309
64,56,56,64,1,4,8,1,16,2,1,1,4,1,16,0.012545
64,56,56,64,1,8,2,1,2,16,1,4,1,1,1,0.01773
64,56,56,64,1,4,2,1,4,8,1,7,1,1,16,0.016815
64,56,56,64,1,28,2,1,2,16,1,1,2,1,16,0.0188
64,56,56,64,1,8,2,1,1,32,1,28,1,1,8,0.028145
64,56,56,64,1,2,2,1,4,8,1,8,2,1,8,0.0153
64,56,56,64,1,64,2,1,1,32,1,7,1,1,4,0.04938
64,56,56,64,1,8,2,1,4,8,1,7,4,1,8,0.02816
64,56,56,64,1,4,2,1,8,4,1,2,8,1,4,0.018000000000000002
64,56,56,64,1,28,4,1,4,8,1,4,1,1,4,0.02712
64,56,56,64,1,8,2,1,2,16,1,4,2,1,8,0.015215
64,56,56,64,1,2,2,1,8,4,1,1,4,1,2,0.019565
64,56,56,64,1,28,2,1,4,8,1,4,2,1,8,0.028305
64,56,56,64,1,2,8,1,4,8,1,1,1,1,64,0.01866
64,56,56,64,1,16,4,1,2,16,1,2,1,1,32,0.01693
64,56,56,64,1,2,2,1,2,16,1,28,1,1,32,0.01597
64,56,56,64,1,2,2,1,1,32,1,2,1,1,2,0.024399999999999998
64,56,56,64,1,14,2,1,16,2,1,1,8,1,8,0.017985
64,56,56,64,1,4,2,1,4,8,1,7,4,1,32,0.016595
64,56,56,64,1,8,2,1,2,16,1,7,2,1,1,0.02934
64,56,56,64,1,4,2,1,4,8,1,7,1,1,1,0.02165
64,56,56,64,1,28,2,1,4,8,1,4,1,1,16,0.0407
64,56,56,64,1,14,2,1,1,32,1,7,1,1,4,0.01984
64,56,56,64,1,2,2,1,8,4,1,2,8,1,64,0.014974999999999999
64,56,56,64,1,28,4,1,16,2,1,1,1,1,8,0.108435
64,56,56,64,1,8,16,1,8,4,1,7,1,1,4,0.04246
64,56,56,64,1,4,2,1,2,16,1,2,2,1,1,0.01824
64,56,56,64,1,4,16,1,8,4,1,14,1,1,1,0.05942
64,56,56,64,1,2,4,1,16,2,1,1,8,1,4,0.01414
64,56,56,64,1,28,4,1,2,16,1,1,1,1,32,0.06134
64,56,56,64,1,56,2,1,8,4,1,1,2,1,1,0.03686
64,56,56,64,1,8,2,1,4,8,1,7,4,1,16,0.02659
64,56,56,64,1,56,2,1,2,16,1,7,1,1,8,0.07779
64,56,56,64,1,2,16,1,8,4,1,14,1,1,2,0.0304
64,56,56,64,1,4,8,1,4,8,1,7,1,1,1,0.02963
64,56,56,64,1,4,2,1,2,16,1,8,2,1,32,0.01434
64,56,56,64,1,4,8,1,8,4,1,2,1,1,16,0.01304
64,56,56,64,1,2,2,1,4,8,1,8,1,1,32,0.013965
64,56,56,64,1,2,2,1,8,4,1,14,2,1,2,0.0247
64,56,56,64,1,2,2,1,32,1,1,1,2,1,4,0.02237
64,56,56,64,1,14,4,1,8,4,1,4,2,1,2,0.03123
64,56,56,64,1,8,2,1,4,8,1,7,1,1,32,0.01693
64,56,56,64,1,2,2,1,4,8,1,7,4,1,32,0.01766
64,56,56,64,1,16,2,1,1,32,1,28,1,1,2,0.06024
64,56,56,64,1,8,4,1,8,4,1,1,1,1,4,0.01549
64,56,56,64,1,2,64,1,32,1,1,7,1,1,2,0.046195
64,56,56,64,1,2,4,1,2,16,1,8,1,1,2,0.017965000000000002
64,56,56,64,1,4,2,1,8,4,1,1,8,1,1,0.02022
64,56,56,64,1,14,4,1,2,16,1,4,1,1,2,0.020945
64,56,56,64,1,4,4,1,8,4,1,1,1,1,4,0.013905
64,56,56,64,1,4,2,1,2,16,1,8,1,1,4,0.01475
64,56,56,64,1,4,4,1,8,4,1,2,4,1,64,0.01136
64,56,56,64,1,2,4,1,8,4,1,7,2,1,4,0.01504
64,56,56,64,1,14,2,1,2,16,1,4,2,1,8,0.01728
64,56,56,64,1,2,2,1,4,8,1,4,4,1,32,0.01466
64,56,56,64,1,28,2,1,8,4,1,2,4,1,1,0.0407
64,56,56,64,1,14,4,1,4,8,1,8,1,1,4,0.02698
64,56,56,64,1,4,4,1,8,4,1,2,2,1,1,0.01619
64,56,56,64,1,2,4,1,4,8,1,2,1,1,16,0.01277
64,56,56,64,1,28,4,1,4,8,1,2,1,1,4,0.024625
64,56,56,64,1,2,8,1,16,2,1,2,2,1,2,0.01635
64,56,56,64,1,8,4,1,4,8,1,1,2,1,8,0.013999999999999999
64,56,56,64,1,28,2,1,16,2,1,1,1,1,4,0.06637
64,56,56,64,1,14,4,1,32,1,1,1,4,1,4,0.02042
64,56,56,64,1,28,4,1,8,4,1,2,4,1,4,0.040435
64,56,56,64,1,4,2,1,8,4,1,14,1,1,1,0.02118
64,56,56,64,1,4,2,1,1,32,1,28,1,1,64,0.01672
64,56,56,64,1,8,4,1,8,4,1,7,1,1,4,0.02102
64,56,56,64,1,28,2,1,1,32,1,2,1,1,32,0.03379
64,56,56,64,1,2,4,1,8,4,1,2,2,1,64,0.01213
64,56,56,64,1,2,32,1,32,1,1,1,1,1,64,0.01811
64,56,56,64,1,14,2,1,16,2,1,1,8,1,2,0.02445
64,56,56,64,1,2,4,1,16,2,1,1,1,1,16,0.01469
64,56,56,64,1,2,2,1,4,8,1,14,2,1,64,0.016204999999999997
64,56,56,64,1,14,8,1,4,8,1,2,1,1,32,0.04282
64,56,56,64,1,16,2,1,1,32,1,7,1,1,8,0.018365
64,56,56,64,1,28,2,1,8,4,1,2,2,1,1,0.03296
64,56,56,64,1,8,2,1,4,8,1,7,2,1,2,0.02528
64,56,56,64,1,28,2,1,4,8,1,1,1,1,64,0.02112
64,56,56,64,1,8,16,1,8,4,1,1,1,1,16,0.033775
64,56,56,64,1,16,2,1,2,16,1,7,1,1,16,0.01715
64,56,56,64,1,28,4,1,8,4,1,1,4,1,4,0.02534
64,56,56,64,1,4,16,1,16,2,1,1,2,1,32,0.01688
64,56,56,64,1,4,4,1,2,16,1,2,1,1,64,0.01176
64,56,56,64,1,32,2,1,2,16,1,7,1,1,8,0.03046
64,56,56,64,1,4,4,1,8,4,1,14,1,1,2,0.02493
64,56,56,64,1,16,2,1,4,8,1,1,4,1,64,0.013855
64,56,56,64,1,2,16,1,8,4,1,4,1,1,8,0.01347
64,56,56,64,1,4,4,1,4,8,1,7,2,1,1,0.0264
64,56,56,64,1,28,4,1,16,2,1,1,4,1,1,0.037934999999999997
64,56,56,64,1,2,8,1,16,2,1,14,2,1,16,0.02272
64,56,56,64,1,16,4,1,2,16,1,7,1,1,2,0.030605
64,56,56,64,1,28,4,1,8,4,1,7,1,1,2,0.052145
64,56,56,64,1,16,2,1,1,32,1,2,1,1,8,0.016364999999999998
64,56,56,64,1,56,2,1,2,16,1,2,1,1,1,0.03507
64,56,56,64,1,4,4,1,8,4,1,2,4,1,32,0.01152
64,56,56,64,1,2,4,1,32,1,1,7,4,1,1,0.02707
64,56,56,64,1,4,4,1,8,4,1,7,4,1,2,0.03181
64,56,56,64,1,4,2,1,2,16,1,4,2,1,8,0.01344
64,56,56,64,1,8,4,1,2,16,1,1,1,1,1,0.02646
64,56,56,64,1,8,8,1,4,8,1,1,1,1,1,0.02752
64,56,56,64,1,8,2,1,8,4,1,1,1,1,8,0.015245
64,56,56,64,1,14,2,1,16,2,1,1,8,1,32,0.01576
64,56,56,64,1,8,2,1,2,16,1,4,1,1,2,0.0177
64,56,56,64,1,8,2,1,2,16,1,28,1,1,4,0.03048
64,56,56,64,1,14,2,1,4,8,1,8,2,1,8,0.0256
64,56,56,64,1,4,2,1,16,2,1,7,2,1,2,0.0229
64,56,56,64,1,2,16,1,16,2,1,1,1,1,1,0.02376
64,56,56,64,1,14,2,1,4,8,1,4,2,1,8,0.01786
64,56,56,64,1,4,4,1,4,8,1,7,2,1,32,0.014114999999999999
64,56,56,64,1,14,2,1,16,2,1,2,2,1,2,0.0231
64,56,56,64,1,14,8,1,16,2,1,7,1,1,1,0.05984
64,56,56,64,1,8,2,1,1,32,1,7,1,1,4,0.01734
64,56,56,64,1,28,2,1,1,32,1,1,1,1,64,0.023025
64,56,56,64,1,4,4,1,8,4,1,1,2,1,4,0.01363
64,56,56,64,1,14,2,1,2,16,1,16,2,1,2,0.0536
64,56,56,64,1,16,2,1,4,8,1,7,1,1,2,0.028
64,56,56,64,1,16,4,1,2,16,1,2,1,1,4,0.01898
64,56,56,64,1,8,4,1,4,8,1,1,1,1,2,0.018575
64,56,56,64,1,14,2,1,4,8,1,4,1,1,2,0.02086
64,56,56,64,1,4,8,1,4,8,1,14,1,1,4,0.02518
64,56,56,64,1,14,2,1,2,16,1,16,2,1,4,0.045295
64,56,56,64,1,2,2,1,4,8,1,14,2,1,8,0.01648
64,56,56,64,1,14,8,1,8,4,1,1,2,1,4,0.02384
64,56,56,64,1,4,4,1,8,4,1,14,2,1,16,0.02272
64,56,56,64,1,14,2,1,4,8,1,2,2,1,2,0.01965
64,56,56,64,1,8,4,1,4,8,1,7,1,1,2,0.02325
64,56,56,64,1,2,2,1,4,8,1,1,4,1,64,0.017075
64,56,56,64,1,2,4,1,8,4,1,2,1,1,32,0.01293
64,56,56,64,1,4,2,1,2,16,1,1,2,1,64,0.016945
64,56,56,64,1,8,4,1,4,8,1,2,1,1,1,0.02394
64,56,56,64,1,2,16,1,32,1,1,7,2,1,1,0.04282
64,56,56,64,1,2,4,1,32,1,1,1,16,1,2,0.02064
64,56,56,64,1,2,16,1,8,4,1,7,1,1,2,0.0225
64,56,56,64,1,4,4,1,8,4,1,1,1,1,1,0.01648
64,56,56,64,1,28,2,1,1,32,1,14,1,1,2,0.05179
64,56,56,64,1,14,8,1,4,8,1,4,1,1,2,0.02829
64,56,56,64,1,4,4,1,4,8,1,28,1,1,8,0.02387
64,56,56,64,1,14,4,1,4,8,1,1,2,1,32,0.02555
64,56,56,64,1,14,4,1,4,8,1,2,2,1,2,0.021040000000000003
64,56,56,64,1,14,2,1,4,8,1,8,2,1,16,0.02408
64,56,56,64,1,28,4,1,8,4,1,2,4,1,1,0.051295
64,56,56,64,1,28,2,1,8,4,1,2,4,1,2,0.036
64,56,56,64,1,28,2,1,4,8,1,1,2,1,1,0.026834999999999998
64,56,56,64,1,4,16,1,8,4,1,14,1,1,4,0.041005
64,56,56,64,1,2,2,1,4,8,1,4,2,1,2,0.01968
64,56,56,64,1,28,2,1,4,8,1,4,2,1,1,0.0407
64,56,56,64,1,14,4,1,8,4,1,1,2,1,4,0.01766
64,56,56,64,1,4,8,1,8,4,1,7,2,1,2,0.029425
64,56,56,64,1,2,2,1,8,4,1,4,8,1,64,0.016045
64,56,56,64,1,2,4,1,8,4,1,14,1,1,16,0.01376
64,56,56,64,1,8,4,1,8,4,1,1,1,1,16,0.014515
64,56,56,64,1,14,4,1,4,8,1,2,1,1,32,0.02819
64,56,56,64,1,56,2,1,4,8,1,2,1,1,1,0.03699
64,56,56,64,1,28,4,1,16,2,1,1,4,1,2,0.031055
64,56,56,64,1,32,2,1,2,16,1,7,2,1,2,0.05594
64,56,56,64,1,4,8,1,4,8,1,28,1,1,1,0.05808
64,56,56,64,1,2,2,1,2,16,1,7,2,1,8,0.017294999999999998
64,56,56,64,1,2,2,1,4,8,1,2,1,1,64,0.01674
64,56,56,64,1,14,4,1,8,4,1,4,1,1,2,0.023725
64,56,56,64,1,14,2,1,4,8,1,14,1,1,4,0.031025
64,56,56,64,1,2,2,1,8,4,1,7,2,1,16,0.01702
64,56,56,64,1,14,2,1,2,16,1,7,1,1,2,0.0241
64,56,56,64,1,2,16,1,32,1,1,1,4,1,1,0.02522
64,56,56,64,1,4,2,1,8,4,1,2,8,1,1,0.021775000000000003
64,56,56,64,1,2,4,1,16,2,1,2,4,1,64,0.011824999999999999
64,56,56,64,1,14,2,1,4,8,1,8,2,1,1,0.04171
64,56,56,64,1,4,4,1,8,4,1,2,1,1,4,0.01354
64,56,56,64,1,2,8,1,8,4,1,7,1,1,4,0.01459
64,56,56,64,1,4,4,1,2,16,1,14,1,1,4,0.01786
64,56,56,64,1,2,4,1,16,2,1,7,2,1,16,0.01376
64,56,56,64,1,16,4,1,4,8,1,7,1,1,4,0.02944
64,56,56,64,1,4,8,1,8,4,1,2,2,1,32,0.01338
64,56,56,64,1,2,2,1,8,4,1,2,8,1,4,0.018095
64,56,56,64,1,8,4,1,8,4,1,1,4,1,32,0.0132
64,56,56,64,1,4,2,1,8,4,1,2,4,1,64,0.01302
64,56,56,64,1,28,2,1,2,16,1,1,2,1,8,0.019795
64,56,56,64,1,2,4,1,32,1,1,1,2,1,2,0.017615
64,56,56,64,1,4,2,1,4,8,1,14,1,1,4,0.018064999999999998
64,56,56,64,1,14,2,1,8,4,1,4,2,1,4,0.02243
64,56,56,64,1,8,8,1,8,4,1,7,2,1,2,0.0472
64,56,56,64,1,8,4,1,4,8,1,1,1,1,64,0.013455
64,56,56,64,1,2,2,1,4,8,1,1,2,1,1,0.029105
64,56,56,64,1,4,2,1,1,32,1,1,1,1,8,0.02088
64,56,56,64,1,14,4,1,2,16,1,16,1,1,4,0.040685
64,56,56,64,1,14,4,1,4,8,1,7,2,1,2,0.04621
64,56,56,64,1,2,2,1,1,32,1,7,1,1,64,0.01952
64,56,56,64,1,4,4,1,2,16,1,4,1,1,16,0.01146
64,56,56,64,1,8,2,1,2,16,1,14,1,1,4,0.020705
64,56,56,64,1,8,4,1,4,8,1,2,1,1,8,0.013840000000000002
64,56,56,64,1,2,8,1,16,2,1,2,1,1,32,0.012625
64,56,56,64,1,14,2,1,32,1,1,7,4,1,2,0.06654499999999999
64,56,56,64,1,2,2,1,2,16,1,8,2,1,8,0.01533
64,56,56,64,1,2,2,1,4,8,1,7,2,1,16,0.017585
64,56,56,64,1,14,4,1,32,1,1,1,2,1,1,0.03066
64,56,56,64,1,14,2,1,4,8,1,7,4,1,2,0.05306
64,56,56,64,1,2,2,1,8,4,1,4,4,1,4,0.018095
64,56,56,64,1,2,4,1,8,4,1,4,2,1,8,0.01219
64,56,56,64,1,4,4,1,4,8,1,14,1,1,4,0.01858
64,56,56,64,1,8,8,1,8,4,1,7,2,1,4,0.04195
64,56,56,64,1,4,2,1,1,32,1,7,1,1,4,0.01757
64,56,56,64,1,8,4,1,8,4,1,1,4,1,16,0.0128
64,56,56,64,1,2,8,1,8,4,1,4,2,1,32,0.01146
64,56,56,64,1,16,2,1,1,32,1,14,1,1,16,0.02472
64,56,56,64,1,8,16,1,8,4,1,1,1,1,1,0.03485
64,56,56,64,1,4,2,1,2,16,1,8,1,1,2,0.018545
64,56,56,64,1,14,4,1,4,8,1,8,1,1,2,0.03133
64,56,56,64,1,8,2,1,1,32,1,7,1,1,8,0.01565
64,56,56,64,1,8,4,1,2,16,1,1,1,1,16,0.01658
64,56,56,64,1,2,16,1,16,2,1,2,1,1,64,0.012655
64,56,56,64,1,56,2,1,4,8,1,1,2,1,32,0.06171
64,56,56,64,1,28,2,1,4,8,1,2,1,1,16,0.03949
64,56,56,64,1,14,2,1,4,8,1,2,4,1,32,0.01517
64,56,56,64,1,2,2,1,1,32,1,2,1,1,32,0.021615000000000002
64,56,56,64,1,14,4,1,8,4,1,1,1,1,64,0.01955
64,56,56,64,1,4,2,1,2,16,1,8,1,1,8,0.01357
64,56,56,64,1,14,4,1,8,4,1,1,1,1,4,0.01888
64,56,56,64,1,2,8,1,16,2,1,7,4,1,16,0.02074
64,56,56,64,1,4,4,1,4,8,1,14,1,1,8,0.016050000000000002
64,56,56,64,1,14,2,1,2,16,1,8,1,1,32,0.01578
64,56,56,64,1,2,4,1,2,16,1,1,1,1,16,0.0176
64,56,56,64,1,56,2,1,8,4,1,1,1,1,1,0.041075
64,56,56,64,1,4,2,1,1,32,1,4,1,1,1,0.01821
64,56,56,64,1,28,4,1,16,2,1,1,8,1,16,0.04563
64,56,56,64,1,2,4,1,2,16,1,28,1,1,16,0.0152
64,56,56,64,1,2,2,1,4,8,1,1,1,1,4,0.02419
64,56,56,64,1,4,2,1,8,4,1,1,8,1,8,0.0135
64,56,56,64,1,14,2,1,8,4,1,7,4,1,2,0.052815
64,56,56,64,1,2,4,1,8,4,1,14,1,1,8,0.01414
64,56,56,64,1,2,2,1,32,1,1,1,8,1,2,0.019725
64,56,56,64,1,4,2,1,4,8,1,14,2,1,1,0.02957
64,56,56,64,1,56,2,1,2,16,1,4,1,1,1,0.03894
64,56,56,64,1,16,4,1,4,8,1,1,2,1,64,0.01568
64,56,56,64,1,2,2,1,8,4,1,2,4,1,8,0.014079999999999999
64,56,56,64,1,2,8,1,16,2,1,7,4,1,2,0.03066
64,56,56,64,1,8,8,1,8,4,1,1,1,1,16,0.024274999999999998
64,56,56,64,1,2,8,1,16,2,1,1,1,1,1,0.016669999999999997
64,56,56,64,1,2,8,1,8,4,1,2,2,1,32,0.011775
64,56,56,64,1,4,4,1,8,4,1,7,4,1,8,0.02248
64,56,56,64,1,56,2,1,1,32,1,2,1,1,1,0.03565
64,56,56,64,1,28,2,1,4,8,1,4,2,1,4,0.03082
64,56,56,64,1,2,8,1,32,1,1,1,8,1,32,0.01136
64,56,56,64,1,8,2,1,8,4,1,7,4,1,8,0.027264999999999998
64,56,56,64,1,2,2,1,8,4,1,1,8,1,16,0.014605
64,56,56,64,1,4,2,1,2,16,1,28,1,1,2,0.02554
64,56,56,64,1,4,4,1,16,2,1,1,1,1,1,0.01734
64,56,56,64,1,14,2,1,8,4,1,2,2,1,4,0.01699
64,56,56,64,1,16,2,1,2,16,1,2,1,1,8,0.01594
64,56,56,64,1,2,2,1,4,8,1,4,2,1,32,0.01344
64,56,56,64,1,14,2,1,1,32,1,28,1,1,2,0.05322
64,56,56,64,1,2,8,1,16,2,1,1,4,1,16,0.01114
64,56,56,64,1,16,2,1,2,16,1,1,1,1,4,0.017935
64,56,56,64,1,14,2,1,1,32,1,4,1,1,64,0.013235
64,56,56,64,1,8,4,1,8,4,1,7,4,1,2,0.04742
64,56,56,64,1,14,2,1,4,8,1,7,1,1,2,0.026545
64,56,56,64,1,2,4,1,8,4,1,4,1,1,32,0.012334999999999999
64,56,56,64,1,2,2,1,8,4,1,14,1,1,32,0.0207
64,56,56,64,1,28,2,1,4,8,1,1,4,1,64,0.017294999999999998
64,56,56,64,1,2,4,1,8,4,1,1,4,1,64,0.012365000000000001
64,56,56,64,1,8,2,1,1,32,1,2,1,1,2,0.018575
64,56,56,64,1,8,4,1,2,16,1,7,1,1,16,0.01574
64,56,56,64,1,4,4,1,16,2,1,1,2,1,2,0.0167
64,56,56,64,1,14,2,1,32,1,1,7,1,1,1,0.05656
64,56,56,64,1,2,2,1,2,16,1,14,2,1,64,0.01784
64,56,56,64,1,16,2,1,2,16,1,14,1,1,4,0.03277
64,56,56,64,1,14,2,1,4,8,1,4,4,1,16,0.02232
64,56,56,64,1,8,8,1,8,4,1,7,1,1,1,0.03853
64,56,56,64,1,2,2,1,1,32,1,8,1,1,64,0.014865
64,56,56,64,1,8,2,1,1,32,1,28,1,1,2,0.037004999999999996
64,56,56,64,1,4,2,1,2,16,1,14,1,1,16,0.01645
64,56,56,64,1,4,16,1,16,2,1,1,2,1,16,0.0169
64,56,56,64,1,14,8,1,4,8,1,4,1,1,16,0.03542
64,56,56,64,1,2,2,1,4,8,1,2,2,1,4,0.016785
64,56,56,64,1,56,2,1,4,8,1,2,1,1,4,0.04832
64,56,56,64,1,8,2,1,8,4,1,7,2,1,16,0.0188
64,56,56,64,1,2,8,1,16,2,1,1,1,1,8,0.01264
64,56,56,64,1,2,4,1,4,8,1,1,1,1,16,0.01472
64,56,56,64,1,14,8,1,4,8,1,1,1,1,8,0.03549
64,56,56,64,1,14,2,1,16,2,1,2,8,1,4,0.02874
64,56,56,64,1,16,2,1,2,16,1,14,1,1,2,0.0384
64,56,56,64,1,14,8,1,16,2,1,1,2,1,32,0.04842
64,56,56,64,1,2,4,1,4,8,1,14,1,1,64,0.012685
64,56,56,64,1,2,8,1,8,4,1,28,1,1,8,0.02346
64,56,56,64,1,2,4,1,16,2,1,7,1,1,4,0.016274999999999998
64,56,56,64,1,4,8,1,16,2,1,1,2,1,8,0.01338
64,56,56,64,1,4,4,1,16,2,1,1,1,1,64,0.01856
64,56,56,64,1,2,8,1,8,4,1,7,1,1,64,0.010995000000000001
64,56,56,64,1,8,4,1,4,8,1,7,2,1,16,0.022895
64,56,56,64,1,4,2,1,4,8,1,7,1,1,2,0.019665000000000002
64,56,56,64,1,56,2,1,2,16,1,2,2,1,32,0.07098
64,56,56,64,1,14,2,1,16,2,1,1,4,1,16,0.0153
64,56,56,64,1,28,4,1,8,4,1,2,2,1,2,0.03117
64,56,56,64,1,14,2,1,4,8,1,7,4,1,8,0.042705
64,56,56,64,1,2,2,1,8,4,1,1,2,1,4,0.0183
64,56,56,64,1,4,2,1,1,32,1,14,1,1,16,0.0145
64,56,56,64,1,2,2,1,8,4,1,2,4,1,16,0.01363
64,56,56,64,1,8,2,1,4,8,1,7,4,1,4,0.030285
64,56,56,64,1,8,8,1,4,8,1,7,1,1,2,0.03139
64,56,56,64,1,14,4,1,16,2,1,1,2,1,2,0.02198
64,56,56,64,1,4,16,1,8,4,1,1,1,1,8,0.01802
64,56,56,64,1,2,4,1,8,4,1,2,1,1,2,0.0169
64,56,56,64,1,56,2,1,1,32,1,2,1,1,32,0.07005
64,56,56,64,1,16,4,1,2,16,1,7,1,1,8,0.024945000000000002
64,56,56,64,1,2,16,1,8,4,1,4,1,1,1,0.02518
64,56,56,64,1,2,2,1,4,8,1,8,1,1,64,0.01446
64,56,56,64,1,32,2,1,1,32,1,1,1,1,16,0.026095
64,56,56,64,1,4,2,1,4,8,1,2,1,1,2,0.01726
64,56,56,64,1,28,2,1,8,4,1,2,8,1,4,0.046995
64,56,56,64,1,2,2,1,32,1,1,1,16,1,4,0.01811
64,56,56,64,1,2,2,1,2,16,1,16,1,1,4,0.01808
64,56,56,64,1,2,2,1,16,2,1,1,1,1,4,0.025215
64,56,56,64,1,4,2,1,4,8,1,1,1,1,64,0.018175
64,56,56,64,1,2,16,1,16,2,1,14,2,1,2,0.04627
64,56,56,64,1,2,8,1,8,4,1,2,1,1,1,0.01693
64,56,56,64,1,2,2,1,16,2,1,1,8,1,64,0.01392
64,56,56,64,1,14,2,1,2,16,1,14,1,1,8,0.02678
64,56,56,64,1,14,2,1,2,16,1,16,1,1,8,0.02579
64,56,56,64,1,2,8,1,32,1,1,1,1,1,1,0.01736
64,56,56,64,1,8,8,1,8,4,1,1,2,1,32,0.0167
64,56,56,64,1,2,4,1,16,2,1,7,1,1,2,0.01907
64,56,56,64,1,4,2,1,1,32,1,14,1,1,64,0.01408
64,56,56,64,1,14,8,1,8,4,1,1,2,1,16,0.036205
64,56,56,64,1,14,2,1,32,1,1,1,8,1,16,0.018735
64,56,56,64,1,2,2,1,2,16,1,7,2,1,4,0.01846
64,56,56,64,1,2,2,1,4,8,1,8,4,1,16,0.01629
64,56,56,64,1,2,2,1,1,32,1,1,1,1,1,0.0428
64,56,56,64,1,4,2,1,16,2,1,1,8,1,1,0.01976
64,56,56,64,1,56,2,1,8,4,1,7,1,1,1,0.07785500000000001
64,56,56,64,1,14,2,1,16,2,1,2,1,1,2,0.028365
64,56,56,64,1,56,2,1,2,16,1,4,2,1,8,0.04237
