K,H,W,C,R,T_p,T_k,T_c,W_p,W_k,W_c,B_p,B_k,B_c,TILE_C,Time
256,34,34,512,1,2,4,1,1,32,1,1,1,1,32,2.4459999999999997
256,34,34,512,1,2,2,1,2,16,1,17,1,1,16,0.12980999999999998
256,34,34,512,1,34,4,1,1,32,1,1,1,1,64,0.56259
256,34,34,512,1,2,8,1,1,32,1,2,1,1,8,0.15979500000000002
256,34,34,512,1,2,2,1,1,32,1,17,1,1,16,0.17289500000000002
256,34,34,512,1,2,8,1,1,32,1,17,1,1,4,0.1591
256,34,34,512,1,34,2,1,1,32,1,1,2,1,1,0.20563
256,34,34,512,1,2,4,1,2,16,1,17,1,1,16,0.08296
256,34,34,512,1,34,4,1,2,16,1,1,4,1,4,0.19463999999999998
256,34,34,512,1,2,2,1,2,16,1,1,8,1,4,0.21315499999999998
256,34,34,512,1,34,2,1,1,32,1,2,2,1,2,0.16045
256,34,34,512,1,68,2,1,1,32,1,1,2,1,2,0.21795
256,34,34,512,1,34,2,1,1,32,1,1,1,1,32,0.31445
256,34,34,512,1,4,2,1,1,32,1,1,1,1,4,0.18731
256,34,34,512,1,2,2,1,1,32,1,17,1,1,8,0.17662
256,34,34,512,1,34,2,1,2,16,1,1,8,1,16,0.18403
256,34,34,512,1,2,2,1,2,16,1,1,2,1,1,0.27054500000000004
256,34,34,512,1,2,4,1,2,16,1,1,1,1,8,0.15265499999999999
256,34,34,512,1,2,4,1,2,16,1,17,1,1,2,0.14162999999999998
256,34,34,512,1,4,2,1,1,32,1,1,1,1,128,1.9334250000000002
256,34,34,512,1,34,2,1,1,32,1,2,1,1,16,0.106975
256,34,34,512,1,2,4,1,1,32,1,1,2,1,4,0.24416
256,34,34,512,1,2,2,1,2,16,1,1,2,1,8,0.169535
256,34,34,512,1,2,2,1,1,32,1,2,2,1,8,0.173315
256,34,34,512,1,34,2,1,1,32,1,1,2,1,2,0.15795
256,34,34,512,1,34,4,1,2,16,1,1,1,1,8,0.386675
256,34,34,512,1,2,2,1,1,32,1,2,1,1,8,0.169935
256,34,34,512,1,2,2,1,2,16,1,17,1,1,1,0.268945
256,34,34,512,1,2,4,1,1,32,1,2,2,1,4,0.15284999999999999
256,34,34,512,1,4,8,1,1,32,1,17,1,1,1,0.34574499999999997
256,34,34,512,1,34,2,1,2,16,1,1,2,1,4,0.12592
256,34,34,512,1,2,16,1,2,16,1,17,1,1,16,0.17307
256,34,34,512,1,2,4,1,2,16,1,17,1,1,8,0.08218
256,34,34,512,1,2,16,1,2,16,1,1,1,1,4,0.22365
256,34,34,512,1,4,2,1,1,32,1,1,4,1,8,0.16513499999999998
256,34,34,512,1,34,2,1,2,16,1,1,1,1,2,0.155155
256,34,34,512,1,2,2,1,1,32,1,1,1,1,128,4.392110000000001
256,34,34,512,1,2,4,1,2,16,1,1,1,1,2,0.22576
256,34,34,512,1,2,2,1,1,32,1,2,4,1,16,0.19037
256,34,34,512,1,68,2,1,1,32,1,1,2,1,32,0.6304000000000001
256,34,34,512,1,4,2,1,1,32,1,1,2,1,4,0.166445
256,34,34,512,1,4,4,1,1,32,1,17,1,1,32,0.113965
256,34,34,512,1,2,4,1,1,32,1,2,2,1,1,0.19168000000000002
256,34,34,512,1,2,4,1,1,32,1,2,1,1,16,0.14438
256,34,34,512,1,2,8,1,1,32,1,1,1,1,32,3.10819
256,34,34,512,1,2,8,1,1,32,1,17,1,1,1,0.239635
256,34,34,512,1,2,8,1,2,16,1,1,1,1,2,0.175695
256,34,34,512,1,34,2,1,1,32,1,1,2,1,8,0.12476999999999999
256,34,34,512,1,2,2,1,2,16,1,1,4,1,8,0.17352
256,34,34,512,1,34,2,1,2,16,1,1,4,1,1,0.21053
256,34,34,512,1,2,2,1,2,16,1,1,1,1,2,0.285555
256,34,34,512,1,68,2,1,1,32,1,1,2,1,4,0.18955499999999997
256,34,34,512,1,2,2,1,1,32,1,1,1,1,2,0.3553
256,34,34,512,1,2,4,1,2,16,1,17,1,1,64,0.08986
256,34,34,512,1,2,8,1,2,16,1,17,1,1,2,0.1689
256,34,34,512,1,2,4,1,1,32,1,17,1,1,16,0.12136
256,34,34,512,1,34,4,1,2,16,1,1,2,1,4,0.18064
256,34,34,512,1,34,2,1,1,32,1,2,1,1,8,0.115825
256,34,34,512,1,2,2,1,1,32,1,2,1,1,128,1.5593750000000002
256,34,34,512,1,2,2,1,1,32,1,1,2,1,64,3.35339
256,34,34,512,1,2,16,1,2,16,1,17,1,1,2,0.24102
256,34,34,512,1,34,2,1,1,32,1,2,2,1,1,0.210605
256,34,34,512,1,2,8,1,1,32,1,17,1,1,2,0.19389
256,34,34,512,1,2,4,1,2,16,1,1,2,1,2,0.16656
256,34,34,512,1,4,2,1,1,32,1,1,2,1,16,0.15598499999999998
256,34,34,512,1,34,4,1,1,32,1,2,2,1,1,0.26848
256,34,34,512,1,34,2,1,1,32,1,1,4,1,8,0.12932500000000002
256,34,34,512,1,2,16,1,2,16,1,17,1,1,4,0.19862
256,34,34,512,1,2,8,1,2,16,1,1,2,1,16,0.19722
256,34,34,512,1,2,2,1,2,16,1,1,2,1,32,0.15818
256,34,34,512,1,4,4,1,1,32,1,1,2,1,4,0.152675
256,34,34,512,1,34,2,1,2,16,1,1,2,1,2,0.15101
256,34,34,512,1,2,8,1,2,16,1,1,1,1,4,0.16288
256,34,34,512,1,34,4,1,2,16,1,1,4,1,8,0.33242
256,34,34,512,1,2,8,1,2,16,1,17,1,1,32,0.0944
256,34,34,512,1,2,2,1,1,32,1,17,1,1,2,0.297855
256,34,34,512,1,2,2,1,2,16,1,1,4,1,64,0.32019
256,34,34,512,1,68,2,1,1,32,1,1,1,1,4,0.19184
256,34,34,512,1,34,4,1,2,16,1,1,2,1,1,0.25592000000000004
256,34,34,512,1,34,4,1,1,32,1,1,2,1,32,0.455375
256,34,34,512,1,34,2,1,2,16,1,1,8,1,8,0.20115
256,34,34,512,1,34,4,1,1,32,1,1,2,1,2,0.22056
256,34,34,512,1,34,4,1,1,32,1,2,2,1,2,0.22664
256,34,34,512,1,34,2,1,2,16,1,1,1,1,4,0.12772499999999998
256,34,34,512,1,2,8,1,2,16,1,1,2,1,32,1.7403499999999998
256,34,34,512,1,34,4,1,2,16,1,1,1,1,1,0.253805
256,34,34,512,1,2,4,1,1,32,1,2,2,1,32,0.270175
256,34,34,512,1,34,2,1,1,32,1,1,2,1,32,0.29537500000000005
256,34,34,512,1,34,4,1,1,32,1,2,2,1,8,0.33261
256,34,34,512,1,2,2,1,1,32,1,1,1,1,8,0.256895
256,34,34,512,1,4,4,1,1,32,1,1,1,1,16,0.220275
256,34,34,512,1,4,4,1,1,32,1,1,1,1,8,0.13982499999999998
256,34,34,512,1,34,4,1,2,16,1,1,2,1,32,0.43101
256,34,34,512,1,34,2,1,2,16,1,1,1,1,8,0.11584
256,34,34,512,1,2,2,1,2,16,1,1,8,1,32,0.26243
256,34,34,512,1,2,8,1,2,16,1,17,1,1,8,0.10394
256,34,34,512,1,2,2,1,1,32,1,1,4,1,2,0.319585
256,34,34,512,1,4,4,1,1,32,1,1,1,1,1,0.196065
256,34,34,512,1,2,4,1,1,32,1,17,1,1,4,0.12896
256,34,34,512,1,2,8,1,2,16,1,1,2,1,8,0.16013
256,34,34,512,1,34,4,1,2,16,1,1,4,1,32,0.44978
256,34,34,512,1,2,4,1,1,32,1,17,1,1,8,0.12329499999999999
256,34,34,512,1,2,2,1,1,32,1,2,4,1,32,0.26188500000000003
256,34,34,512,1,34,2,1,2,16,1,1,2,1,8,0.11603
256,34,34,512,1,2,2,1,1,32,1,1,2,1,4,0.29035
256,34,34,512,1,2,4,1,2,16,1,1,2,1,4,0.14721499999999998
256,34,34,512,1,2,4,1,1,32,1,1,1,1,4,0.26414499999999996
256,34,34,512,1,2,4,1,2,16,1,1,2,1,1,0.19776
256,34,34,512,1,2,2,1,2,16,1,1,1,1,16,0.16179
256,34,34,512,1,4,2,1,1,32,1,1,1,1,16,0.1593
256,34,34,512,1,2,2,1,2,16,1,1,8,1,8,0.18285
256,34,34,512,1,34,4,1,2,16,1,1,1,1,16,0.3835
256,34,34,512,1,2,8,1,1,32,1,1,1,1,8,0.34296000000000004
256,34,34,512,1,34,4,1,1,32,1,1,2,1,4,0.36586
256,34,34,512,1,34,4,1,1,32,1,1,1,1,4,0.408495
256,34,34,512,1,2,8,1,2,16,1,1,1,1,16,0.21741
256,34,34,512,1,2,4,1,1,32,1,1,2,1,2,0.26173
256,34,34,512,1,4,4,1,1,32,1,1,2,1,8,0.146925
256,34,34,512,1,68,2,1,1,32,1,1,4,1,4,0.21392
256,34,34,512,1,4,2,1,1,32,1,1,4,1,16,0.17597000000000002
256,34,34,512,1,2,2,1,2,16,1,1,4,1,4,0.18653
256,34,34,512,1,34,4,1,1,32,1,1,2,1,16,0.6065149999999999
256,34,34,512,1,34,4,1,1,32,1,2,2,1,32,0.449585
256,34,34,512,1,2,2,1,1,32,1,2,1,1,32,0.15818
256,34,34,512,1,4,8,1,1,32,1,1,1,1,4,0.178145
256,34,34,512,1,34,2,1,2,16,1,1,8,1,4,0.22067
256,34,34,512,1,2,2,1,1,32,1,17,1,1,1,0.30766499999999997
256,34,34,512,1,34,2,1,1,32,1,1,2,1,16,0.11677
256,34,34,512,1,4,4,1,1,32,1,1,2,1,2,0.15328
256,34,34,512,1,2,4,1,1,32,1,1,2,1,32,2.79272
256,34,34,512,1,2,4,1,2,16,1,17,1,1,4,0.09706
256,34,34,512,1,68,2,1,1,32,1,1,4,1,1,0.28138
256,34,34,512,1,2,2,1,1,32,1,2,1,1,16,0.15139
256,34,34,512,1,2,8,1,2,16,1,1,2,1,4,0.16381
256,34,34,512,1,2,2,1,1,32,1,1,1,1,32,0.267185
256,34,34,512,1,2,4,1,2,16,1,1,2,1,32,0.18340499999999998
256,34,34,512,1,2,4,1,2,16,1,1,1,1,128,1.93744
256,34,34,512,1,34,4,1,1,32,1,1,2,1,1,0.2664
256,34,34,512,1,2,16,1,2,16,1,17,1,1,8,0.18253
256,34,34,512,1,34,4,1,1,32,1,2,1,1,2,0.21331
256,34,34,512,1,2,2,1,1,32,1,17,1,1,64,0.1756
256,34,34,512,1,2,2,1,1,32,1,1,4,1,1,0.332575
256,34,34,512,1,2,4,1,1,32,1,1,2,1,16,0.26256
256,34,34,512,1,34,2,1,2,16,1,1,1,1,16,0.16086
256,34,34,512,1,2,4,1,2,16,1,1,1,1,1,0.26325
256,34,34,512,1,4,8,1,1,32,1,1,1,1,16,1.264125
256,34,34,512,1,34,4,1,2,16,1,1,1,1,64,0.45741
256,34,34,512,1,34,2,1,2,16,1,1,2,1,64,0.32567999999999997
256,34,34,512,1,4,2,1,1,32,1,1,1,1,8,0.16641499999999998
256,34,34,512,1,4,2,1,1,32,1,1,4,1,4,0.17197
256,34,34,512,1,2,2,1,1,32,1,1,1,1,16,0.24563
256,34,34,512,1,68,2,1,1,32,1,1,2,1,8,0.559345
256,34,34,512,1,68,2,1,1,32,1,1,1,1,1,0.265455
256,34,34,512,1,2,8,1,1,32,1,17,1,1,8,0.14106
256,34,34,512,1,2,4,1,1,32,1,2,1,1,32,0.183645
256,34,34,512,1,68,2,1,1,32,1,1,2,1,1,0.26096
256,34,34,512,1,2,2,1,2,16,1,1,1,1,4,0.209565
256,34,34,512,1,34,4,1,2,16,1,1,2,1,8,0.34464
256,34,34,512,1,34,2,1,1,32,1,2,4,1,1,0.30819
256,34,34,512,1,4,4,1,1,32,1,17,1,1,2,0.18182
256,34,34,512,1,2,4,1,2,16,1,1,4,1,16,0.166785
256,34,34,512,1,2,8,1,1,32,1,2,1,1,1,0.24118499999999998
256,34,34,512,1,34,4,1,1,32,1,1,1,1,32,0.44352
256,34,34,512,1,34,2,1,1,32,1,1,1,1,4,0.13265500000000002
256,34,34,512,1,2,4,1,1,32,1,2,1,1,8,0.137855
256,34,34,512,1,34,2,1,1,32,1,2,2,1,4,0.13416
256,34,34,512,1,2,2,1,1,32,1,1,4,1,32,0.4552
256,34,34,512,1,34,2,1,1,32,1,1,4,1,2,0.17104
256,34,34,512,1,4,4,1,1,32,1,1,1,1,64,2.03093
256,34,34,512,1,68,2,1,1,32,1,1,4,1,8,0.1992
256,34,34,512,1,2,2,1,1,32,1,2,2,1,64,0.320305
256,34,34,512,1,2,4,1,2,16,1,1,4,1,8,0.147345
256,34,34,512,1,2,8,1,1,32,1,2,1,1,4,0.16419
256,34,34,512,1,4,2,1,1,32,1,17,1,1,2,0.200625
256,34,34,512,1,4,2,1,1,32,1,17,1,1,4,0.1487
256,34,34,512,1,2,4,1,1,32,1,2,1,1,1,0.19772499999999998
256,34,34,512,1,68,2,1,1,32,1,1,1,1,8,0.498865
256,34,34,512,1,2,4,1,1,32,1,1,2,1,1,0.35787
256,34,34,512,1,34,2,1,1,32,1,2,4,1,32,0.16901
256,34,34,512,1,2,2,1,1,32,1,2,2,1,2,0.23513499999999998
256,34,34,512,1,4,8,1,1,32,1,17,1,1,2,0.24432
256,34,34,512,1,34,2,1,2,16,1,1,1,1,1,0.20403
256,34,34,512,1,34,2,1,1,32,1,1,4,1,1,0.21976
256,34,34,512,1,2,8,1,1,32,1,1,1,1,4,0.289165
256,34,34,512,1,2,4,1,1,32,1,1,1,1,1,0.46091
256,34,34,512,1,34,2,1,1,32,1,2,2,1,32,0.12784
256,34,34,512,1,4,2,1,1,32,1,1,1,1,32,0.18280000000000002
256,34,34,512,1,34,2,1,1,32,1,1,1,1,1,0.206225
256,34,34,512,1,2,8,1,2,16,1,17,1,1,1,0.209425
256,34,34,512,1,34,2,1,1,32,1,1,2,1,64,0.251535
256,34,34,512,1,34,2,1,2,16,1,1,8,1,2,0.2561
256,34,34,512,1,2,2,1,1,32,1,1,4,1,8,0.272525
256,34,34,512,1,2,4,1,2,16,1,17,1,1,32,0.08510000000000001
256,34,34,512,1,2,4,1,1,32,1,2,2,1,8,0.146755
256,34,34,512,1,34,2,1,1,32,1,2,4,1,16,0.18336
256,34,34,512,1,4,2,1,1,32,1,1,4,1,1,0.211885
256,34,34,512,1,2,8,1,1,32,1,2,1,1,2,0.16815999999999998
256,34,34,512,1,4,2,1,1,32,1,1,2,1,64,1.640285
256,34,34,512,1,68,2,1,1,32,1,1,4,1,16,0.49053
256,34,34,512,1,2,8,1,2,16,1,17,1,1,4,0.12381
256,34,34,512,1,4,2,1,1,32,1,17,1,1,16,0.142175
256,34,34,512,1,2,2,1,1,32,1,2,4,1,4,0.21297500000000003
256,34,34,512,1,2,8,1,2,16,1,1,1,1,1,0.25128
256,34,34,512,1,2,2,1,2,16,1,1,4,1,16,0.15774
256,34,34,512,1,2,4,1,1,32,1,2,1,1,2,0.16659000000000002
256,34,34,512,1,34,2,1,2,16,1,1,2,1,16,0.106945
256,34,34,512,1,34,2,1,2,16,1,1,4,1,32,0.12768000000000002
256,34,34,512,1,4,8,1,1,32,1,1,1,1,2,0.19005
256,34,34,512,1,34,2,1,2,16,1,1,4,1,16,0.116
256,34,34,512,1,2,8,1,1,32,1,2,1,1,16,0.19701000000000002
256,34,34,512,1,2,4,1,1,32,1,1,1,1,2,0.312045
256,34,34,512,1,68,2,1,1,32,1,1,1,1,32,0.57941
256,34,34,512,1,2,4,1,1,32,1,17,1,1,1,0.1864
256,34,34,512,1,2,2,1,1,32,1,17,1,1,32,0.17387
256,34,34,512,1,2,2,1,1,32,1,1,4,1,4,0.30048
256,34,34,512,1,2,2,1,2,16,1,17,1,1,2,0.26471999999999996
256,34,34,512,1,2,2,1,1,32,1,2,1,1,2,0.234385
256,34,34,512,1,4,2,1,1,32,1,1,1,1,64,1.0818400000000001
256,34,34,512,1,2,2,1,1,32,1,1,2,1,16,0.24403
256,34,34,512,1,2,8,1,2,16,1,17,1,1,16,0.097395
256,34,34,512,1,2,4,1,1,32,1,2,1,1,64,1.57213
256,34,34,512,1,2,4,1,2,16,1,1,2,1,8,0.13747
256,34,34,512,1,34,2,1,2,16,1,1,4,1,8,0.12087999999999999
256,34,34,512,1,34,2,1,1,32,1,1,4,1,32,0.29042999999999997
256,34,34,512,1,2,2,1,2,16,1,1,2,1,4,0.19096000000000002
256,34,34,512,1,2,2,1,1,32,1,2,1,1,1,0.27064
256,34,34,512,1,34,2,1,2,16,1,1,8,1,1,0.30808
256,34,34,512,1,2,2,1,1,32,1,1,2,1,8,0.250515
256,34,34,512,1,4,2,1,1,32,1,1,2,1,32,0.1872
256,34,34,512,1,34,4,1,2,16,1,1,4,1,16,0.35224
256,34,34,512,1,2,4,1,1,32,1,17,1,1,2,0.17837
256,34,34,512,1,34,2,1,1,32,1,1,2,1,4,0.1352
256,34,34,512,1,34,4,1,1,32,1,1,1,1,8,0.42205
256,34,34,512,1,4,2,1,1,32,1,1,2,1,8,0.15491
256,34,34,512,1,2,2,1,1,32,1,2,4,1,2,0.25304000000000004
256,34,34,512,1,2,4,1,2,16,1,1,1,1,32,0.17875
256,34,34,512,1,2,2,1,1,32,1,2,2,1,1,0.24091
256,34,34,512,1,34,2,1,2,16,1,1,8,1,32,0.169265
256,34,34,512,1,34,4,1,1,32,1,2,2,1,16,0.35231999999999997
256,34,34,512,1,2,2,1,2,16,1,1,1,1,32,0.16208
256,34,34,512,1,4,2,1,1,32,1,1,1,1,2,0.23619
256,34,34,512,1,34,4,1,1,32,1,1,2,1,8,0.40059500000000003
256,34,34,512,1,2,2,1,2,16,1,17,1,1,8,0.13675
256,34,34,512,1,2,2,1,1,32,1,1,2,1,2,0.32592
256,34,34,512,1,4,2,1,1,32,1,1,1,1,1,0.276
256,34,34,512,1,34,4,1,2,16,1,1,4,1,2,0.22678
256,34,34,512,1,34,2,1,2,16,1,1,4,1,4,0.13421
256,34,34,512,1,34,2,1,1,32,1,1,1,1,2,0.15936
256,34,34,512,1,2,2,1,1,32,1,2,4,1,8,0.183185
256,34,34,512,1,2,16,1,2,16,1,1,1,1,32,1.8678050000000002
256,34,34,512,1,4,8,1,1,32,1,1,1,1,8,0.25848000000000004
256,34,34,512,1,4,2,1,1,32,1,17,1,1,1,0.20742
256,34,34,512,1,2,2,1,2,16,1,1,8,1,1,0.25283
256,34,34,512,1,2,2,1,2,16,1,17,1,1,32,0.128575
256,34,34,512,1,2,8,1,1,32,1,1,1,1,1,0.453905
256,34,34,512,1,34,2,1,1,32,1,1,1,1,16,0.148895
256,34,34,512,1,68,2,1,1,32,1,1,4,1,32,0.6272949999999999
256,34,34,512,1,2,4,1,1,32,1,17,1,1,32,0.123775
256,34,34,512,1,34,4,1,2,16,1,1,2,1,16,0.37715
256,34,34,512,1,34,4,1,1,32,1,1,1,1,2,0.221875
256,34,34,512,1,34,4,1,1,32,1,1,1,1,16,0.5905750000000001
256,34,34,512,1,34,4,1,1,32,1,2,1,1,8,0.3447
256,34,34,512,1,2,4,1,2,16,1,1,1,1,4,0.17745499999999997
256,34,34,512,1,2,2,1,1,32,1,1,2,1,1,0.35667000000000004
256,34,34,512,1,4,2,1,1,32,1,17,1,1,8,0.14134
256,34,34,512,1,34,2,1,1,32,1,2,1,1,2,0.150945
256,34,34,512,1,2,2,1,2,16,1,1,1,1,8,0.173955
256,34,34,512,1,2,4,1,1,32,1,1,1,1,8,0.24587
256,34,34,512,1,34,2,1,1,32,1,1,4,1,4,0.14698
256,34,34,512,1,4,2,1,1,32,1,1,4,1,32,0.27243
256,34,34,512,1,2,4,1,2,16,1,1,4,1,4,0.15242
256,34,34,512,1,2,2,1,1,32,1,1,4,1,16,0.287265
256,34,34,512,1,34,4,1,2,16,1,1,1,1,4,0.536015
256,34,34,512,1,4,4,1,1,32,1,1,1,1,2,0.159185
256,34,34,512,1,4,4,1,1,32,1,1,2,1,1,0.19371500000000003
256,34,34,512,1,2,4,1,1,32,1,1,2,1,8,0.24765
256,34,34,512,1,2,2,1,1,32,1,1,1,1,64,2.21862
256,34,34,512,1,2,2,1,2,16,1,1,2,1,128,1.56344
256,34,34,512,1,34,2,1,1,32,1,2,4,1,2,0.256205
256,34,34,512,1,2,4,1,1,32,1,2,1,1,4,0.147055
256,34,34,512,1,2,16,1,2,16,1,1,1,1,1,0.36944
256,34,34,512,1,2,4,1,2,16,1,1,2,1,64,1.5682749999999999
256,34,34,512,1,2,16,1,2,16,1,1,1,1,8,0.285265
256,34,34,512,1,2,4,1,1,32,1,2,2,1,2,0.16669
256,34,34,512,1,2,2,1,1,32,1,2,2,1,4,0.1865
256,34,34,512,1,34,2,1,2,16,1,1,2,1,1,0.201505
256,34,34,512,1,2,2,1,2,16,1,17,1,1,4,0.18222500000000003
256,34,34,512,1,2,4,1,2,16,1,1,4,1,2,0.16641499999999998
256,34,34,512,1,4,4,1,1,32,1,17,1,1,8,0.122575
256,34,34,512,1,4,2,1,1,32,1,1,2,1,1,0.21688000000000002
256,34,34,512,1,2,2,1,2,16,1,1,8,1,16,0.18984
256,34,34,512,1,2,2,1,2,16,1,1,8,1,2,0.25302
256,34,34,512,1,34,2,1,1,32,1,2,1,1,1,0.20132499999999998
256,34,34,512,1,34,2,1,1,32,1,2,4,1,4,0.22097499999999998
256,34,34,512,1,2,4,1,2,16,1,1,4,1,32,0.269475
256,34,34,512,1,34,2,1,1,32,1,1,4,1,16,0.12534
256,34,34,512,1,4,4,1,1,32,1,1,2,1,32,1.736355
256,34,34,512,1,34,4,1,1,32,1,1,1,1,1,0.27043
256,34,34,512,1,2,8,1,1,32,1,1,1,1,2,0.303215
256,34,34,512,1,34,2,1,1,32,1,2,4,1,8,0.20235
256,34,34,512,1,2,16,1,2,16,1,1,1,1,16,1.420415
256,34,34,512,1,2,8,1,2,16,1,1,2,1,1,0.241085
256,34,34,512,1,2,2,1,2,16,1,1,4,1,32,0.17461
256,34,34,512,1,68,2,1,1,32,1,1,1,1,2,0.22088000000000002
256,34,34,512,1,34,4,1,2,16,1,1,1,1,2,0.21056
256,34,34,512,1,34,2,1,1,32,1,2,2,1,16,0.115985
256,34,34,512,1,34,4,1,1,32,1,2,1,1,32,0.43074999999999997
256,34,34,512,1,2,2,1,2,16,1,17,1,1,64,0.13119999999999998
256,34,34,512,1,2,2,1,1,32,1,1,1,1,4,0.28397
256,34,34,512,1,34,2,1,2,16,1,1,2,1,32,0.26568
256,34,34,512,1,2,2,1,1,32,1,1,2,1,32,0.29416
256,34,34,512,1,2,2,1,1,32,1,2,1,1,4,0.19096000000000002
256,34,34,512,1,34,2,1,1,32,1,1,1,1,64,0.286995
256,34,34,512,1,34,4,1,1,32,1,2,1,1,16,0.37790500000000005
256,34,34,512,1,2,16,1,2,16,1,17,1,1,1,0.37248000000000003
256,34,34,512,1,34,2,1,2,16,1,1,1,1,32,0.37
256,34,34,512,1,2,4,1,2,16,1,1,4,1,1,0.19136
256,34,34,512,1,2,2,1,2,16,1,1,1,1,1,0.343665
256,34,34,512,1,4,4,1,1,32,1,17,1,1,16,0.11526
256,34,34,512,1,2,2,1,2,16,1,1,1,1,256,2.644125
256,34,34,512,1,4,4,1,1,32,1,1,2,1,16,0.19737500000000002
256,34,34,512,1,4,4,1,1,32,1,17,1,1,4,0.14259
256,34,34,512,1,2,2,1,2,16,1,1,1,1,64,0.225745
256,34,34,512,1,4,8,1,1,32,1,17,1,1,16,0.17005
256,34,34,512,1,4,2,1,1,32,1,1,4,1,2,0.18896
256,34,34,512,1,2,2,1,2,16,1,1,2,1,64,0.22109
256,34,34,512,1,2,2,1,2,16,1,1,4,1,2,0.235535
256,34,34,512,1,2,4,1,1,32,1,1,1,1,64,3.67029
256,34,34,512,1,2,4,1,2,16,1,1,1,1,64,1.02805
256,34,34,512,1,4,4,1,1,32,1,1,1,1,32,1.11856
256,34,34,512,1,4,4,1,1,32,1,1,1,1,4,0.14763500000000002
256,34,34,512,1,2,4,1,1,32,1,1,1,1,16,0.257455
256,34,34,512,1,34,4,1,2,16,1,1,1,1,32,0.51736
256,34,34,512,1,34,2,1,1,32,1,2,2,1,8,0.12093
