K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
256,14,14,128,1,2,2,2,32,1,1,4,0.04659
256,14,14,128,1,2,2,2,32,1,1,32,0.1256
256,14,14,128,1,4,1,7,32,14,2,2,0.10344
256,14,14,128,1,8,2,7,32,1,2,8,0.04819
256,14,14,128,1,1,1,2,32,2,1,1,0.099635
256,14,14,128,1,8,1,1,32,2,7,16,0.09645
256,14,14,128,1,2,1,7,32,1,2,2,0.04696
256,14,14,128,1,4,1,1,32,1,7,32,0.15731
256,14,14,128,1,1,1,1,32,1,1,32,0.410765
256,14,14,128,1,1,1,7,32,7,1,16,0.03301
256,14,14,128,1,8,2,7,32,7,1,16,0.06899
256,14,14,128,1,4,1,14,32,1,1,8,0.03213
256,14,14,128,1,2,1,1,32,7,1,2,0.07768
256,14,14,128,1,1,1,2,32,7,1,16,0.095725
256,14,14,128,1,8,1,2,32,7,1,4,0.07571
256,14,14,128,1,4,2,2,32,7,1,32,0.09675
256,14,14,128,1,1,1,7,32,1,1,16,0.04573
256,14,14,128,1,2,1,7,32,14,2,32,0.03587
256,14,14,128,1,4,1,7,32,7,1,4,0.05046
256,14,14,128,1,1,1,2,32,1,7,4,0.0472
256,14,14,128,1,1,1,1,32,7,1,16,0.1916
256,14,14,128,1,4,1,1,32,2,14,1,0.11398
256,14,14,128,1,4,1,7,32,7,1,16,0.0328
256,14,14,128,1,1,2,7,32,7,1,8,0.02589
256,14,14,128,1,1,1,1,32,14,2,16,0.170515
256,14,14,128,1,8,2,7,32,1,1,2,0.096975
256,14,14,128,1,2,2,14,32,7,1,4,0.0449
256,14,14,128,1,4,1,1,32,7,1,8,0.08656
256,14,14,128,1,2,1,7,32,1,1,16,0.03594
256,14,14,128,1,8,1,1,32,2,7,2,0.08883
256,14,14,128,1,4,1,7,32,14,1,2,0.091155
256,14,14,128,1,2,2,2,32,1,1,1,0.11603
256,14,14,128,1,1,2,7,32,1,1,4,0.027775
256,14,14,128,1,1,2,2,32,1,1,4,0.070705
256,14,14,128,1,4,1,7,32,7,1,1,0.13997
256,14,14,128,1,2,1,2,32,14,1,32,0.120335
256,14,14,128,1,4,1,1,32,2,2,32,0.16234
256,14,14,128,1,2,1,2,32,1,7,1,0.076435
256,14,14,128,1,4,1,1,32,14,1,8,0.09197
256,14,14,128,1,4,1,1,32,2,7,16,0.10209499999999999
256,14,14,128,1,1,1,1,32,1,7,32,0.20993499999999998
256,14,14,128,1,4,1,1,32,14,2,2,0.07776
256,14,14,128,1,1,1,7,32,1,1,8,0.03667
256,14,14,128,1,4,2,7,32,7,2,1,0.1849
256,14,14,128,1,1,1,1,32,2,14,8,0.116625
256,14,14,128,1,4,1,2,32,2,7,2,0.06896
256,14,14,128,1,2,2,2,32,1,1,16,0.07555
256,14,14,128,1,4,1,1,32,2,1,32,0.20349
256,14,14,128,1,4,1,2,32,2,7,16,0.05664
256,14,14,128,1,4,1,1,32,1,14,32,0.16008
256,14,14,128,1,4,2,2,32,1,1,8,0.05339
256,14,14,128,1,8,1,14,32,2,1,1,0.140335
256,14,14,128,1,2,2,2,32,7,1,8,0.04454
256,14,14,128,1,2,1,14,32,1,1,8,0.024364999999999998
256,14,14,128,1,8,1,14,32,7,1,1,0.17613
256,14,14,128,1,1,2,7,32,7,2,4,0.04032
256,14,14,128,1,8,1,1,32,2,7,32,0.16874
256,14,14,128,1,2,1,7,32,2,2,8,0.02266
256,14,14,128,1,1,1,1,32,7,1,1,0.121615
256,14,14,128,1,8,1,1,32,7,2,32,0.18656
256,14,14,128,1,1,2,14,32,7,1,1,0.11011
256,14,14,128,1,4,2,2,32,1,7,32,0.048145
256,14,14,128,1,4,2,14,32,7,1,16,0.04221
256,14,14,128,1,2,1,14,32,1,1,32,0.03101
256,14,14,128,1,1,1,2,32,2,7,4,0.04982
256,14,14,128,1,8,1,14,32,2,1,16,0.0423
256,14,14,128,1,1,1,1,32,7,2,32,0.23962
256,14,14,128,1,1,2,14,32,1,1,2,0.045235
256,14,14,128,1,4,1,1,32,2,14,16,0.11024
256,14,14,128,1,2,2,14,32,1,1,2,0.05427
256,14,14,128,1,8,1,1,32,2,14,32,0.18493
256,14,14,128,1,1,1,1,32,1,7,2,0.08582
256,14,14,128,1,2,1,14,32,1,1,1,0.10227
256,14,14,128,1,4,1,7,32,14,2,32,0.03384
256,14,14,128,1,4,2,7,32,1,2,8,0.032735
256,14,14,128,1,2,1,7,32,7,2,16,0.02246
256,14,14,128,1,2,1,7,32,14,2,1,0.12896
256,14,14,128,1,2,2,7,32,7,2,8,0.03152
256,14,14,128,1,1,1,7,32,14,1,4,0.03603
256,14,14,128,1,4,1,2,32,1,7,8,0.03709
256,14,14,128,1,1,2,14,32,1,1,16,0.02285
256,14,14,128,1,1,1,2,32,2,1,8,0.06517
256,14,14,128,1,2,1,1,32,14,2,4,0.073075
256,14,14,128,1,8,1,7,32,2,2,8,0.04664
256,14,14,128,1,2,1,7,32,7,1,16,0.02744
256,14,14,128,1,8,2,2,32,1,1,16,0.07649500000000001
256,14,14,128,1,2,2,2,32,7,1,16,0.061875
256,14,14,128,1,1,1,2,32,1,1,8,0.10461
256,14,14,128,1,4,1,14,32,1,1,2,0.06778
256,14,14,128,1,1,2,7,32,1,2,2,0.05256
256,14,14,128,1,4,1,2,32,1,7,2,0.06589
256,14,14,128,1,2,1,14,32,7,1,32,0.027155
256,14,14,128,1,8,2,2,32,1,7,16,0.045075000000000004
256,14,14,128,1,1,1,1,32,7,1,32,0.28384
256,14,14,128,1,2,2,7,32,1,1,4,0.034
256,14,14,128,1,2,1,2,32,7,1,32,0.11546
256,14,14,128,1,4,1,2,32,1,1,32,0.15456
256,14,14,128,1,2,1,7,32,2,2,1,0.08115
256,14,14,128,1,1,1,14,32,2,1,16,0.022465
256,14,14,128,1,4,2,2,32,1,1,32,0.11658
256,14,14,128,1,2,1,7,32,2,2,4,0.0303
256,14,14,128,1,1,1,1,32,7,1,2,0.12523
256,14,14,128,1,8,1,7,32,2,2,32,0.04378
256,14,14,128,1,2,1,1,32,14,1,2,0.07891
256,14,14,128,1,2,1,7,32,1,2,16,0.02211
256,14,14,128,1,1,1,1,32,2,2,8,0.098895
256,14,14,128,1,1,2,7,32,1,1,1,0.07400000000000001
256,14,14,128,1,4,1,2,32,14,1,1,0.15149
256,14,14,128,1,4,2,7,32,1,2,1,0.11683
256,14,14,128,1,2,1,1,32,1,2,4,0.06346
256,14,14,128,1,2,1,1,32,2,1,16,0.13476500000000002
256,14,14,128,1,8,1,1,32,2,2,4,0.066975
256,14,14,128,1,2,1,2,32,1,1,2,0.058895
256,14,14,128,1,4,1,2,32,2,1,16,0.07069
256,14,14,128,1,1,1,1,32,1,14,32,0.21475
256,14,14,128,1,2,1,1,32,2,1,8,0.09507
256,14,14,128,1,1,1,2,32,1,1,16,0.13659500000000002
256,14,14,128,1,1,1,14,32,14,1,8,0.025745
256,14,14,128,1,8,1,7,32,7,2,2,0.10301
256,14,14,128,1,2,1,1,32,1,14,4,0.06269
256,14,14,128,1,1,2,7,32,7,2,1,0.13294499999999998
256,14,14,128,1,8,1,7,32,1,1,32,0.051315
256,14,14,128,1,8,1,14,32,1,1,8,0.04848
256,14,14,128,1,4,1,2,32,2,7,8,0.0375
256,14,14,128,1,2,2,14,32,1,1,32,0.02768
256,14,14,128,1,1,1,14,32,7,1,16,0.02237
256,14,14,128,1,2,1,14,32,2,1,16,0.021249999999999998
256,14,14,128,1,2,1,1,32,1,1,8,0.14528
256,14,14,128,1,4,1,7,32,1,1,1,0.13188499999999997
256,14,14,128,1,2,2,2,32,1,7,16,0.034995
256,14,14,128,1,8,1,1,32,14,2,1,0.18427500000000002
256,14,14,128,1,8,2,7,32,1,1,8,0.06656
256,14,14,128,1,2,1,14,32,14,1,8,0.03133
256,14,14,128,1,8,1,1,32,1,14,2,0.0888
256,14,14,128,1,8,1,2,32,1,1,4,0.075185
256,14,14,128,1,8,1,7,32,2,1,2,0.090545
256,14,14,128,1,1,2,2,32,7,1,1,0.1136
256,14,14,128,1,4,1,1,32,2,2,1,0.09504
256,14,14,128,1,8,1,7,32,14,1,2,0.11901
256,14,14,128,1,4,1,7,32,2,1,2,0.07558
256,14,14,128,1,2,2,2,32,1,1,2,0.06856000000000001
256,14,14,128,1,4,1,1,32,7,2,1,0.10506
256,14,14,128,1,1,1,1,32,2,1,8,0.12987500000000002
256,14,14,128,1,8,2,7,32,7,1,4,0.090285
256,14,14,128,1,2,1,2,32,2,1,1,0.100175
256,14,14,128,1,1,1,7,32,7,1,1,0.10163
256,14,14,128,1,4,2,7,32,7,2,16,0.034925
256,14,14,128,1,2,1,1,32,1,14,1,0.08643
256,14,14,128,1,2,2,14,32,1,1,8,0.02688
256,14,14,128,1,1,1,1,32,2,2,4,0.08067
256,14,14,128,1,4,1,1,32,2,7,1,0.09901
256,14,14,128,1,1,1,1,32,14,1,4,0.140525
256,14,14,128,1,2,1,7,32,1,1,8,0.027985
256,14,14,128,1,1,1,1,32,2,2,1,0.08454
256,14,14,128,1,4,1,7,32,2,1,16,0.03258
256,14,14,128,1,4,1,1,32,7,1,2,0.080785
256,14,14,128,1,2,1,1,32,2,14,1,0.09424
256,14,14,128,1,4,1,7,32,7,2,32,0.0321
256,14,14,128,1,2,1,1,32,1,2,16,0.103185
256,14,14,128,1,4,2,7,32,7,1,4,0.0553
256,14,14,128,1,2,1,14,32,14,1,1,0.149715
256,14,14,128,1,1,2,7,32,7,2,2,0.071135
256,14,14,128,1,8,1,7,32,2,2,4,0.05789
256,14,14,128,1,1,1,1,32,14,1,1,0.12435
256,14,14,128,1,4,1,7,32,14,1,4,0.057664999999999994
256,14,14,128,1,4,2,7,32,7,1,1,0.123185
256,14,14,128,1,4,1,7,32,7,2,4,0.04957
256,14,14,128,1,4,1,1,32,14,1,1,0.14189
256,14,14,128,1,8,1,2,32,1,7,32,0.090835
256,14,14,128,1,8,2,7,32,1,2,32,0.04246
256,14,14,128,1,4,1,2,32,2,7,1,0.115725
256,14,14,128,1,8,1,2,32,2,7,32,0.096045
256,14,14,128,1,4,1,2,32,7,1,4,0.0561
256,14,14,128,1,8,1,2,32,2,1,2,0.10575999999999999
256,14,14,128,1,2,1,1,32,2,2,8,0.06989000000000001
256,14,14,128,1,8,1,2,32,1,1,2,0.104495
256,14,14,128,1,1,1,1,32,2,14,16,0.15683
256,14,14,128,1,2,1,1,32,1,7,16,0.103025
256,14,14,128,1,2,1,1,32,1,2,2,0.05312
256,14,14,128,1,1,1,1,32,14,1,32,0.29165
256,14,14,128,1,4,1,7,32,14,1,32,0.0407
256,14,14,128,1,1,1,1,32,7,2,16,0.157985
256,14,14,128,1,1,1,1,32,1,7,16,0.13856
256,14,14,128,1,8,1,1,32,1,1,1,0.16379500000000002
256,14,14,128,1,8,2,2,32,7,1,32,0.10878
256,14,14,128,1,1,1,1,32,14,1,16,0.19892500000000002
256,14,14,128,1,1,1,7,32,14,1,1,0.11540500000000001
256,14,14,128,1,4,2,14,32,1,1,1,0.114415
256,14,14,128,1,4,2,7,32,1,1,4,0.048174999999999996
256,14,14,128,1,8,1,2,32,2,1,16,0.07216
256,14,14,128,1,2,1,7,32,7,2,1,0.101455
256,14,14,128,1,1,2,2,32,7,1,2,0.06595
256,14,14,128,1,1,1,7,32,7,2,32,0.039474999999999996
256,14,14,128,1,2,1,1,32,14,1,8,0.11176
256,14,14,128,1,2,1,2,32,14,1,16,0.077105
256,14,14,128,1,4,1,14,32,2,1,8,0.0327
256,14,14,128,1,4,2,2,32,7,1,2,0.09235
256,14,14,128,1,4,2,7,32,1,2,16,0.02781
256,14,14,128,1,4,1,1,32,7,2,4,0.05048
256,14,14,128,1,4,1,1,32,7,1,4,0.0663
256,14,14,128,1,4,1,14,32,2,1,32,0.029165
256,14,14,128,1,8,1,7,32,7,2,4,0.071345
256,14,14,128,1,4,2,2,32,7,1,8,0.053805
256,14,14,128,1,4,1,1,32,1,2,1,0.09274
256,14,14,128,1,8,1,2,32,7,1,32,0.11926
256,14,14,128,1,1,1,1,32,14,2,8,0.12624
256,14,14,128,1,1,1,2,32,2,1,16,0.08568
256,14,14,128,1,2,2,7,32,1,2,2,0.056815000000000004
256,14,14,128,1,8,1,2,32,14,1,2,0.12786999999999998
256,14,14,128,1,8,1,7,32,7,1,16,0.04579
256,14,14,128,1,8,1,1,32,7,1,16,0.12634
256,14,14,128,1,2,1,1,32,14,1,1,0.12840000000000001
256,14,14,128,1,1,1,2,32,7,1,32,0.1409
256,14,14,128,1,1,2,7,32,1,2,32,0.02675
256,14,14,128,1,4,2,7,32,1,2,2,0.0679
256,14,14,128,1,2,1,1,32,1,7,8,0.07696
256,14,14,128,1,1,1,1,32,2,1,4,0.10941000000000001
256,14,14,128,1,8,1,7,32,2,2,1,0.12804500000000002
256,14,14,128,1,2,1,1,32,1,1,2,0.12415999999999999
256,14,14,128,1,8,1,7,32,1,2,2,0.0793
256,14,14,128,1,1,1,14,32,14,1,4,0.0407
256,14,14,128,1,8,1,1,32,7,2,1,0.14342
256,14,14,128,1,8,1,7,32,14,1,16,0.0535
256,14,14,128,1,1,1,7,32,2,2,16,0.02573
256,14,14,128,1,4,1,2,32,2,1,8,0.04947
256,14,14,128,1,8,1,1,32,1,7,4,0.064415
256,14,14,128,1,2,1,1,32,14,1,4,0.091055
256,14,14,128,1,1,1,14,32,7,1,8,0.02371
256,14,14,128,1,1,1,2,32,2,7,16,0.07336000000000001
256,14,14,128,1,4,1,1,32,7,1,32,0.21784
256,14,14,128,1,1,1,1,32,1,2,32,0.203985
256,14,14,128,1,8,1,1,32,14,1,8,0.08317
256,14,14,128,1,4,1,7,32,14,1,8,0.0412
256,14,14,128,1,2,1,1,32,2,2,2,0.053185
256,14,14,128,1,2,1,7,32,7,2,4,0.035375000000000004
256,14,14,128,1,2,1,1,32,2,1,4,0.08237
256,14,14,128,1,1,1,14,32,14,1,32,0.031345
256,14,14,128,1,8,1,2,32,1,7,16,0.05728
256,14,14,128,1,4,1,1,32,14,2,32,0.19172499999999998
256,14,14,128,1,1,1,7,32,2,1,2,0.053135
256,14,14,128,1,8,1,14,32,2,1,32,0.04243
256,14,14,128,1,8,1,1,32,2,14,8,0.06333
256,14,14,128,1,2,1,7,32,7,2,32,0.03379
256,14,14,128,1,2,1,7,32,2,1,4,0.036180000000000004
256,14,14,128,1,4,1,7,32,7,2,16,0.02992
256,14,14,128,1,8,2,7,32,1,1,1,0.13786
256,14,14,128,1,4,1,7,32,2,1,8,0.03597
256,14,14,128,1,2,1,2,32,7,1,16,0.075055
256,14,14,128,1,1,1,1,32,1,14,8,0.107505
256,14,14,128,1,1,1,7,32,2,1,4,0.03242
256,14,14,128,1,2,1,1,32,1,7,4,0.05888
256,14,14,128,1,4,1,14,32,1,1,4,0.04368
256,14,14,128,1,2,1,14,32,1,1,2,0.05704
256,14,14,128,1,1,1,1,32,1,2,2,0.09020500000000001
256,14,14,128,1,2,1,1,32,7,2,2,0.05661
256,14,14,128,1,4,1,7,32,1,2,1,0.10854
256,14,14,128,1,1,1,14,32,2,1,4,0.03114
256,14,14,128,1,2,2,7,32,1,2,8,0.02427
256,14,14,128,1,8,2,2,32,1,7,4,0.057485
256,14,14,128,1,8,2,7,32,1,2,2,0.08806
256,14,14,128,1,4,1,2,32,2,7,32,0.093135
256,14,14,128,1,8,1,1,32,2,2,16,0.10298
256,14,14,128,1,2,2,2,32,7,1,1,0.12215999999999999
256,14,14,128,1,2,2,14,32,7,1,2,0.070705
256,14,14,128,1,4,1,7,32,7,1,32,0.04008
256,14,14,128,1,8,1,7,32,7,2,16,0.048015
256,14,14,128,1,4,1,1,32,2,7,4,0.045745
256,14,14,128,1,1,1,1,32,2,14,1,0.09267
256,14,14,128,1,4,1,1,32,2,1,16,0.12179
256,14,14,128,1,8,2,2,32,1,1,4,0.08515
256,14,14,128,1,4,1,1,32,1,14,16,0.101745
256,14,14,128,1,8,2,7,32,7,1,32,0.06662499999999999
256,14,14,128,1,4,1,7,32,2,2,32,0.03126
256,14,14,128,1,1,1,14,32,2,1,32,0.0268
256,14,14,128,1,2,2,7,32,7,1,16,0.02896
256,14,14,128,1,2,1,7,32,1,2,4,0.029875
256,14,14,128,1,4,1,7,32,2,2,1,0.11174
256,14,14,128,1,2,2,14,32,1,1,16,0.02438
256,14,14,128,1,4,2,7,32,1,1,2,0.06573
256,14,14,128,1,1,1,14,32,1,1,32,0.03552
256,14,14,128,1,8,1,1,32,7,1,1,0.170605
256,14,14,128,1,2,2,7,32,7,2,16,0.02381
256,14,14,128,1,1,1,14,32,1,1,2,0.052175
256,14,14,128,1,2,1,1,32,1,7,1,0.08384
256,14,14,128,1,8,1,1,32,1,1,2,0.104815
256,14,14,128,1,1,2,7,32,1,1,2,0.0425
256,14,14,128,1,8,1,1,32,1,7,8,0.058895
256,14,14,128,1,2,1,14,32,2,1,2,0.05728
256,14,14,128,1,4,2,2,32,1,1,4,0.06186
256,14,14,128,1,1,2,14,32,1,1,8,0.021235
